vowel,speaker_1,speaker_2,overlap_coefficient,bhattacharyya_coefficient,hellinger_distance
a,1d46eb6e-Audio_SP18,5586979c-Audio_SP18,0.5191022753715515,0.8154222369194031,0.42962514251449124
a,51a17262-Audio_SP18,a1a056ce-Audio_SP11,0.5188297629356384,0.7938103079795837,0.45408115135999233
a,2988c6fc-Audio_SP13,7a414497-Audio_SP15,0.5174760818481445,0.7984405159950256,0.4489537659993224
a,0e6115f2-Audio_SP19,713a2f9b-Audio_SP16,0.5172120332717896,0.7969956994056702,0.45055998556721594
a,7dec1dd7-Audio_SP13,a452055c-Audio_SP11,0.5171526670455933,0.792181670665741,0.4558709568883052
a,0e6115f2-Audio_SP19,e90f8e4d-Audio_SP22,0.5166616439819336,0.8004444241523743,0.44671643785249915
a,7a414497-Audio_SP15,d4c363bf-Audio_SP13,0.5163270831108093,0.7946820259094238,0.45312026448899434
a,3361ee02-Audio_SP10,501e6487-Audio_SP19,0.5160126686096191,0.7629586458206177,0.4868689291579227
a,63239054-Audio_SP15,7a414497-Audio_SP15,0.5151486396789551,0.7848238945007324,0.4638707853478893
a,42d56bbf-Audio_SP23,63239054-Audio_SP15,0.5125613212585449,0.7826887965202332,0.4661664975947616
a,061ea7d0-Audio_SP16,919b9bc1-Audio_SP14,0.5121151804924011,0.7799714803695679,0.4690719770253091
a,0e6115f2-Audio_SP19,2988c6fc-Audio_SP13,0.5120419859886169,0.8067899942398071,0.43955660131568136
a,5a932187-audio_SP16,7a414497-Audio_SP15,0.5117608308792114,0.7817166447639465,0.4672080427775762
a,7dec1dd7-Audio_SP13,d4c363bf-Audio_SP13,0.5113573670387268,0.7830725908279419,0.4657546662912333
a,5819ce7a-Audio_SP11,5a932187-audio_SP16,0.5112167000770569,0.7784521579742432,0.47068868907777767
a,a452055c-Audio_SP11,adad0062-Audio_SP17,0.5108670592308044,0.7769747972488403,0.47225544226738103
a,34ad326e-Audio_SP7,dbeec025-Audio_SP13,0.5097549557685852,0.7591173052787781,0.4907980182531526
a,adad0062-Audio_SP17,e90f8e4d-Audio_SP22,0.5086241364479065,0.7776433825492859,0.4715470469112431
a,5a932187-audio_SP16,919b9bc1-Audio_SP14,0.5085179209709167,0.7782688736915588,0.4708833468157917
a,42d56bbf-Audio_SP23,cafd9c21-Audio_SP27,0.5065772533416748,0.758727490901947,0.4911949807337744
a,5586979c-Audio_SP18,d4c363bf-Audio_SP13,0.5062041878700256,0.804624080657959,0.4420134832129457
a,1d46eb6e-Audio_SP18,2e25304d-Audio_SP12,0.5056116580963135,0.7687581181526184,0.48087616061454075
a,d4c363bf-Audio_SP13,e90f8e4d-Audio_SP22,0.5055293440818787,0.7936673760414124,0.454238509990718
a,85c7895f-Audio_SP16,cafd9c21-Audio_SP27,0.5051397085189819,0.8103964328765869,0.43543491720739746
a,3361ee02-Audio_SP10,c3533b36-Audio_SP16,0.5048582553863525,0.7683708667755127,0.4812786440561095
a,30a90cb2-Audio_SP21,42d56bbf-Audio_SP23,0.5021827220916748,0.7840997576713562,0.4646506669839653
a,713a2f9b-Audio_SP16,9a0c18cb-Audio_SP14,0.5020447969436646,0.7794561386108398,0.4696209763087251
a,713a2f9b-Audio_SP16,cafd9c21-Audio_SP27,0.5017220377922058,0.7746290564537048,0.4747324968298412
a,0af9ac47-Audio_SP14,7dec1dd7-Audio_SP13,0.5008043646812439,0.7868766784667969,0.46165281493044436
a,0af9ac47-Audio_SP14,cafd9c21-Audio_SP27,0.4997146725654602,0.799408495426178,0.4478744294708306
a,5586979c-Audio_SP18,713a2f9b-Audio_SP16,0.4995324909687042,0.7825674414634705,0.4662966422102239
a,85c7895f-Audio_SP16,a452055c-Audio_SP11,0.4993801712989807,0.7951281666755676,0.45262769836194555
a,061ea7d0-Audio_SP16,7dec1dd7-Audio_SP13,0.49922975897789,0.7776780128479004,0.4715103256049645
a,181d5ce9-Audio_SP21,7a414497-Audio_SP15,0.4991912543773651,0.7690678238868713,0.4805540303786128
a,12c532f8-Audio_SP15,63239054-Audio_SP15,0.4987453520298004,0.7927568554878235,0.45523965612869943
a,919b9bc1-Audio_SP14,dbeec025-Audio_SP13,0.4982934594154358,0.7476574182510376,0.5023371196208403
a,c3533b36-Audio_SP16,cafd9c21-Audio_SP27,0.4974628984928131,0.7798892855644226,0.4691595831223928
a,42d56bbf-Audio_SP23,5586979c-Audio_SP18,0.4969925284385681,0.7553238868713379,0.49464746348148003
a,30a90cb2-Audio_SP21,9a0c18cb-Audio_SP14,0.49667036533355713,0.7775744795799255,0.4716201017981257
a,713a2f9b-Audio_SP16,adad0062-Audio_SP17,0.4951397478580475,0.7738535404205322,0.4755485880322512
a,30a90cb2-Audio_SP21,e90f8e4d-Audio_SP22,0.4949037432670593,0.7588238716125488,0.4910968625306531
a,061ea7d0-Audio_SP16,c3533b36-Audio_SP16,0.49392980337142944,0.7808060050010681,0.46818158336155413
a,1d46eb6e-Audio_SP18,5819ce7a-Audio_SP11,0.49197399616241455,0.7764309644699097,0.47283087412952457
a,1d46eb6e-Audio_SP18,dbeec025-Audio_SP13,0.4907502233982086,0.7751439213752747,0.4741899183077655
a,12c532f8-Audio_SP15,919b9bc1-Audio_SP14,0.49054062366485596,0.7819408774375916,0.46696801021312845
a,49ae7020-Audio_SP17,5a932187-audio_SP16,0.48943647742271423,0.7467067837715149,0.5032824418042866
a,85c7895f-Audio_SP16,d4c363bf-Audio_SP13,0.48746031522750854,0.7696936726570129,0.4799024143958718
a,42d56bbf-Audio_SP23,5278b5b9-Audio_SP15,0.48687583208084106,0.7599775195121765,0.4899208920711827
a,919b9bc1-Audio_SP14,adad0062-Audio_SP17,0.48675164580345154,0.7688606381416321,0.4807695517172109
a,501e6487-Audio_SP19,fcd45f4d-Audio_SP21,0.4866805076599121,0.7124122381210327,0.5362720968677815
a,7aee4437-Audio_SP12,919b9bc1-Audio_SP14,0.4865401089191437,0.7686283588409424,0.4810110613687149
a,34ad326e-Audio_SP7,a452055c-Audio_SP11,0.4858717918395996,0.7483080625534058,0.5016890844403477
a,0e6115f2-Audio_SP19,63239054-Audio_SP15,0.4857717454433441,0.7607191205024719,0.48916344865241934
a,713a2f9b-Audio_SP16,e90f8e4d-Audio_SP22,0.485100120306015,0.7567005157470703,0.49325397540509464
a,1c403477-Audio_SP13,30a90cb2-Audio_SP21,0.4847491979598999,0.7589223384857178,0.49099660030827325
a,49ae7020-Audio_SP17,a452055c-Audio_SP11,0.4846463203430176,0.7572307586669922,0.4927161874071196
a,2988c6fc-Audio_SP13,e90f8e4d-Audio_SP22,0.4845590889453888,0.7749395966529846,0.47440531547086967
a,5a932187-audio_SP16,7aee4437-Audio_SP12,0.4844956696033478,0.7447977066040039,0.505175507517928
a,181d5ce9-Audio_SP21,d4c363bf-Audio_SP13,0.48393818736076355,0.7535355091094971,0.4964519018903069
a,061ea7d0-Audio_SP16,5819ce7a-Audio_SP11,0.4835599660873413,0.7737114429473877,0.4756979683082663
a,061ea7d0-Audio_SP16,d4c363bf-Audio_SP13,0.4835103154182434,0.7728845477104187,0.47656631468199817
a,12c532f8-Audio_SP15,a452055c-Audio_SP11,0.4833454191684723,0.7731426358222961,0.4762954589093873
a,34ad326e-Audio_SP7,85c7895f-Audio_SP16,0.48324763774871826,0.7399274706840515,0.5099730672456619
a,5586979c-Audio_SP18,5a932187-audio_SP16,0.4826897084712982,0.7594982981681824,0.49040972852485054
a,42d56bbf-Audio_SP23,501e6487-Audio_SP19,0.48258352279663086,0.7006424069404602,0.5471358086065468
a,7a414497-Audio_SP15,a452055c-Audio_SP11,0.48217180371284485,0.7477947473526001,0.5022004108395371
a,34ad326e-Audio_SP7,e90f8e4d-Audio_SP22,0.4806705117225647,0.724994957447052,0.5244092319486262
a,501e6487-Audio_SP19,713a2f9b-Audio_SP16,0.4799629747867584,0.7570284008979797,0.49292149385274353
a,1c403477-Audio_SP13,dbeec025-Audio_SP13,0.4793056845664978,0.7693362832069397,0.48027462643060825
a,0e6115f2-Audio_SP19,dbeec025-Audio_SP13,0.47921594977378845,0.7599876523017883,0.48991055071126166
a,2988c6fc-Audio_SP13,2e25304d-Audio_SP12,0.4791530966758728,0.7512850761413574,0.4987132681798656
a,30a90cb2-Audio_SP21,cafd9c21-Audio_SP27,0.4774928092956543,0.7528987526893616,0.49709279547247354
a,3361ee02-Audio_SP10,fcd45f4d-Audio_SP21,0.4770689308643341,0.7187656164169312,0.5303153623864473
a,1c403477-Audio_SP13,7dec1dd7-Audio_SP13,0.47589442133903503,0.7969847917556763,0.4505720899526775
a,1c403477-Audio_SP13,49ae7020-Audio_SP17,0.47564852237701416,0.7682293057441711,0.4814256892354508
a,3361ee02-Audio_SP10,5278b5b9-Audio_SP15,0.47533267736434937,0.7349414229393005,0.5148383989765133
a,0e6115f2-Audio_SP19,1d46eb6e-Audio_SP18,0.47437071800231934,0.7649617195129395,0.4848074674415201
a,181d5ce9-Audio_SP21,5586979c-Audio_SP18,0.4742158055305481,0.7792443633079529,0.4698463969129136
a,181d5ce9-Audio_SP21,2988c6fc-Audio_SP13,0.4724296033382416,0.7767286896705627,0.47251593658779095
a,12c532f8-Audio_SP15,713a2f9b-Audio_SP16,0.47225165367126465,0.7636668682098389,0.486141061617059
a,061ea7d0-Audio_SP16,adad0062-Audio_SP17,0.47180354595184326,0.7730059623718262,0.47643891279803524
a,3361ee02-Audio_SP10,919b9bc1-Audio_SP14,0.47100651264190674,0.7579541206359863,0.49198158437487644
a,5586979c-Audio_SP18,dbeec025-Audio_SP13,0.46986013650894165,0.7641715407371521,0.48562172445520585
a,0af9ac47-Audio_SP14,5a932187-audio_SP16,0.4668901264667511,0.7227467894554138,0.5265483933548617
a,5586979c-Audio_SP18,c3533b36-Audio_SP16,0.4666747450828552,0.7648394107818604,0.484933592585768
a,1d46eb6e-Audio_SP18,7aee4437-Audio_SP12,0.4664984345436096,0.7274804711341858,0.5220340303714062
a,0af9ac47-Audio_SP14,1c403477-Audio_SP13,0.46606704592704773,0.768939733505249,0.48068728555553764
a,0e6115f2-Audio_SP19,a452055c-Audio_SP11,0.4657629728317261,0.755830705165863,0.4941348953819564
a,0af9ac47-Audio_SP14,919b9bc1-Audio_SP14,0.46476325392723083,0.7582346200942993,0.4916964306416111
a,514fc6b6-Audio_SP19,a1a056ce-Audio_SP11,0.4644893407821655,0.7412264943122864,0.5086978530402047
a,30a90cb2-Audio_SP21,adad0062-Audio_SP17,0.4639206528663635,0.7416481971740723,0.5082831915634509
a,7a414497-Audio_SP15,7aee4437-Audio_SP12,0.4631156027317047,0.7487846612930298,0.5012138652381538
a,30a90cb2-Audio_SP21,dbeec025-Audio_SP13,0.4624179005622864,0.738525390625,0.5113458803735491
a,42d56bbf-Audio_SP23,c3533b36-Audio_SP16,0.4610278010368347,0.6904007196426392,0.556416463053854
a,5586979c-Audio_SP18,85c7895f-Audio_SP16,0.46091365814208984,0.7770752310752869,0.4721490960752897
a,30a90cb2-Audio_SP21,85c7895f-Audio_SP16,0.4607231914997101,0.726220965385437,0.5232389842266754
a,1c403477-Audio_SP13,1d46eb6e-Audio_SP18,0.4606214761734009,0.7651110291481018,0.4846534543897301
a,5819ce7a-Audio_SP11,d4c363bf-Audio_SP13,0.46041539311408997,0.7412303686141968,0.5086940449678994
a,0af9ac47-Audio_SP14,12c532f8-Audio_SP15,0.45916759967803955,0.7616223096847534,0.48823937808747725
a,1c403477-Audio_SP13,85c7895f-Audio_SP16,0.45903298258781433,0.7676370143890381,0.4820404398086969
a,919b9bc1-Audio_SP14,9a0c18cb-Audio_SP14,0.45690879225730896,0.7138277292251587,0.5349507180804988
a,2e25304d-Audio_SP12,5a932187-audio_SP16,0.4531692862510681,0.7283746600151062,0.5211768797489906
a,30a90cb2-Audio_SP21,5586979c-Audio_SP18,0.4528827965259552,0.730448305606842,0.5191836807847083
a,181d5ce9-Audio_SP21,1d46eb6e-Audio_SP18,0.45278799533843994,0.7407456636428833,0.5091702430004298
a,7aee4437-Audio_SP12,f061152e-Audio_SP12,0.45258885622024536,0.72392338514328,0.5254299333467023
a,5a932187-audio_SP16,e90f8e4d-Audio_SP22,0.45204398036003113,0.7118183374404907,0.5368255420148237
a,12c532f8-Audio_SP15,7a414497-Audio_SP15,0.4518531858921051,0.7564954161643982,0.49346183625038503
a,0e6115f2-Audio_SP19,5586979c-Audio_SP18,0.45099231600761414,0.765095591545105,0.48466938056255937
a,501e6487-Audio_SP19,adad0062-Audio_SP17,0.4506397545337677,0.7223511934280396,0.5269239096605509
a,3361ee02-Audio_SP10,e90f8e4d-Audio_SP22,0.44999098777770996,0.7346386313438416,0.5151323797395757
a,061ea7d0-Audio_SP16,85c7895f-Audio_SP16,0.4499601721763611,0.7444561719894409,0.5055134300991014
a,7a414497-Audio_SP15,9a0c18cb-Audio_SP14,0.4489946663379669,0.722429096698761,0.5268499817796704
a,12c532f8-Audio_SP15,501e6487-Audio_SP19,0.44894418120384216,0.7168005704879761,0.5321648518194564
a,713a2f9b-Audio_SP16,dbeec025-Audio_SP13,0.4479679763317108,0.7263697981834412,0.5230967423111702
a,30a90cb2-Audio_SP21,5278b5b9-Audio_SP15,0.4473971724510193,0.7244831919670105,0.524896949917781
a,0e6115f2-Audio_SP19,7a414497-Audio_SP15,0.447001576423645,0.7358980178833008,0.5139085347770547
a,0af9ac47-Audio_SP14,d4c363bf-Audio_SP13,0.44604894518852234,0.7447689175605774,0.5052040008149407
a,2e25304d-Audio_SP12,514fc6b6-Audio_SP19,0.4455602169036865,0.7319705486297607,0.517715608582781
a,1d46eb6e-Audio_SP18,cafd9c21-Audio_SP27,0.4453486502170563,0.7418537139892578,0.5080809837129728
a,1d46eb6e-Audio_SP18,f061152e-Audio_SP12,0.4445995092391968,0.7268533110618591,0.522634374049527
a,1c403477-Audio_SP13,501e6487-Audio_SP19,0.44422832131385803,0.7180582284927368,0.5309818937659392
a,42d56bbf-Audio_SP23,e90f8e4d-Audio_SP22,0.4433130621910095,0.7105973958969116,0.5379615266011951
a,30a90cb2-Audio_SP21,7dec1dd7-Audio_SP13,0.44312620162963867,0.7164098024368286,0.5325318746921834
a,3361ee02-Audio_SP10,5586979c-Audio_SP18,0.4428744912147522,0.7449439764022827,0.5050307154992826
a,34ad326e-Audio_SP7,7a414497-Audio_SP15,0.44199463725090027,0.6974338293075562,0.5500601518856314
a,501e6487-Audio_SP19,5278b5b9-Audio_SP15,0.43818962574005127,0.6996733546257019,0.54802066144836
a,c3533b36-Audio_SP16,e90f8e4d-Audio_SP22,0.43810245394706726,0.7286787033081055,0.5208851089174028
a,34ad326e-Audio_SP7,9a0c18cb-Audio_SP14,0.43446487188339233,0.7092308402061462,0.5392301547519888
a,514fc6b6-Audio_SP19,51a17262-Audio_SP18,0.4341449439525604,0.7289592027664185,0.5206157865773776
a,713a2f9b-Audio_SP16,85c7895f-Audio_SP16,0.4325962960720062,0.72916179895401,0.5204211765925653
a,34ad326e-Audio_SP7,cafd9c21-Audio_SP27,0.4289773106575012,0.6788489818572998,0.5667018776594094
a,5a932187-audio_SP16,7dec1dd7-Audio_SP13,0.42834147810935974,0.6942833662033081,0.5529164799467383
a,0e6115f2-Audio_SP19,cafd9c21-Audio_SP27,0.4278544485569,0.7344640493392944,0.5153018054118437
a,3361ee02-Audio_SP10,dbeec025-Audio_SP13,0.4276650846004486,0.7141187787055969,0.5346786149589331
a,181d5ce9-Audio_SP21,1c403477-Audio_SP13,0.42704108357429504,0.7451213002204895,0.5048551275163109
a,0af9ac47-Audio_SP14,5819ce7a-Audio_SP11,0.42692726850509644,0.7284524440765381,0.5211022509291837
a,51a17262-Audio_SP18,7c3c98d2-Audio_SP13,0.4263155162334442,0.6881057620048523,0.5584749215454062
a,63239054-Audio_SP15,c3533b36-Audio_SP16,0.4255634844303131,0.7085245847702026,0.5398846314073011
a,5819ce7a-Audio_SP11,7a414497-Audio_SP15,0.42537787556648254,0.7257258296012878,0.5237119154637521
a,0af9ac47-Audio_SP14,85c7895f-Audio_SP16,0.4238714277744293,0.7213947176933289,0.5278307326280568
a,2988c6fc-Audio_SP13,d4c363bf-Audio_SP13,0.42376142740249634,0.7306184768676758,0.5190197714271819
a,713a2f9b-Audio_SP16,7dec1dd7-Audio_SP13,0.42322221398353577,0.7216315269470215,0.5276063618389931
a,501e6487-Audio_SP19,c3533b36-Audio_SP16,0.42250320315361023,0.6921910643577576,0.5548053132786693
a,0e6115f2-Audio_SP19,1c403477-Audio_SP13,0.4216662347316742,0.7528437376022339,0.49714812923088236
a,061ea7d0-Audio_SP16,63239054-Audio_SP15,0.42111504077911377,0.6954461336135864,0.5518639926525498
a,5819ce7a-Audio_SP11,7aee4437-Audio_SP12,0.4195096790790558,0.6907763481140137,0.5560788180518894
a,061ea7d0-Audio_SP16,dbeec025-Audio_SP13,0.417524129152298,0.6977383494377136,0.5497832759936285
a,7aee4437-Audio_SP12,d4c363bf-Audio_SP13,0.41557037830352783,0.6708139777183533,0.5737473505661239
a,adad0062-Audio_SP17,fcd45f4d-Audio_SP21,0.4145263135433197,0.685910701751709,0.5604367031595013
a,42d56bbf-Audio_SP23,dbeec025-Audio_SP13,0.4144745171070099,0.6885135173797607,0.5581097406605974
a,061ea7d0-Audio_SP16,9a0c18cb-Audio_SP14,0.41414737701416016,0.6934095025062561,0.5537061472421485
a,42d56bbf-Audio_SP23,919b9bc1-Audio_SP14,0.4124203622341156,0.6643766164779663,0.5793301161876825
a,49ae7020-Audio_SP17,9a0c18cb-Audio_SP14,0.4117460250854492,0.6946213841438293,0.5526107272358822
a,30a90cb2-Audio_SP21,d4c363bf-Audio_SP13,0.41126748919487,0.6755415797233582,0.5696125176614729
a,1d46eb6e-Audio_SP18,63239054-Audio_SP15,0.41080209612846375,0.7015665769577026,0.5462906031063479
a,5a932187-audio_SP16,85c7895f-Audio_SP16,0.4101371765136719,0.6941837668418884,0.5530065398872889
a,0af9ac47-Audio_SP14,dbeec025-Audio_SP13,0.4087528884410858,0.6887718439102173,0.5578782627865893
a,7dec1dd7-Audio_SP13,9a0c18cb-Audio_SP14,0.4085518717765808,0.6990649104118347,0.5485755094680816
a,12c532f8-Audio_SP15,30a90cb2-Audio_SP21,0.4078548848628998,0.7041956186294556,0.5438790135411959
a,1c403477-Audio_SP13,d4c363bf-Audio_SP13,0.40774157643318176,0.7099255323410034,0.5385856177609987
a,7a414497-Audio_SP15,adad0062-Audio_SP17,0.4073203206062317,0.7022786736488342,0.5456384575441561
a,adad0062-Audio_SP17,dbeec025-Audio_SP13,0.40728560090065,0.6940229535102844,0.5531519199005962
a,2988c6fc-Audio_SP13,919b9bc1-Audio_SP14,0.4069138169288635,0.6844583749771118,0.5617309186994145
a,a452055c-Audio_SP11,c3533b36-Audio_SP16,0.40578511357307434,0.6950265765190125,0.5522439890854292
a,34ad326e-Audio_SP7,49ae7020-Audio_SP17,0.40577471256256104,0.6357302069664001,0.6035476725442654
a,3361ee02-Audio_SP10,375a28cd-Audio_SP16,0.40536966919898987,0.6742390990257263,0.5707546766994325
a,42d56bbf-Audio_SP23,fcd45f4d-Audio_SP21,0.40528973937034607,0.654904305934906,0.5874484607734486
a,34ad326e-Audio_SP7,7dec1dd7-Audio_SP13,0.40522462129592896,0.6405571103096008,0.5995355616561866
a,30a90cb2-Audio_SP21,49ae7020-Audio_SP17,0.4049101173877716,0.676616370677948,0.5686682946340968
a,7a414497-Audio_SP15,c3533b36-Audio_SP16,0.4046936333179474,0.707888662815094,0.5404732529782635
a,0af9ac47-Audio_SP14,adad0062-Audio_SP17,0.4043508470058441,0.7141839861869812,0.5346176332791679
a,7aee4437-Audio_SP12,c3533b36-Audio_SP16,0.4027256965637207,0.6529971361160278,0.5890694898600437
a,181d5ce9-Audio_SP21,3361ee02-Audio_SP10,0.40096697211265564,0.7031717300415039,0.544819483827897
a,85c7895f-Audio_SP16,9a0c18cb-Audio_SP14,0.3978665769100189,0.7100138068199158,0.5385036612503987
a,49ae7020-Audio_SP17,713a2f9b-Audio_SP16,0.39750656485557556,0.6642529368400574,0.5794368500190014
a,919b9bc1-Audio_SP14,c3533b36-Audio_SP16,0.39663824439048767,0.6719086170196533,0.5727926177774524
a,12c532f8-Audio_SP15,dbeec025-Audio_SP13,0.39436280727386475,0.7089630961418152,0.5394783627340255
a,a1a056ce-Audio_SP11,f061152e-Audio_SP12,0.3921431005001068,0.6026269197463989,0.6303753487039297
a,0e6115f2-Audio_SP19,5a932187-audio_SP16,0.392039030790329,0.6795045733451843,0.5661231550244308
a,061ea7d0-Audio_SP16,7aee4437-Audio_SP12,0.390668660402298,0.6678873896598816,0.5762921223998454
a,7aee4437-Audio_SP12,e90f8e4d-Audio_SP22,0.3899766206741333,0.6508746147155762,0.5908683315971704
a,2988c6fc-Audio_SP13,34ad326e-Audio_SP7,0.3895336985588074,0.6382635235786438,0.6014453228859263
a,2988c6fc-Audio_SP13,63239054-Audio_SP15,0.38923555612564087,0.6809369921684265,0.5648566259074718
a,0af9ac47-Audio_SP14,c3533b36-Audio_SP16,0.3887339234352112,0.6905426979064941,0.5562888656925518
a,1c403477-Audio_SP13,5a932187-audio_SP16,0.3884073495864868,0.6842839121818542,0.5618861876022099
a,1c403477-Audio_SP13,7aee4437-Audio_SP12,0.3877556025981903,0.6785833239555359,0.5669362186740798
a,3361ee02-Audio_SP10,85c7895f-Audio_SP16,0.38775455951690674,0.6845249533653259,0.5616716537574903
a,34ad326e-Audio_SP7,42d56bbf-Audio_SP23,0.387544184923172,0.6492428183555603,0.5922475678670531
a,2e25304d-Audio_SP12,7a414497-Audio_SP15,0.38696083426475525,0.65108323097229,0.590691771593028
a,12c532f8-Audio_SP15,49ae7020-Audio_SP17,0.38678619265556335,0.6934426426887512,0.553676220648177
a,713a2f9b-Audio_SP16,fcd45f4d-Audio_SP21,0.38607919216156006,0.662956714630127,0.5805542914920818
a,49ae7020-Audio_SP17,adad0062-Audio_SP17,0.38529136776924133,0.682593822479248,0.5633881233401641
a,30a90cb2-Audio_SP21,375a28cd-Audio_SP16,0.384792298078537,0.6625778675079346,0.5808804803847909
a,12c532f8-Audio_SP15,1d46eb6e-Audio_SP18,0.38451701402664185,0.6937770843505859,0.5533741190635988
a,181d5ce9-Audio_SP21,34ad326e-Audio_SP7,0.3817441165447235,0.6550909876823425,0.5872895472572771
a,501e6487-Audio_SP19,9a0c18cb-Audio_SP14,0.3816440999507904,0.6530989408493042,0.5889830720408659
a,181d5ce9-Audio_SP21,9a0c18cb-Audio_SP14,0.38116422295570374,0.6904635429382324,0.5563600067058807
a,713a2f9b-Audio_SP16,7a414497-Audio_SP15,0.380617618560791,0.6671873331069946,0.5768991826073299
a,061ea7d0-Audio_SP16,a452055c-Audio_SP11,0.3793318569660187,0.6583908200263977,0.5844734211010816
a,63239054-Audio_SP15,d4c363bf-Audio_SP13,0.3791428506374359,0.6581706404685974,0.5846617479632156
a,2988c6fc-Audio_SP13,5a932187-audio_SP16,0.3777455985546112,0.6855840682983398,0.5607280371995502
a,1d46eb6e-Audio_SP18,51a17262-Audio_SP18,0.3768727779388428,0.6471852660179138,0.5939820990417861
a,713a2f9b-Audio_SP16,d4c363bf-Audio_SP13,0.37680214643478394,0.6601109504699707,0.5830000424785827
a,1c403477-Audio_SP13,34ad326e-Audio_SP7,0.3762392997741699,0.6034526228904724,0.6297200783757236
a,5586979c-Audio_SP18,7aee4437-Audio_SP12,0.375469833612442,0.663029670715332,0.5804914549626617
a,0e6115f2-Audio_SP19,3361ee02-Audio_SP10,0.3746207654476166,0.6750212907791138,0.5700690389951784
a,7dec1dd7-Audio_SP13,adad0062-Audio_SP17,0.37448543310165405,0.67244553565979,0.5723237408497135
a,5278b5b9-Audio_SP15,fcd45f4d-Audio_SP21,0.37340274453163147,0.6404650211334229,0.5996123571663422
a,12c532f8-Audio_SP15,85c7895f-Audio_SP16,0.37244513630867004,0.6931086778640747,0.5539777271117723
a,3361ee02-Audio_SP10,7a414497-Audio_SP15,0.3717259466648102,0.6632958650588989,0.580262126061232
a,1d46eb6e-Audio_SP18,34ad326e-Audio_SP7,0.3714490532875061,0.6342036128044128,0.6048110342872286
a,12c532f8-Audio_SP15,7dec1dd7-Audio_SP13,0.3713962137699127,0.6899367570877075,0.5568332271984966
a,d4c363bf-Audio_SP13,f061152e-Audio_SP12,0.3697522282600403,0.6408109068870544,0.5993238632934164
a,3361ee02-Audio_SP10,34ad326e-Audio_SP7,0.3690131604671478,0.6000293493270874,0.6324323289276985
a,0af9ac47-Audio_SP14,9a0c18cb-Audio_SP14,0.3684540390968323,0.6505853533744812,0.5911130573972451
a,51a17262-Audio_SP18,d4c363bf-Audio_SP13,0.36832842230796814,0.6587469577789307,0.584168676172447
a,0af9ac47-Audio_SP14,63239054-Audio_SP15,0.3676307201385498,0.6500301957130432,0.5915824577241594
a,c3533b36-Audio_SP16,dbeec025-Audio_SP13,0.3672236502170563,0.648715078830719,0.5926929400366441
a,51a17262-Audio_SP18,5a932187-audio_SP16,0.36698657274246216,0.6401730179786682,0.5998558010233225
a,9a0c18cb-Audio_SP14,fcd45f4d-Audio_SP21,0.36631280183792114,0.6558026075363159,0.5866833834903491
a,12c532f8-Audio_SP15,7aee4437-Audio_SP12,0.3662194013595581,0.6471745371818542,0.593991130252082
a,49ae7020-Audio_SP17,7aee4437-Audio_SP12,0.36606860160827637,0.6278572678565979,0.610035025341498
a,cafd9c21-Audio_SP27,d4c363bf-Audio_SP13,0.3659818172454834,0.6707836985588074,0.5737737371483577
a,2988c6fc-Audio_SP13,f061152e-Audio_SP12,0.36426398158073425,0.6447847485542297,0.5959993720179328
a,181d5ce9-Audio_SP21,5a932187-audio_SP16,0.36292362213134766,0.636379599571228,0.6030094530177549
a,713a2f9b-Audio_SP16,c3533b36-Audio_SP16,0.36285173892974854,0.6474366784095764,0.5937704283562997
a,12c532f8-Audio_SP15,fcd45f4d-Audio_SP21,0.3599827289581299,0.6555870175361633,0.58686709097021
a,34ad326e-Audio_SP7,5586979c-Audio_SP18,0.35961952805519104,0.6247612833976746,0.6125673159762325
a,5819ce7a-Audio_SP11,e90f8e4d-Audio_SP22,0.35795944929122925,0.6463171243667603,0.5947124310397756
a,12c532f8-Audio_SP15,d4c363bf-Audio_SP13,0.3572409749031067,0.6645998358726501,0.5791374311226566
a,375a28cd-Audio_SP16,42d56bbf-Audio_SP23,0.35613059997558594,0.6301309466362,0.608168606032735
a,34ad326e-Audio_SP7,919b9bc1-Audio_SP14,0.3558090031147003,0.5759299397468567,0.6512066187110995
a,2988c6fc-Audio_SP13,a452055c-Audio_SP11,0.35514572262763977,0.6465412378311157,0.5945239794733971
a,85c7895f-Audio_SP16,adad0062-Audio_SP17,0.3544965088367462,0.6520079374313354,0.5899085205086163
a,2988c6fc-Audio_SP13,7c3c98d2-Audio_SP13,0.3544468879699707,0.6363030672073364,0.6030729083557506
a,3361ee02-Audio_SP10,7dec1dd7-Audio_SP13,0.354223370552063,0.6541035771369934,0.5881295969962799
a,5a932187-audio_SP16,7c3c98d2-Audio_SP13,0.3536902964115143,0.6393596529960632,0.6005333854199422
a,12c532f8-Audio_SP15,34ad326e-Audio_SP7,0.3535010814666748,0.6325886249542236,0.6061446816113925
a,061ea7d0-Audio_SP16,42d56bbf-Audio_SP23,0.35289159417152405,0.6195805072784424,0.6167815599720518
a,d4c363bf-Audio_SP13,dbeec025-Audio_SP13,0.3525536060333252,0.6408971548080444,0.5992519046210496
a,1d46eb6e-Audio_SP18,a452055c-Audio_SP11,0.35233280062675476,0.6437368392944336,0.5968778440397721
a,1c403477-Audio_SP13,5278b5b9-Audio_SP15,0.3518194258213043,0.6549704670906067,0.5873921457675386
a,7aee4437-Audio_SP12,85c7895f-Audio_SP16,0.3515258729457855,0.5900816917419434,0.6402486300321591
