vowel,speaker,n_retained_tokens,n_fit_tokens,bandwidth,mean_self_log_density,median_self_log_density,peak_log_density_grid,peak_x_standardized,peak_y_standardized,peak_z_standardized,peak_x_original,peak_y_original,peak_z_original,hdr_50_volume,hdr_50_actual_mass,hdr_50_mass_per_volume,hdr_80_volume,hdr_80_actual_mass,hdr_80_mass_per_volume,hdr_95_volume,hdr_95_actual_mass,hdr_95_mass_per_volume,dominant_grid_volume,own_mass_in_dominant_region,equal_prior_posterior_at_own_peak
a,a452055c-Audio_SP11,1184,1000,0.2,-1.802831706396947,-1.4978036864895161,-0.3637828117566032,0.6000080268799839,-0.3681921700765698,-0.1511077302498549,603.4354722456751,1419.7081352802618,2552.2871100867374,1.676610362534331,0.5009354948997498,0.29822075013553534,5.632206068154249,0.80009925365448,0.1420402574620589,13.754228722587026,0.9500727653503418,0.06906966716642726,2.319143675122338,0.04369053,0.07361272
a,1c403477-Audio_SP13,754,754,0.2,-1.766332738557258,-1.5397898692270608,-0.24038541735336236,0.8504760835160212,-0.21219139137377896,-0.6649934605145482,638.9792920747456,1496.3262477324758,2310.8072299235564,1.646491613506768,0.5011067390441895,0.3036760077599659,5.742641481255313,0.8003339767456055,0.13930871404932701,14.165851625963718,0.9500215649604797,0.06706268179872811,2.2689457600764,0.14143564,0.083070725
a,85c7895f-Audio_SP16,1659,1000,0.2,-1.8508175722162619,-1.6646068931596538,-0.3760547486524003,1.1009441401520585,-0.21219139137377896,0.3627780000148393,674.523111903816,1496.3262477324758,2793.7669902499188,1.857322856699708,0.5000278353691101,0.2692046771493751,5.7526810642645,0.8001381754875183,0.13906559238431945,13.65383289249515,0.9500038027763367,0.06957753236618042,2.158510346975336,0.087167,0.11612894
a,fcd45f4d-Audio_SP21,713,713,0.2,-1.7328068945542536,-1.4104200634461046,-0.259759616554458,0.349539970243947,-0.5241929487793606,-1.1788791907792424,567.8916524166048,1343.0900228280475,2069.327349760375,1.6063332814700177,0.5009936690330505,0.311267907953965,5.762720647273689,0.8001478314399719,0.13882331783312724,14.105614127908593,0.9500459432601929,0.06734907047544865,8.272616399570591,0.42733225,0.22256684
a,7e277fda-Audio_SP28,905,905,0.2,-1.6725983507524098,-1.4572025640340476,-0.14157362354888287,0.8504760835160212,-1.304196842293315,-1.692764921043936,638.9792920747456,959.9994605669765,1827.847469597194,1.5762145324424548,0.5001500844955444,0.3172157023734675,5.903274809402315,0.8002086281776428,0.13551800074186232,14.647751610404724,0.9500508904457092,0.06485637012885904,7.3790935117528935,0.52724653,0.7372644
a,d4c363bf-Audio_SP13,975,975,0.2,-1.8687417023635675,-1.549958395073907,-0.6232216215263926,1.1009441401520585,0.25581094473459354,0.10583513488249219,674.523111903816,1726.1805850891185,2673.027050168328,1.8774020227180832,0.5010566711425781,0.2663254827413604,5.9835914734758155,0.8003393411636353,0.13369896717485746,14.78830577253335,0.950014591217041,0.06423994841684003,3.092191566829784,0.13971475,0.10228264
a,3361ee02-Audio_SP10,575,575,0.2,-1.9486051571052079,-1.7192079069976334,-0.9840823559754598,0.8504760835160212,-0.6801937274821517,-0.9219363256468953,638.9792920747456,1266.4719103758332,2190.0672898419657,2.3291832581315255,0.5009655952453613,0.21466752272687242,6.0639081375493165,0.8001258373260498,0.13192811992750836,13.52331831337571,0.9500288963317871,0.0702490304513774,1.2348687101300762,0.0014585508,0.07429851
a,7a414497-Audio_SP15,735,735,0.2,-1.912646764481485,-1.6739686898131803,-0.5478208412349108,1.1009441401520585,-0.21219139137377896,-0.1511077302498549,674.523111903816,1496.3262477324758,2552.2871100867374,1.957718686791584,0.5006088614463806,0.25539930909043285,6.073947720558504,0.8002818822860718,0.13171005691936372,16.1235703127553,0.950042188167572,0.05891995268867083,4.337099859969047,0.022388255,0.052511375
a,2e25304d-Audio_SP12,403,403,0.2,-1.9065322020210858,-1.7430917926191158,-0.6563716768712806,1.6018802534241328,0.25581094473459354,0.6197208651471859,745.6107515619569,1726.1805850891185,2914.5069303315095,2.138431180956961,0.5006647109985352,0.2338162688856075,6.224541465696318,0.8000521659851074,0.12852352328421782,13.894782884715653,0.9500510096549988,0.06837098556214259,2.831162408590906,0.15374105,0.2046696
a,9a0c18cb-Audio_SP14,602,602,0.2,-1.7687539341914338,-1.4911688244684909,-0.17636326184592005,0.8504760835160212,-0.5241929487793606,-0.6649934605145482,638.9792920747456,1343.0900228280475,2310.8072299235564,1.5762145324424548,0.5009546875953674,0.3172157023734675,6.324937295788194,0.800087034702301,0.1264834673590715,18.101368165565262,0.9500573873519897,0.052482220753192095,2.831162408590906,0.123569004,0.09956539
a,c3533b36-Audio_SP16,579,579,0.2,-2.0192507962304265,-1.7779849630323126,-0.8931483956308929,1.3514121967880954,-0.3681921700765698,-0.9219363256468953,710.0669317328864,1419.7081352802618,2190.0672898419657,2.369341590168276,0.5001843571662903,0.21102909013828136,6.515689372962759,0.80035799741745,0.12278056153500005,14.848543270588475,0.9500409960746765,0.06397934010683257,3.503814470206476,0.21408871,0.08742939
a,5819ce7a-Audio_SP11,1150,1000,0.2,-2.0390697435561647,-1.8624838503847068,-0.8179971263151622,1.8523483100601696,0.25581094473459354,-0.40805059538220156,781.1545713910273,1726.1805850891185,2431.547170005147,2.339222841140713,0.5005170702934265,0.21374620288684293,6.616085203054635,0.8002716302871704,0.12091742706557669,14.65779119341391,0.9500333070755005,0.06481194795753792,9.858870515022232,0.44422624,0.21696723
a,501e6487-Audio_SP19,1576,1000,0.2,-2.089164024911439,-1.9325360392737059,-0.7932903867154509,0.349539970243947,-0.21219139137377896,-0.9219363256468953,567.8916524166048,1496.3262477324758,2190.0672898419657,2.6102915823887787,0.5010954737663269,0.1915494818178246,6.756639365183261,0.8002201318740845,0.11840205711176084,14.748147440496599,0.9500374794006348,0.06441486999183482,8.94526846118616,0.33144885,0.08597493
a,919b9bc1-Audio_SP14,502,502,0.2,-1.8820285943959763,-1.703179438354526,-0.3824281937995477,0.6000080268799839,-0.05619061267098813,-0.1511077302498549,603.4354722456751,1572.9443601846901,2552.2871100867374,2.0279957678558973,0.5003244876861572,0.2465488379833386,6.756639365183261,0.800059974193573,0.11840205711176084,16.14364947877368,0.9500139355659485,0.05884666916542621,4.025872786684232,0.018210826,0.065937415
a,1d46eb6e-Audio_SP18,1460,1000,0.2,-2.1624610821709176,-1.8660159918504862,-0.7319653239221897,1.3514121967880954,-0.05619061267098813,-0.1511077302498549,710.0669317328864,1572.9443601846901,2552.2871100867374,2.2990645091039625,0.5007234215736389,0.21747976101587077,6.76667894819245,0.8000430464744568,0.11822638640387988,15.531234915213233,0.9500495791435242,0.061167061420817945,2.158510346975336,0.012471383,0.057410344
a,e90f8e4d-Audio_SP22,694,694,0.2,-2.0506281617034565,-1.7824048342456615,-0.606504645521371,0.8504760835160212,-0.21219139137377896,-0.40805059538220156,638.9792920747456,1496.3262477324758,2431.547170005147,2.138431180956961,0.5001125931739807,0.2338162688856075,6.997589357403764,0.8000158071517944,0.1143250852743401,18.412595238850077,0.9500075578689575,0.05159511669465941,3.7748832114545414,0.008383822,0.047512833
a,63239054-Audio_SP15,729,729,0.2,-2.0080004153611797,-1.7769818277811016,-0.5128959074212658,0.8504760835160212,-0.3681921700765698,-0.1511077302498549,638.9792920747456,1419.7081352802618,2552.2871100867374,2.0882332659110228,0.5001739263534546,0.2394368522722808,7.348974762725331,0.8000292778015137,0.1088587219073976,17.72990359422532,0.9500097036361694,0.05358179162967461,2.369341590168276,0.008889334,0.055446997
a,30a90cb2-Audio_SP21,806,806,0.2,-2.0805359387407862,-1.8343266859701703,-0.6323777229336074,0.349539970243947,-0.21219139137377896,0.10583513488249219,567.8916524166048,1496.3262477324758,2673.027050168328,2.258906177067212,0.5002473592758179,0.22134606787837513,7.459410175826394,0.8000672459602356,0.10724708537848593,18.121447331583635,0.9500362277030945,0.05242406870803621,3.3331415590502864,0.05562391,0.07871439
a,713a2f9b-Audio_SP16,824,824,0.2,-2.140649337219688,-1.861807549129065,-0.7466221368869883,0.349539970243947,-0.21219139137377896,-0.1511077302498549,567.8916524166048,1496.3262477324758,2552.2871100867374,2.3091040921131505,0.5007906556129456,0.21653419683754085,7.700360168046897,0.8000763058662415,0.10389124437576928,19.61734519995259,0.9500159025192261,0.04842653225077039,6.214501882687131,0.046646524,0.05766682
a,7c3c98d2-Audio_SP13,1293,1000,0.2,-2.3551885955982916,-2.143017281480498,-0.6768536046521346,2.102816366696207,0.0998101660318027,0.8766637302795326,816.6983912200977,1649.5624726369042,3035.2468704130997,2.670529080443904,0.5002887845039368,0.18722881681441506,8.433249727717593,0.8002206683158875,0.09486260051930362,19.31615770967696,0.9500484466552734,0.049181623709982,9.607880939792542,0.40136966,0.3198386
a,5a932187-audio_SP16,1164,1000,0.2,-2.2402287433880623,-2.0576801642929388,-0.6961222375475208,0.8504760835160212,0.25581094473459354,-0.1511077302498549,638.9792920747456,1726.1805850891185,2552.2871100867374,2.600251999379591,0.5007522106170654,0.19228905510669653,8.644080970910533,0.8002477884292603,0.09254887855541816,20.159482682448722,0.9500059485435486,0.0471242251085684,3.965635288629106,0.046181343,0.07563787
