audio,half,vowel_raw,vowel_norm,f1,f2,token_time
375a28cd-Audio_SP16,H1,o,o,416.19836645364745,1191.5953779928575,799.43375
375a28cd-Audio_SP16,H1,o,o,453.9304225373995,790.1557131876243,805.06575
375a28cd-Audio_SP16,H1,o,o,501.005664689141,1078.1459156981405,806.3537500000001
375a28cd-Audio_SP16,H1,o,o,443.89538428374095,919.1061864240654,807.51575
375a28cd-Audio_SP16,H1,o,o,382.7018035727573,1474.1018880580834,807.8127499999999
375a28cd-Audio_SP16,H1,o,o,450.22495049091,959.7237799179665,814.7187499999999
375a28cd-Audio_SP16,H1,o,o,523.0924920733005,1280.4394129122363,816.34775
375a28cd-Audio_SP16,H1,o,o,468.6261941369588,824.4020877531518,817.64575
375a28cd-Audio_SP16,H1,o,o,494.5222462473892,1108.9158127528071,818.43075
375a28cd-Audio_SP16,H1,o,o,430.987651444485,881.4733682576795,820.5957500000001
375a28cd-Audio_SP16,H1,o,o,377.6478149752507,470.5770296568009,821.07575
375a28cd-Audio_SP16,H1,o,o,459.0014220762392,1254.1212088693228,833.61775
375a28cd-Audio_SP16,H1,o,o,465.3056835172972,932.9989514589928,834.37775
375a28cd-Audio_SP16,H1,o,o,441.2953064480547,881.1583684747228,834.73575
375a28cd-Audio_SP16,H1,o,o,454.9635956126229,1158.6773622658109,836.15575
375a28cd-Audio_SP16,H1,o,o,486.7616554719091,821.5593720438513,837.23575
375a28cd-Audio_SP16,H1,o,o,517.495949825989,715.0385874913991,840.13775
375a28cd-Audio_SP16,H1,o,o,475.4377668336211,1268.2507212910302,840.91275
375a28cd-Audio_SP16,H1,o,o,665.8801591965928,895.6876585608503,841.28275
375a28cd-Audio_SP16,H1,o,o,257.40903321773465,758.3917627925389,841.61075
375a28cd-Audio_SP16,H1,o,o,478.6442401142168,861.2319365490439,844.4557500000001
375a28cd-Audio_SP16,H1,o,o,421.5901635210477,1119.247079205549,850.0937500000001
375a28cd-Audio_SP16,H1,o,o,451.21454233749,1022.2508089210752,851.1877499999999
375a28cd-Audio_SP16,H1,o,o,475.0327690602954,928.5694960040888,854.39775
375a28cd-Audio_SP16,H1,o,o,460.2375489295288,780.0950969560544,856.45775
375a28cd-Audio_SP16,H1,o,o,453.02396799025433,597.7945756755789,856.9537500000001
375a28cd-Audio_SP16,H1,o,o,477.4294666175663,1013.498418650324,861.4387499999999
375a28cd-Audio_SP16,H1,o,o,440.96209518284246,822.8625741546738,861.67575
375a28cd-Audio_SP16,H1,o,o,515.7272460780734,961.249779525451,862.1537500000001
375a28cd-Audio_SP16,H1,o,o,521.6689365156839,864.2864654019629,863.19075
375a28cd-Audio_SP16,H1,o,o,443.78323822157387,1004.4207690857068,870.0237500000001
375a28cd-Audio_SP16,H1,o,o,465.6919534567507,1249.9485702665725,871.3937500000001
375a28cd-Audio_SP16,H1,o,o,417.4038939085389,1848.448294344604,872.3227499999999
375a28cd-Audio_SP16,H1,o,o,521.0090816975116,914.6951862565372,872.6037500000001
375a28cd-Audio_SP16,H1,o,o,531.3282981341712,1063.1585939249733,873.12375
375a28cd-Audio_SP16,H1,o,o,444.9380629243238,1066.0035407119567,875.26575
375a28cd-Audio_SP16,H1,o,o,434.98861772976375,1316.4663455016623,881.28775
375a28cd-Audio_SP16,H1,o,o,465.6237956753829,813.6530509406691,881.76775
375a28cd-Audio_SP16,H1,o,o,367.6457669495904,711.0508532428369,887.48275
375a28cd-Audio_SP16,H1,o,o,440.7245737894832,1416.088839193698,890.54375
375a28cd-Audio_SP16,H1,o,o,521.3404721194594,1162.923694787831,894.58875
375a28cd-Audio_SP16,H1,o,o,575.7977124246688,1190.191388134012,897.28775
375a28cd-Audio_SP16,H1,o,o,540.5179056124799,1101.5769257677389,906.54775
375a28cd-Audio_SP16,H1,o,o,458.6708085892264,950.506040920004,907.58775
375a28cd-Audio_SP16,H1,o,o,466.52979863398855,674.8637158688133,908.73075
375a28cd-Audio_SP16,H1,o,o,509.3288326851292,1159.4871306085115,909.54275
375a28cd-Audio_SP16,H1,o,o,551.7687078212358,934.3579742593098,910.65575
375a28cd-Audio_SP16,H1,o,o,511.9968305911997,855.5210518071343,910.94475
375a28cd-Audio_SP16,H1,o,o,513.0652937176241,1056.895332622224,913.34775
375a28cd-Audio_SP16,H1,o,o,501.0286476691626,860.1605086662636,914.70875
375a28cd-Audio_SP16,H1,o,o,513.8139782486518,1103.3466238825538,915.03875
375a28cd-Audio_SP16,H1,o,o,500.7048735531649,917.8067548919664,916.17775
375a28cd-Audio_SP16,H1,o,o,454.7588735392211,1034.300825492213,917.80275
375a28cd-Audio_SP16,H1,o,o,496.5530621147881,932.1010240254976,918.52775
375a28cd-Audio_SP16,H1,o,o,454.2784371715839,1143.1754686092345,920.41275
375a28cd-Audio_SP16,H1,o,o,472.52257805959965,1100.7251162738155,920.87875
375a28cd-Audio_SP16,H1,o,o,368.0050012071077,615.2737499222757,921.30275
375a28cd-Audio_SP16,H1,o,o,443.19011063949984,1102.1358536418825,921.41275
375a28cd-Audio_SP16,H1,o,o,461.9674981861665,787.8163995618264,927.19475
375a28cd-Audio_SP16,H1,o,o,506.727832302142,864.8095296030347,928.59575
375a28cd-Audio_SP16,H1,o,o,433.1645718664325,803.45781368317,930.44275
375a28cd-Audio_SP16,H1,o,o,420.57193567791614,1014.9834174591996,931.73575
375a28cd-Audio_SP16,H1,o,o,381.57051556855777,1252.561184898818,933.03275
