label,F1,F2,id,time,dur,word,file_name,audio,source_file,vowel_raw,vowel,f1,f2,token_id
y,358.33824897908084,1737.410359986347,0-0-7166-0,2753.36775,0.0799999999999272,yo,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,358.33824897908084,1737.410359986347,0-0-7166-0
y,368.3535266515555,1710.612180933483,0-0-7175-4,2765.29575,0.0699999999997089,&okey,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,368.3535266515555,1710.612180933483,0-0-7175-4
y,412.0537053532241,1784.098478044871,0-0-7202-1,2778.47275,0.1100000000001273,hay,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,412.0537053532241,1784.098478044871,0-0-7202-1
y,238.13028021815853,2076.133479064423,0-0-7226-0,2785.16775,0.0799999999999272,yo,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,238.13028021815853,2076.133479064423,0-0-7226-0
y,255.7375083561207,1891.023954104008,0-0-7279-0,2798.17375,0.0599999999999454,yo,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,255.7375083561207,1891.023954104008,0-0-7279-0
y,385.8183107245831,1500.242061615367,0-0-7280-2,2798.37875,0.0899999999996907,voy,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,385.8183107245831,1500.242061615367,0-0-7280-2
y,326.455326481854,1442.8028241856882,0-0-7294-0,2807.80375,0.0599999999999454,Ya,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,326.455326481854,1442.8028241856882,0-0-7294-0
y,288.5109113671333,1970.689139685586,0-0-7492-0,2886.82375,0.0599999999999454,yo,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,288.5109113671333,1970.689139685586,0-0-7492-0
y,378.5846520240135,1796.117061572467,0-0-7554-1,2923.7587499999995,0.0900000000001455,haya,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,378.5846520240135,1796.117061572467,0-0-7554-1
y,216.4361037301072,1945.538812491812,0-0-7753-0,3009.3027500000003,0.0500000000001819,Yo,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,216.4361037301072,1945.538812491812,0-0-7753-0
y,205.39347816825924,1879.836880860263,0-0-7805-0,3026.79575,0.1300000000001091,yo,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,205.39347816825924,1879.836880860263,0-0-7805-0
y,275.0434985606444,1679.812314624548,0-0-7902-2,3076.07375,0.0599999999999454,mayor,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,275.0434985606444,1679.812314624548,0-0-7902-2
y,294.6481878683414,1879.3138168073,0-0-7909-0,3078.81775,0.0799999999999272,yo,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,294.6481878683414,1879.3138168073,0-0-7909-0
y,279.0881611159744,1818.167733581117,0-0-7946-0,3091.40575,0.0700000000001637,yo,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,279.0881611159744,1818.167733581117,0-0-7946-0
y,251.6056101029865,1725.667873689134,0-0-8050-2,3121.32075,0.099999999999909,muy,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,251.6056101029865,1725.667873689134,0-0-8050-2
y,398.5226721464576,1895.3518423554333,0-0-8132-1,3146.19075,0.099999999999909,hay,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,398.5226721464576,1895.3518423554333,0-0-8132-1
y,260.8461349601543,1439.4437430726368,0-0-8133-2,3146.44875,0.0900000000001455,mayor,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,260.8461349601543,1439.4437430726368,0-0-8133-2
y,240.4585457535628,2066.319452701185,0-0-8247-0,3197.18375,0.0599999999999454,yo,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,240.4585457535628,2066.319452701185,0-0-8247-0
y,340.39532999288804,1577.852109874456,0-0-8524-2,3303.24575,0.0700000000001637,voy,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,340.39532999288804,1577.852109874456,0-0-8524-2
y,323.85023112135696,1888.390690494148,0-0-8629-0,3346.52875,0.0899999999996907,yo,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,323.85023112135696,1888.390690494148,0-0-8629-0
y,361.9175127200976,2039.5150629174173,0-0-8776-0,3428.94275,0.0500000000001819,yo,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,361.9175127200976,2039.5150629174173,0-0-8776-0
y,415.7592155875316,1792.2186087472144,0-0-8865-3,3471.44875,0.1500000000000909,playa,501e6487-Audio_SP19.v0,501e6487-Audio_SP19,501e6487-Audio_SP19.csv,y,i,415.7592155875316,1792.2186087472144,0-0-8865-3
i,405.0883867239096,2574.369573115723,0-0-3823-2,1654.90375,0.0599999999999454,criptomonedas,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,405.0883867239096,2574.369573115723,0-0-3823-2
i,391.09993243000616,2692.845661987933,0-0-3842-4,1663.1327499999998,0.0500000000001819,también,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,391.09993243000616,2692.845661987933,0-0-3842-4
i,535.4270668798896,2703.239131407244,0-0-3855-4,1665.87775,0.0800000000001546,diario,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,535.4270668798896,2703.239131407244,0-0-3855-4
i,417.19162662573166,2634.68541248593,0-0-3858-3,1667.6237499999995,0.1200000000001182,actividad,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,417.19162662573166,2634.68541248593,0-0-3858-3
i,370.4958996448142,2678.6643311503794,0-0-3858-5,1667.76775,0.0799999999999272,actividad,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,370.4958996448142,2678.6643311503794,0-0-3858-5
i,481.8502758939106,2437.577232159442,0-0-3873-3,1671.76575,0.0699999999999363,actividades,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,481.8502758939106,2437.577232159442,0-0-3873-3
i,430.38836978124107,2919.337159703407,0-0-3873-5,1671.87075,0.1000000000001364,actividades,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,430.38836978124107,2919.337159703407,0-0-3873-5
i,406.8695111842152,2116.925748020454,0-0-3877-3,1673.44775,0.0799999999999272,saliendo,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,406.8695111842152,2116.925748020454,0-0-3877-3
i,424.9284068704588,2896.362547275152,0-0-3897-3,1679.6327499999998,0.1700000000000727,envían,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,424.9284068704588,2896.362547275152,0-0-3897-3
i,428.80297196488215,2658.733996016694,0-0-3903-1,1681.58575,0.0700000000001637,video,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,428.80297196488215,2658.733996016694,0-0-3903-1
i,471.41651196237433,2751.035461329983,0-0-3906-3,1682.98275,0.2300000000000182,muchísimo,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,471.41651196237433,2751.035461329983,0-0-3906-3
i,435.489656405252,2549.03761534828,0-0-3912-5,1684.44375,0.1199999999998908,Bitcoin,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,435.489656405252,2549.03761534828,0-0-3912-5
i,567.2875627113187,2865.250417918094,0-0-3941-0,1693.0427499999998,0.2300000000000182,Y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,567.2875627113187,2865.250417918094,0-0-3941-0
i,407.82220032585656,2735.555188592404,0-0-3945-4,1694.21375,0.0599999999999454,también,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,407.82220032585656,2735.555188592404,0-0-3945-4
i,392.33616769200046,2616.3678269622646,0-0-3948-3,1695.51775,0.0799999999999272,muchísimo,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,392.33616769200046,2616.3678269622646,0-0-3948-3
i,385.882693778096,2727.508175412222,0-0-3956-2,1697.90275,0.1099999999998999,allí,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,385.882693778096,2727.508175412222,0-0-3956-2
i,539.4991950090098,2540.1675780941423,0-0-3961-0,1699.08575,0.1300000000001091,y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,539.4991950090098,2540.1675780941423,0-0-3961-0
i,530.6277677128671,2674.325932564712,0-0-3979-1,1723.55875,0.1500000000000909,Picoworkers,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,530.6277677128671,2674.325932564712,0-0-3979-1
i,398.53847739631135,2658.2148715770013,0-0-3982-1,1725.27075,0.099999999999909,Picoworker,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,398.53847739631135,2658.2148715770013,0-0-3982-1
i,538.6464230850764,2898.8090128192443,0-0-4001-5,1731.39575,0.0699999999999363,recomienden,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,538.6464230850764,2898.8090128192443,0-0-4001-5
i,382.0123627708264,2616.31326514004,0-0-4008-5,1734.3427499999998,0.0500000000001819,anuncio,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,382.0123627708264,2616.31326514004,0-0-4008-5
i,445.0562803944249,2783.444303110284,0-0-4010-0,1734.69275,0.1699999999998453,y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,445.0562803944249,2783.444303110284,0-0-4010-0
i,404.7831606989552,2832.7042786400416,0-0-4053-0,1748.22875,0.1499999999998635,Y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,404.7831606989552,2832.7042786400416,0-0-4053-0
i,469.50695813120353,2511.629646758321,0-0-4087-3,1758.3337499999998,0.1200000000001182,actividades,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,469.50695813120353,2511.629646758321,0-0-4087-3
i,643.1302292032743,2780.0830478535413,0-0-4099-0,1761.32575,0.0700000000001637,interesa,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,643.1302292032743,2780.0830478535413,0-0-4099-0
i,439.520355450214,2480.6554137815424,0-0-4102-1,1762.3427499999998,0.1100000000001273,Picoworkers,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,439.520355450214,2480.6554137815424,0-0-4102-1
i,518.9190940819574,2817.6296819644253,0-0-4112-1,1764.58875,0.1500000000000909,Litecoin,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,518.9190940819574,2817.6296819644253,0-0-4112-1
i,426.974774828801,2861.154735515558,0-0-4112-6,1765.17375,0.1199999999998908,Litecoin,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,426.974774828801,2861.154735515558,0-0-4112-6
i,418.6383543679888,2743.8136472194965,0-0-4119-2,1766.10075,0.1000000000001364,criptomoneda,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,418.6383543679888,2743.8136472194965,0-0-4119-2
i,499.0215883148876,3144.682024188124,0-0-4133-0,1770.8137499999998,0.0599999999999454,Y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,499.0215883148876,3144.682024188124,0-0-4133-0
i,412.0173220716183,2806.517082415108,0-0-4144-2,1773.02575,0.1300000000001091,allí,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,412.0173220716183,2806.517082415108,0-0-4144-2
i,437.3522538347836,2868.699571129655,0-0-4146-0,1773.21775,0.0799999999999272,y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,437.3522538347836,2868.699571129655,0-0-4146-0
i,540.7601182593113,1692.0860582114524,0-0-4158-6,1777.6037499999998,0.0600000000001728,Litecoin,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,540.7601182593113,1692.0860582114524,0-0-4158-6
i,475.2452095672008,2602.570441498833,0-0-4164-1,1779.02875,0.0899999999999181,dinero,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,475.2452095672008,2602.570441498833,0-0-4164-1
i,454.6259361840356,2548.545371627288,0-0-4198-1,1788.88775,0.0800000000001546,siendo,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,454.6259361840356,2548.545371627288,0-0-4198-1
i,446.96971950565,2516.189244593686,0-0-4207-6,1792.04775,0.0799999999999272,inversión,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,446.96971950565,2516.189244593686,0-0-4207-6
i,469.78329116253366,2595.092630473994,0-0-4215-0,1793.74275,0.1099999999998999,Y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,469.78329116253366,2595.092630473994,0-0-4215-0
i,1041.1478016729511,2014.0656178744337,0-0-4219-4,1794.70575,0.0699999999999363,también,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,1041.1478016729511,2014.0656178744337,0-0-4219-4
i,420.6141692855351,2782.1781648854453,0-0-4250-1,1803.32575,0.0700000000001637,Microworkers,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,420.6141692855351,2782.1781648854453,0-0-4250-1
i,426.3635902613955,2947.264560794112,0-0-4259-0,1807.49875,0.2699999999999818,y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,426.3635902613955,2947.264560794112,0-0-4259-0
i,420.539493620348,2922.105119412117,0-0-4292-0,1816.87275,0.3500000000001364,Y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,420.539493620348,2922.105119412117,0-0-4292-0
i,388.40594706039946,2382.870097825072,0-0-4313-1,1835.72375,0.0599999999999454,diferentes,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,388.40594706039946,2382.870097825072,0-0-4313-1
i,492.6541164313815,2594.259184492615,0-0-4326-3,1839.61575,0.0700000000001637,actividades,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,492.6541164313815,2594.259184492615,0-0-4326-3
i,459.1732358876218,2842.8036410108707,0-0-4347-0,1846.13375,0.0600000000001728,Y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,459.1732358876218,2842.8036410108707,0-0-4347-0
i,493.4223451152666,2851.201148239283,0-0-4352-3,1847.88775,0.0800000000001546,debía,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,493.4223451152666,2851.201148239283,0-0-4352-3
i,426.2488926210907,2459.547033071416,0-0-4353-4,1848.31775,0.0800000000001546,especificar,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,426.2488926210907,2459.547033071416,0-0-4353-4
i,499.7352563284816,2636.5290432811244,0-0-4353-6,1848.47275,0.1099999999998999,especificar,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,499.7352563284816,2636.5290432811244,0-0-4353-6
i,417.1677350221237,2611.050715731541,0-0-4377-1,1856.27875,0.0899999999999181,dirección,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,417.1677350221237,2611.050715731541,0-0-4377-1
i,430.0669035671276,2558.0789444638426,0-0-4377-6,1856.71775,0.0799999999999272,dirección,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,430.0669035671276,2558.0789444638426,0-0-4377-6
i,466.3616809836979,2277.4095480234114,0-0-4406-4,1867.78075,0.099999999999909,precios,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,466.3616809836979,2277.4095480234114,0-0-4406-4
i,592.225170982107,2793.08602478946,0-0-4413-3,1870.04575,0.0699999999999363,tenía,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,592.225170982107,2793.08602478946,0-0-4413-3
i,466.45908471840914,2115.792775355911,0-0-4418-1,1872.73375,0.1199999999998908,bien,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,466.45908471840914,2115.792775355911,0-0-4418-1
i,491.8222055608522,2818.9688333120457,0-0-4419-5,1873.26875,0.0899999999999181,administrado,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,491.8222055608522,2818.9688333120457,0-0-4419-5
i,512.401061146152,2665.9726892088,0-0-4433-3,1877.69375,0.0599999999999454,Tenía,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,512.401061146152,2665.9726892088,0-0-4433-3
i,305.8434856047312,2731.374216308775,0-0-4437-1,1878.52875,0.0899999999999181,bien,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,305.8434856047312,2731.374216308775,0-0-4437-1
i,443.3609796210507,2322.3599320957933,0-0-4439-7,1879.23875,0.0899999999999181,especificado,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,443.3609796210507,2322.3599320957933,0-0-4439-7
i,432.650979500074,2749.3893694848475,0-0-4443-3,1880.86375,0.0600000000001728,tenían,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,432.650979500074,2749.3893694848475,0-0-4443-3
i,393.5999457999093,2706.1089574889616,0-0-4459-3,1885.07375,0.1200000000001182,actividad,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,393.5999457999093,2706.1089574889616,0-0-4459-3
i,362.27214860144926,2622.641305042064,0-0-4459-5,1885.21375,0.0599999999999454,actividad,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,362.27214860144926,2622.641305042064,0-0-4459-5
i,520.4998009912339,2716.729014712662,0-0-4463-3,1886.04775,0.0799999999999272,tenías,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,520.4998009912339,2716.729014712662,0-0-4463-3
i,404.7107165729941,2798.075783230256,0-0-4466-0,1886.66775,0.0799999999999272,intentándolo,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,404.7107165729941,2798.075783230256,0-0-4466-0
i,495.2180467439565,2747.698965130119,0-0-4480-1,1890.94575,0.0699999999999363,bien,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,495.2180467439565,2747.698965130119,0-0-4480-1
i,405.139541104606,2593.245353874333,0-0-4485-10,1893.47575,0.0699999999999363,concentración,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,405.139541104606,2593.245353874333,0-0-4485-10
i,530.9190593846823,2849.384563476304,0-0-4487-0,1894.26275,0.4099999999998545,Y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,530.9190593846823,2849.384563476304,0-0-4487-0
i,521.1123976298132,2420.4877906203583,0-0-4503-3,1898.55575,0.0699999999999363,actividad,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,521.1123976298132,2420.4877906203583,0-0-4503-3
i,462.8036133717548,2786.217383510801,0-0-4503-5,1898.66375,0.1199999999998908,actividad,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,462.8036133717548,2786.217383510801,0-0-4503-5
i,408.8485137693098,2869.6859999607686,0-0-4504-0,1898.99575,0.0699999999999363,y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,408.8485137693098,2869.6859999607686,0-0-4504-0
i,453.2039526315916,2896.788102583645,0-0-4506-3,1899.36275,0.0500000000001819,requiere,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,453.2039526315916,2896.788102583645,0-0-4506-3
i,443.873738268257,2408.654246794655,0-0-4508-5,1900.07775,0.0800000000001546,atención,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,443.873738268257,2408.654246794655,0-0-4508-5
i,466.0289580144344,2965.1554437751897,0-0-4521-0,1903.61075,0.1600000000000818,y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,466.0289580144344,2965.1554437751897,0-0-4521-0
i,439.5846602203881,2767.770503453542,0-0-4524-3,1904.67375,0.1799999999998363,podía,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,439.5846602203881,2767.770503453542,0-0-4524-3
i,420.6174669184538,2868.4951869529536,0-0-4526-3,1905.16875,0.0899999999999181,tenía,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,420.6174669184538,2868.4951869529536,0-0-4526-3
i,398.1827760646465,2758.479258342897,0-0-4553-1,1912.96375,0.0599999999999454,bien,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,398.1827760646465,2758.479258342897,0-0-4553-1
i,410.7786691861065,2816.6977268501905,0-0-4565-2,1916.10075,0.1600000000000818,hacía,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,410.7786691861065,2816.6977268501905,0-0-4565-2
i,453.3952730089666,2772.1619404855323,0-0-4567-2,1917.14075,0.2799999999999727,así,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,453.3952730089666,2772.1619404855323,0-0-4567-2
i,441.1439910105764,2444.0993640898937,0-0-4573-1,1919.50575,0.0699999999999363,sin,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,441.1439910105764,2444.0993640898937,0-0-4573-1
i,399.067641722767,2542.110254520333,0-0-4581-3,1922.12375,0.1200000000001182,decían,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,399.067641722767,2542.110254520333,0-0-4581-3
i,452.5772062110296,2437.4802643522416,0-0-4589-0,1923.84775,0.0800000000001546,y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,452.5772062110296,2437.4802643522416,0-0-4589-0
i,402.31885961595503,3000.8418957978174,0-0-4590-3,1924.20775,0.0799999999999272,tenía,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,402.31885961595503,3000.8418957978174,0-0-4590-3
i,425.2843640376362,2729.599158842707,0-0-4598-0,1926.18875,0.0899999999999181,Y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,425.2843640376362,2729.599158842707,0-0-4598-0
i,374.2836704789008,2654.9754374210074,0-0-4612-3,1929.13275,0.1100000000001273,podía,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,374.2836704789008,2654.9754374210074,0-0-4612-3
i,459.4910696842932,2608.253478456036,0-0-4639-1,1957.89775,0.0799999999999272,Viernes,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,459.4910696842932,2608.253478456036,0-0-4639-1
i,536.9378082271247,2385.7955534229613,0-0-4642-0,1958.70375,0.0599999999999454,y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,536.9378082271247,2385.7955534229613,0-0-4642-0
i,433.70164343939246,2142.767543679852,0-0-4658-8,1964.31375,0.0599999999999454,frecuencia,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,433.70164343939246,2142.767543679852,0-0-4658-8
i,541.8647329366968,2743.521115300108,0-0-4662-0,1965.26075,0.4600000000000364,Y,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,541.8647329366968,2743.521115300108,0-0-4662-0
i,415.9575574937861,2534.2667114813567,0-0-4678-1,1970.59775,0.0800000000001546,siete,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,415.9575574937861,2534.2667114813567,0-0-4678-1
i,398.53845636789913,2745.912909401017,0-0-4735-1,1997.33075,0.1000000000001364,siempre,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,398.53845636789913,2745.912909401017,0-0-4735-1
i,448.8429947530782,2760.110452560933,0-0-4744-4,1999.97875,0.1499999999998635,pendiente,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,448.8429947530782,2760.110452560933,0-0-4744-4
i,543.2855511726817,2789.34995194002,0-0-4756-3,2003.24875,0.0899999999999181,limitación,514fc6b6-Audio_SP19.v0,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19.csv,i,i,543.2855511726817,2789.34995194002,0-0-4756-3
