audio,vowel_norm,f1_median,f2_median,chosen_k,cluster,join_key,Part,InfoInterv,Time.code.and.speaker,Time.code.and.speaker.2,Speaker,Sex,Age,CivilStatus,CountryRes,MigrationStatus,Location,Education,Discipline,English,EmploymentStatus,Type_mw_earnings,Amount_mw_earnings,Income_group,_merge
c3533b36-Audio_SP16,o,-0.2209904080041142,-1.059317944132797,4,2,c3533b36-audio_sp16,Part2,Interviewee,c3533b36-Audio_SP16,ITW26b-Audio_SP16.v0.seg,ITW26b,M,18-24,Single,VE,Native,Caracas,Bachelor,Eng-Science,ENG,Student,Main_income,833.62,3,both
cafd9c21-Audio_SP27,o,-0.0834150537415955,-1.1955232719624995,4,4,cafd9c21-audio_sp27,Part1,Interviewee,cafd9c21-Audio_SP27,ITW8-Audio_SP27.v0.seg,ITW8,M,25-34,Single,CO,Migrant,Barranquilla,Bachelor,Eng-Science,noENG,Employee,Extra_income,128.76,2,both
d4c363bf-Audio_SP13,o,-0.1614052155971272,-1.3548628495645856,4,1,d4c363bf-audio_sp13,Part1,Interviewee,d4c363bf-Audio_SP13,ITW18-Audio_SP13.v0.seg,ITW18,F,18-24,Single,AR,Migrant,Victoria,Bachelor,Eng-Science,ENG,Not_in_work,Main_income,1004.9,4,both
dbeec025-Audio_SP13,o,0.0339652887169249,-1.0069423357923135,4,4,dbeec025-audio_sp13,Part1,Interviewee,dbeec025-Audio_SP13,ITW6-Audio_SP13.v0.seg,ITW6,M,35-44,Single,VE,Native,Caracas,Short HE,Bus-Econ,noENG,Independent,Extra_income,1016.88,4,both
e90f8e4d-Audio_SP22,o,-0.18749973497569,-1.0279906582110918,4,2,e90f8e4d-audio_sp22,Part1,Interviewee,e90f8e4d-Audio_SP22,ITW22-Audio_SP22.v0.seg,ITW22,M,25-34,Single,CO,Native,Turbaco,Bachelor,CompScience,ENG,Student,Extra_income,625.18,3,both
f061152e-Audio_SP12,o,-0.3500217620256545,-1.1379496537869684,4,2,f061152e-audio_sp12,Part2,Interviewee,f061152e-Audio_SP12,ITW23b-Audio_SP12.v0.seg,ITW23b,F,25-34,Cohabitation,VE,Native,Puerto La Cruz,Bachelor,CompScience,ENG,Employee,Main_income,1653.98,4,both
fcd45f4d-Audio_SP21,o,-0.0279593191477795,-1.0235838827410964,4,4,fcd45f4d-audio_sp21,Part2,Interviewee,fcd45f4d-Audio_SP21,ITW34-Audio_SP21.v0.seg,ITW34,M,25-34,Single,VE,Native,Caracas,Bachelor,Eng-Science,noENG,Independent,Extra_income,230.76,2,both
061ea7d0-Audio_SP16,u,-0.6887264051246451,-1.6030972088833575,3,1,061ea7d0-audio_sp16,Part2,Interviewee,061ea7d0-Audio_SP16,ITW27-Audio_SP16.v0.seg,ITW27,M,25-34,Single,CO,Native,Corozal,Short HE,Eng-Science,noENG,Student,Main_income,477.91,2,both
0af9ac47-Audio_SP14,u,-0.8494028188908744,-1.522514199736899,3,3,0af9ac47-audio_sp14,Part2,Interviewee,0af9ac47-Audio_SP14,ITW23c-Audio_SP14.v0.seg,ITW23c,M,18-24,Single,VE,Native,Barquisimeto,Bachelor,Bus-Econ,ENG,Not_in_work,Main_income,530.27,3,both
0e6115f2-Audio_SP19,u,-0.6292214431203911,-1.4763182196193771,3,1,0e6115f2-audio_sp19,Part1,Interviewee,0e6115f2-Audio_SP19,ITW5-Audio_SP19.v0.seg,ITW5,M,25-34,Cohabitation,PE,Native,Huaraz,Bachelor,Eng-Science,noENG,Student,Main_income,137.05,2,both
0f786745-Audio_SP20,u,-1.0638223090552892,-0.860543404365064,3,2,0f786745-audio_sp20,Part2,Interviewee,0f786745-Audio_SP20,ITW31-Audio_SP20.v0.seg,ITW31,M,18-24,Cohabitation,DO,Native,Santo Domingo,Bachelor,CompScience,noENG,Independent,Extra_income,43.35,1,both
12c532f8-Audio_SP15,u,-0.5831160131830063,-1.564173022282729,3,1,12c532f8-audio_sp15,Part1,Interviewee,12c532f8-Audio_SP15,ITW1-Audio_SP15.v0.seg,ITW1,M,45-64,Divorced,AR,Native,Lujan,Secondary/Vocational,Eng-Science,ENG,Independent,Extra_income,1071.71,4,both
181d5ce9-Audio_SP21,u,-1.0430379494005528,-1.5549335659752437,3,3,181d5ce9-audio_sp21,Part2,Interviewee,181d5ce9-Audio_SP21,ITW22b-Audio_SP21.v0.seg,ITW22b,M,25-34,Single,VE,Native,Ciudad Bolívar,Bachelor,Eng-Science,ENG,Independent,Main_income,276.8,2,both
1c403477-Audio_SP13,u,-0.6421467062950384,-1.4343778516417371,3,1,1c403477-audio_sp13,Part2,Interviewee,1c403477-Audio_SP13,ITW41-Audio_SP13.v0.seg,ITW41,M,35-44,Married,SV,Native,San Salvador,Master,Bus-Econ,noENG,Employee,Extra_income,73.24,1,both
1d46eb6e-Audio_SP18,u,-0.8165268673209375,-1.5527525777388402,3,3,1d46eb6e-audio_sp18,Part1,Interviewee,1d46eb6e-Audio_SP18,ITW9-Audio_SP18.v0.seg,ITW9,M,35-44,Cohabitation,VE,Native,San Cristóbal,Secondary/Vocational,CompScience,ENG,Not_in_work,Main_income,1096.45,4,both
2988c6fc-Audio_SP13,u,-0.6578387272986608,-1.5694855810757835,3,1,2988c6fc-audio_sp13,Part2,Interviewee,2988c6fc-Audio_SP13,ITW42-Audio_SP13.v0.seg,ITW42,M,35-44,Cohabitation,VE,Native,Barinas,Secondary/Vocational,Bus-Econ,noENG,Employee,Main_income,194.03,2,both
2e25304d-Audio_SP12,u,-0.8174291598944592,-1.7911063024157687,3,3,2e25304d-audio_sp12,Part2,Interviewee,2e25304d-Audio_SP12,ITW32-Audio_SP12.v0.seg,ITW32,F,25-34,Cohabitation,AR,Native,Buenos Aires,Secondary/Vocational,Eng-Science,ENG,Student,Extra_income,798.92,3,both
30a90cb2-Audio_SP21,u,-0.5774311315226377,-1.151924006788771,3,1,30a90cb2-audio_sp21,Part1,Interviewee,30a90cb2-Audio_SP21,ITW3-Audio_SP21.v0.seg,ITW3,M,25-34,Single,EC,Native,Quito,Master,Law-Soc,ENG,Employee,Main_income,617.4,3,both
3361ee02-Audio_SP10,u,-0.58608968134085,-1.5684787077539146,3,1,3361ee02-audio_sp10,Part2,Interviewee,3361ee02-Audio_SP10,ITW29-Audio_SP10.v0.seg,ITW29,M,18-24,Single,PY,Native,Itagua,Secondary/Vocational,CompScience,ENG,Student,Main_income,19.6,1,both
34ad326e-Audio_SP7,u,-1.0094376217157004,-1.089828389006919,3,2,34ad326e-audio_sp7,Part1,Interviewee,34ad326e-Audio_SP7,ITW2-Audio_SP7.v0.seg,ITW2,M,18-24,Single,CO,Native,Popayán,Bachelor,Bus-Econ,ENG,Student,Main_income,327.21,2,both
375a28cd-Audio_SP16,u,-0.5494080922458263,-1.1993634064938934,3,1,375a28cd-audio_sp16,Part1,Interviewee,375a28cd-Audio_SP16,ITW17-Audio_SP16.v0.seg,ITW17,M,35-44,Single,AR,Native,Buenos Aires,Short HE,CompScience,ENG,Independent,Main_income,235.2,2,both
42d56bbf-Audio_SP23,u,-0.6375407019360892,-1.4726253321466394,3,1,42d56bbf-audio_sp23,Part2,Interviewee,42d56bbf-Audio_SP23,ITW21-Audio_SP23.v0.seg,ITW21,M,45-64,Married,VE,Native,San Antonio de los Altos,Master,Eng-Science,ENG,Not_in_work,Main_income,991.55,3,both
49ae7020-Audio_SP17,u,-0.6541076687176812,-1.5170188413896224,3,1,49ae7020-audio_sp17,Part1,Interviewee,49ae7020-Audio_SP17,ITW13-Audio_SP17.v0.seg,ITW13,M,25-34,Married,PE,Native,Chincha,Bachelor,Eng-Science,ENG,Not_in_work,Extra_income,2151.72,4,both
501e6487-Audio_SP19,u,-0.6425490908298944,-1.310521307574969,3,1,501e6487-audio_sp19,Part2,Interviewee,501e6487-Audio_SP19,ITW38-Audio_SP19.v0.seg,ITW38,M,35-44,Cohabitation,VE,Native,Merida,Bachelor,Eng-Science,noENG,Independent,Main_income,51.58,1,both
514fc6b6-Audio_SP19,u,-0.7682494942962118,-1.6175634569901118,3,3,514fc6b6-audio_sp19,Part1,Interviewee,514fc6b6-Audio_SP19,ITW10-Audio_SP19.v0.seg,ITW10,F,25-34,Single,VE,Native,Cua,Short HE,Law-Soc,ENG,Employee,Main_income,1164.84,4,both
51a17262-Audio_SP18,u,-0.6572882792327994,-1.3243494051812903,3,1,51a17262-audio_sp18,Part1,Interviewee,51a17262-Audio_SP18,ITW23-Audio_SP18.v0.seg,ITW23,F,25-34,Single,VE,Native,Valencia,Bachelor,Law-Soc,noENG,Other,Main_income,1208.04,4,both
5278b5b9-Audio_SP15,u,-0.6368404937139656,-1.203661006028054,3,1,5278b5b9-audio_sp15,Part2,Interviewee,5278b5b9-Audio_SP15,ITW39-Audio_SP15.v0.seg,ITW39,M,18-24,Single,CO,Native,Alban,Secondary/Vocational,Bus-Econ,ENG,Other,Main_income,556.52,3,both
5586979c-Audio_SP18,u,-0.6962292020206844,-1.5762701015561855,3,1,5586979c-audio_sp18,Part2,Interviewee,5586979c-Audio_SP18,ITW43-Audio_SP18.v0.seg,ITW43,M,18-24,Single,CO,Native,Turbaco,Bachelor,Bus-Econ,ENG,Student,Extra_income,1135.3,4,both
5819ce7a-Audio_SP11,u,-0.7373239430455933,-1.658931189153254,3,3,5819ce7a-audio_sp11,Part2,Interviewee,5819ce7a-Audio_SP11,ITW40-Audio_SP11.v0.seg,ITW40,F,18-24,Single,VE,Native,Caracas,Secondary/Vocational,Law-Soc,ENG,Student,Main_income,666.55,3,both
5a932187-audio_SP16,u,-0.5260331439885453,-1.3757230934551934,3,1,5a932187-audio_sp16,Part2,Interviewee,5a932187-audio_SP16,ITW20b-audio_SP16.v0.seg,ITW20b,F,35-44,Divorced,VE,Native,Valencia,Secondary/Vocational,Law-Soc,ENG,Independent,Main_income,888.73,3,both
63239054-Audio_SP15,u,-0.7098568071480293,-1.3115759022918212,3,1,63239054-audio_sp15,Part2,Interviewee,63239054-Audio_SP15,ITW26-Audio_SP15.v0.seg,ITW26,M,25-34,Single,CO,Native,Bogotá,Bachelor,Law-Soc,ENG,Employee,Extra_income,71.38,1,both
713a2f9b-Audio_SP16,u,-0.5606727099354021,-1.2472801502511397,3,1,713a2f9b-audio_sp16,Part2,Interviewee,713a2f9b-Audio_SP16,ITW29b-Audio_SP16.v0.seg,ITW29b,M,25-34,,PE,Native,Lima,Bachelor,Eng-Science,ENG,Employee,Extra_income,301.53,2,both
7a414497-Audio_SP15,u,-0.9876409384822272,-1.4662502650488536,3,3,7a414497-audio_sp15,Part1,Interviewee,7a414497-Audio_SP15,ITW20-Audio_SP15.v0.seg,ITW20,F,35-44,Married,DO,Native,Montellano,Bachelor,Bus-Econ,ENG,Student,Main_income,696.86,3,both
7aee4437-Audio_SP12,u,-0.6299224562835778,-1.3691618568314288,3,1,7aee4437-audio_sp12,Part1,Interviewee,7aee4437-Audio_SP12,ITW12-Audio_SP12.v0.seg,ITW12,M,18-24,Single,VE,Native,Maracay,Short HE,Eng-Science,ENG,Student,Main_income,654.16,3,both
7c3c98d2-Audio_SP13,u,-0.9124552305127556,-1.4193092212557978,3,3,7c3c98d2-audio_sp13,Part2,Interviewee,7c3c98d2-Audio_SP13,ITW36-Audio_SP13.v0.seg,ITW36,F,18-24,Cohabitation,EC,Native,Quito,Bachelor,Eng-Science,ENG,Student,Main_income,447.88,2,both
7dec1dd7-Audio_SP13,u,-0.7737386348704525,-1.671494329546969,3,3,7dec1dd7-audio_sp13,Part1,Interviewee,7dec1dd7-Audio_SP13,ITW25-Audio_SP13.v0.seg,ITW25,M,18-24,Married,AR,Native,Buenos Aires,Bachelor,Eng-Science,ENG,Independent,Extra_income,1343.28,4,both
7e277fda-Audio_SP28,u,-0.7245759289951474,-1.079436398804739,3,1,7e277fda-audio_sp28,Part2,Interviewee,7e277fda-Audio_SP28,ITW19-Audio_SP28.v0.seg,ITW19,M,35-44,Married,VE,Native,Guacara,Short HE,Eng-Science,ENG,Employee,Main_income,847.28,3,both
85c7895f-Audio_SP16,u,-0.824088962461534,-1.26312335436729,3,3,85c7895f-audio_sp16,Part2,Interviewee,85c7895f-Audio_SP16,ITW37-Audio_SP16.v0.seg,ITW37,M,35-44,Married,CO,Native,Bogotá,Bachelor,Eng-Science,ENG,Employee,Extra_income,362.23,2,both
919b9bc1-Audio_SP14,u,-0.4354544353052376,-1.223555453297741,3,1,919b9bc1-audio_sp14,Part2,Interviewee,919b9bc1-Audio_SP14,ITW33-Audio_SP14.v0.seg,ITW33,M,25-34,Married,PE,Native,Trujillo,Bachelor,Bus-Econ,noENG,Independent,Main_income,295.96,2,both
9a0c18cb-Audio_SP14,u,-0.6399591412058627,-1.3326488867690591,3,1,9a0c18cb-audio_sp14,Part2,Interviewee,9a0c18cb-Audio_SP14,ITW29c-Audio_SP14.v0.seg,ITW29c,M,25-34,Married,VE,Native,Caracas,Bachelor,Eng-Science,ENG,Student,Main_income,976.5,3,both
a1a056ce-Audio_SP11,u,-0.8857770728778157,-1.5225026211266497,3,3,a1a056ce-audio_sp11,Part1,Interviewee,a1a056ce-Audio_SP11,ITW14-Audio_SP11.v0.seg,ITW14,F,18-24,Single,PE,Native,Lima,Bachelor,Law-Soc,ENG,Student,Main_income,2153.38,4,both
a452055c-Audio_SP11,u,-0.7346165302608935,-1.365348455496184,3,1,a452055c-audio_sp11,Part2,Interviewee,a452055c-Audio_SP11,ITW35-Audio_SP11.v0.seg,ITW35,M,45-64,Married,EC,Migrant,Quevedo,Master,Eng-Science,ENG,Employee,Extra_income,513.67,3,both
adad0062-Audio_SP17,u,-0.7268092712277918,-1.3350790297483166,3,1,adad0062-audio_sp17,Part1,Interviewee,adad0062-Audio_SP17,ITW15-Audio_SP17.v0.seg,ITW15,M,25-34,Cohabitation,EC,Migrant,Cuenca,Bachelor,Eng-Science,ENG,Independent,Main_income,757.84,3,both
c3533b36-Audio_SP16,u,-0.6620696795880309,-1.3905149433962871,3,1,c3533b36-audio_sp16,Part2,Interviewee,c3533b36-Audio_SP16,ITW26b-Audio_SP16.v0.seg,ITW26b,M,18-24,Single,VE,Native,Caracas,Bachelor,Eng-Science,ENG,Student,Main_income,833.62,3,both
cafd9c21-Audio_SP27,u,-0.985058814665574,-1.6251029104146355,3,3,cafd9c21-audio_sp27,Part1,Interviewee,cafd9c21-Audio_SP27,ITW8-Audio_SP27.v0.seg,ITW8,M,25-34,Single,CO,Migrant,Barranquilla,Bachelor,Eng-Science,noENG,Employee,Extra_income,128.76,2,both
d4c363bf-Audio_SP13,u,-0.6123080833229474,-1.599050397423898,3,1,d4c363bf-audio_sp13,Part1,Interviewee,d4c363bf-Audio_SP13,ITW18-Audio_SP13.v0.seg,ITW18,F,18-24,Single,AR,Migrant,Victoria,Bachelor,Eng-Science,ENG,Not_in_work,Main_income,1004.9,4,both
dbeec025-Audio_SP13,u,-0.9134045245905276,-1.318899117361125,3,3,dbeec025-audio_sp13,Part1,Interviewee,dbeec025-Audio_SP13,ITW6-Audio_SP13.v0.seg,ITW6,M,35-44,Single,VE,Native,Caracas,Short HE,Bus-Econ,noENG,Independent,Extra_income,1016.88,4,both
e90f8e4d-Audio_SP22,u,-0.7293877583995235,-1.3970377760641648,3,1,e90f8e4d-audio_sp22,Part1,Interviewee,e90f8e4d-Audio_SP22,ITW22-Audio_SP22.v0.seg,ITW22,M,25-34,Single,CO,Native,Turbaco,Bachelor,CompScience,ENG,Student,Extra_income,625.18,3,both
f061152e-Audio_SP12,u,-0.8273822438786529,-1.650879245932864,3,3,f061152e-audio_sp12,Part2,Interviewee,f061152e-Audio_SP12,ITW23b-Audio_SP12.v0.seg,ITW23b,F,25-34,Cohabitation,VE,Native,Puerto La Cruz,Bachelor,CompScience,ENG,Employee,Main_income,1653.98,4,both
fcd45f4d-Audio_SP21,u,-0.5784424583534227,-1.4119237415809431,3,1,fcd45f4d-audio_sp21,Part2,Interviewee,fcd45f4d-Audio_SP21,ITW34-Audio_SP21.v0.seg,ITW34,M,25-34,Single,VE,Native,Caracas,Bachelor,Eng-Science,noENG,Independent,Extra_income,230.76,2,both
