speaker_id,audio_id,vowel,n_tokens,mean_F1_Hz,median_F1_Hz,mean_F1_lobanov,median_F1_lobanov,mean_F2_Hz,median_F2_Hz,mean_F2_lobanov,median_F2_lobanov,mean_F3_Hz,median_F3_Hz,mean_F3_lobanov,median_F3_lobanov
181d5ce9-Audio_SP21,181d5ce9-Audio_SP21,i,265,375.54674266909296,348.0837082017906,-0.9416738337584002,-1.16779309023168,2005.443783962611,2023.909996243036,1.1841154555172742,1.2309765511883064,2753.9867730578253,2712.6397558705294,0.4661756867406309,0.28289728819085774
181d5ce9-Audio_SP21,181d5ce9-Audio_SP21,o,474,482.0807029865803,489.0580274897175,-0.06451730814484893,-0.007068906705430079,1140.9273120734567,1122.2347360473661,-1.00973937963623,-1.0571749110919817,2629.7914323618056,2615.492783261776,-0.08434342439621248,-0.1477248648664519
181d5ce9-Audio_SP21,181d5ce9-Audio_SP21,u,72,385.6779487662475,362.0744260890253,-0.8582576769388162,-1.052599311119052,997.3190056914526,928.3703287687084,-1.3741694252962053,-1.5491382005167127,2585.612089898025,2581.481093452334,-0.28017663526762615,-0.298488050805812
1c403477-Audio_SP13,1c403477-Audio_SP13,a,754,633.0577884176631,624.5390580996439,1.2182061966380635,1.145506879130049,1515.71861892633,1511.04873815674,-0.15428589206781826,-0.16457043482189382,2381.934102415917,2328.319557872406,-0.39348252159457436,-0.5497624576289797
1c403477-Audio_SP13,1c403477-Audio_SP13,e,924,464.1074000067176,458.0793444144157,-0.2236257984667675,-0.275069559579118,1866.1901228047805,1869.7016316834452,0.617562329239045,0.6252957736192778,2500.2384206648494,2450.8990923699102,-0.048639691240346464,-0.19245788713411183
1c403477-Audio_SP13,1c403477-Audio_SP13,i,575,378.9956865066352,366.7569132542967,-0.949973887019989,-1.0544202574724384,2162.7325042863013,2147.2163481450425,1.2706417013297204,1.2364702568995232,2832.6303746071967,2824.460909365778,0.9202427965760742,0.8964297899332953
1c403477-Audio_SP13,1c403477-Audio_SP13,o,936,480.2811609660585,478.58031892828274,-0.08559802444571482,-0.10011310482966448,1097.6601855182425,1103.082825791932,-1.0749817393977512,-1.0630393840173102,2462.667884623908,2391.9769305710597,-0.15815327601941062,-0.364208887824982
1c403477-Audio_SP13,1c403477-Audio_SP13,u,132,414.3744879108817,409.09539396493267,-0.648049231546408,-0.6931013123851906,970.9528459243883,951.4957379444772,-1.3540310589851132,-1.3968817159426,2414.318743853329,2364.02377672939,-0.2990851946112475,-0.4456889625235695
1d46eb6e-Audio_SP18,1d46eb6e-Audio_SP18,a,1460,712.0498383398955,703.790948089287,1.1683927017769624,1.1094449698298285,1582.010871966973,1569.0515675990007,-0.18025349533340418,-0.20551136554259802,2627.299535002342,2605.8593807669963,-0.4007328404370559,-0.4692254627879002
1d46eb6e-Audio_SP18,1d46eb6e-Audio_SP18,e,1305,494.50340663221687,490.300825558849,-0.3843423937662911,-0.41433826670826845,2045.7548146993704,2070.4044087322627,0.7235901048510942,0.7716325173999351,2770.845779674144,2767.177263180875,0.0578393609689917,0.04611993432666308
1d46eb6e-Audio_SP18,1d46eb6e-Audio_SP18,i,749,404.73870411566253,386.6153486800821,-1.0250369013449874,-1.1543921374338224,2355.8104811691023,2354.009373565131,1.327893048817135,1.324382664246932,3046.013256970023,3004.687760368769,0.9368881727816708,0.8048699232345404
1d46eb6e-Audio_SP18,1d46eb6e-Audio_SP18,o,1191,519.7461770838728,510.3566313335526,-0.20417241680387468,-0.2711901890710925,1114.271763730837,1100.1029949146955,-1.0918837304245623,-1.1194988642018524,2709.053983279568,2687.9168935991765,-0.13956043981493887,-0.20708489347247283
1d46eb6e-Audio_SP18,1d46eb6e-Audio_SP18,u,267,446.8859072823606,429.3830480766045,-0.7242117348634636,-0.8491381864158778,953.3522456174746,891.974585002455,-1.405518180795088,-1.5251441222452686,2722.348276521405,2701.680089723593,-0.09709054913974013,-0.1631170477124741
2988c6fc-Audio_SP13,2988c6fc-Audio_SP13,a,729,693.4625568708799,690.5252133772518,1.0717849341981307,1.052233133800171,1523.3170937588832,1488.1762709674306,-0.29325911290756085,-0.36274926755392056,2785.8665735701225,2806.7571649787515,-0.20119807443171095,-0.10390105565105857
2988c6fc-Audio_SP13,2988c6fc-Audio_SP13,e,604,488.7792475408258,481.3558021554612,-0.29064585317703523,-0.3400584338829193,2002.6303783414232,2022.4070270386583,0.6545716896710541,0.6936795496239478,2832.515348218785,2855.391852720355,0.016066559886425497,0.12261288232349585
2988c6fc-Audio_SP13,2988c6fc-Audio_SP13,i,458,378.50053837451884,349.86850979068424,-1.0246925570921712,-1.2152755478367627,2307.599096033208,2331.1078893198933,1.257640191523516,1.304128280056219,2932.5690245321866,2928.793847120676,0.48206219557327246,0.46447947135435497
2988c6fc-Audio_SP13,2988c6fc-Audio_SP13,o,524,509.71545283774344,501.77046003017966,-0.15128846853883712,-0.20417261840884188,1055.3007849219284,1030.6250940465006,-1.2187504103398177,-1.2675460115445887,2794.966027159779,2810.306397641499,-0.15881776601972386,-0.08737065924966093
2988c6fc-Audio_SP13,2988c6fc-Audio_SP13,u,91,438.0166932555754,425.9377099391624,-0.6285359675708099,-0.7089371434377449,1010.6045022827706,897.3243534150889,-1.3071362632023171,-1.531145106418491,2827.662350181369,2821.0101242215947,-0.0065360669111059035,-0.03751851932142805
2e25304d-Audio_SP12,2e25304d-Audio_SP12,a,405,795.3445119719446,776.7194812281965,0.8675526193922494,0.7607177552582166,1643.5539644593503,1633.8902014854257,-0.21064108688605002,-0.232093081460666,2811.4459877856593,2848.931971234237,-0.12065594527542178,0.056482333947891476
2e25304d-Audio_SP12,2e25304d-Audio_SP12,e,319,585.4461606863258,575.1272060507195,-0.3364433444309937,-0.3956338033176346,1987.5569236621861,1986.8609173036496,0.5529899784021957,0.5514449565853825,2878.843765942038,2880.25494293918,0.19782913495390558,0.2044975865178398
2e25304d-Audio_SP12,2e25304d-Audio_SP12,i,179,434.21619173071974,410.1816963873079,-1.2039121507195125,-1.341776193999299,2401.8008029635457,2416.949572610602,1.4725445530868684,1.5061723774817364,2942.799475459222,2932.0903109750034,0.5000488791929999,0.4494432182462567
2e25304d-Audio_SP12,2e25304d-Audio_SP12,o,264,652.7901409933708,646.2882278337952,0.04984782927690257,0.012552266194533635,1320.1438986278276,1268.773412814112,-0.9285592515093014,-1.0425934414976852,2794.2093779506786,2789.5947359650945,-0.2021067470131036,-0.22391302406274793
2e25304d-Audio_SP12,2e25304d-Audio_SP12,u,67,535.614437240984,498.54314881731,-0.622282625831096,-0.8349268956047808,1001.9378640757994,937.4160717948253,-1.6349253063513973,-1.7781532747619115,2677.8081650703048,2672.809743502132,-0.7521552892214391,-0.7757750989200014
30a90cb2-Audio_SP21,30a90cb2-Audio_SP21,a,806,564.4879011007945,567.0282762535832,0.8106364793104103,0.8359412598209748,1415.8936556786857,1440.1939169255425,-0.38897284866388204,-0.3419709197751055,2517.8997760460093,2565.9384104815335,-0.3094620881313219,-0.22162100706048285
30a90cb2-Audio_SP21,30a90cb2-Audio_SP21,e,823,463.5715863175774,460.8073887212599,-0.1945950482933109,-0.22212933329285472,1887.1320050961413,1841.449016769686,0.5225034175367019,0.43414269799815747,2892.8440278038015,2787.305808396686,0.3761425049781309,0.18316051462919386
30a90cb2-Audio_SP21,30a90cb2-Audio_SP21,i,638,427.76060429948257,393.75631947595315,-0.5513097007889807,-0.890027768840284,2229.498711753142,2190.081371446875,1.1847142241081117,1.1084726147180275,3081.1093085175917,2973.5859589272286,0.7203951254018074,0.5237832237655945
30a90cb2-Audio_SP21,30a90cb2-Audio_SP21,o,777,473.48511921786786,478.912376944758,-0.0958459427327695,-0.04178480715503416,1112.7842269475784,1188.5677336381789,-0.9752516408962105,-0.8286700483680859,2368.862351498568,2570.93764139352,-0.5819845827045586,-0.21247965962228588
30a90cb2-Audio_SP21,30a90cb2-Audio_SP21,u,107,420.2329097154503,418.6653028479277,-0.6262933735706921,-0.6419083695156681,1063.3380946271989,1050.114584733094,-1.0708910898526756,-1.09646820054251,2341.8936599902577,2536.305074369514,-0.63129820381374,-0.2758070660607449
3361ee02-Audio_SP10,3361ee02-Audio_SP10,a,575,591.8900565008528,583.8434900092685,0.9701827884298065,0.9055928981040985,1381.3423699075436,1389.2331405660502,-0.27107935866765254,-0.24615934735062928,2330.989806207797,2323.7590544256527,-0.32192305574735125,-0.34373405761499987
3361ee02-Audio_SP10,3361ee02-Audio_SP10,e,589,447.1173375656535,441.9034911383739,-0.19190964540006952,-0.23376125617906232,1637.2420574326502,1639.4236439612512,0.537082909015742,0.5439726240175577,2473.2603310094983,2504.2823067181635,0.10722494651490412,0.20080032989215418
3361ee02-Audio_SP10,3361ee02-Audio_SP10,i,445,351.29515155914083,321.4038046185347,-0.9610755363926242,-1.2010137538423524,1822.510111581395,1814.5851985627128,1.1221819070575023,1.0971540700237292,2732.3927212618523,2758.6700685097408,0.8888777010347951,0.9681412806968566
3361ee02-Audio_SP10,3361ee02-Audio_SP10,o,504,480.71373241641976,475.1720362798924,0.07776903817505822,0.03328577366080061,1152.095528679225,1116.1011052006993,-0.9950687033133199,-1.1087434607297693,2295.2867947973436,2302.4924006829824,-0.4296184202151367,-0.4078832689937507
3361ee02-Audio_SP10,3361ee02-Audio_SP10,u,120,412.5381110289307,394.5243415210237,-0.4694775312667525,-0.6140742854332886,1049.399242961805,972.2735361093629,-1.3193960362253978,-1.5629683779870067,2280.041308587337,2230.133414932501,-0.4756052467883867,-0.6261485366858706
34ad326e-Audio_SP7,34ad326e-Audio_SP7,a,475,682.7196124163944,691.2749788041349,0.8415031853827037,0.8915754586294851,1367.2918353710345,1355.3207697026517,-0.24364530142680763,-0.26857071610696354,2982.8240070645115,2837.520648564888,-0.010663991157877705,-0.18983288076962984
34ad326e-Audio_SP7,34ad326e-Audio_SP7,e,385,473.30115016685835,440.8082939698892,-0.38416711199995257,-0.5743391163683942,1704.694389653116,1683.6885382323585,0.4588734895139438,0.41513640111462385,3078.711971460535,2771.3500867170005,0.10757236817590367,-0.2714256685323602
34ad326e-Audio_SP7,34ad326e-Audio_SP7,i,217,403.063377562865,330.28397463804936,-0.7952500256565905,-1.2212084223900124,2120.2504247063644,2213.5904628392386,1.3241186383982364,1.5184655095266895,3450.484651610242,3649.681793990401,0.565993281348261,0.8116168593757408
34ad326e-Audio_SP7,34ad326e-Audio_SP7,o,322,521.8431005865675,523.181136763697,-0.1000640478891811,-0.09223287970317398,1055.7662627615648,1115.2216878827894,-0.8922846369599958,-0.768490217383341,2661.211294454842,2623.6176561378406,-0.4072342645383598,-0.45358976865934947
34ad326e-Audio_SP7,34ad326e-Audio_SP7,u,59,402.77365505886587,357.0016975366337,-0.7969456940509649,-1.0648367299483263,988.1363666702149,964.5957255395532,-1.033099435871751,-1.082114307084778,2606.0333138490364,2584.5947411859947,-0.4752724545584935,-0.5017076677466868
375a28cd-Audio_SP16,375a28cd-Audio_SP16,a,854,536.2498986111231,537.4263107586132,0.8836166403189162,0.8975202824774452,1336.5198361405885,1231.699427168906,-0.32716912231150325,-0.5077926361607594,2604.8779858659027,2359.5382651415857,-0.37076770569114875,-0.6790517308136856
375a28cd-Audio_SP16,375a28cd-Audio_SP16,e,887,441.88172983747256,439.3384316889497,-0.2316908244872883,-0.26174925888458056,2123.3575511554277,2198.891652626688,1.0286869968293249,1.1588451879395223,3698.5441506670977,3938.096608170023,1.0034892080684412,1.3045011909995752
375a28cd-Audio_SP16,375a28cd-Audio_SP16,i,504,372.67303971065553,354.6162590756726,-1.0496463886462408,-1.2630537535901267,2088.8822004450826,2080.8408808614854,0.9692800640804721,0.9554234934619912,3082.6514920901514,2954.097561154649,0.22958326544745922,0.06804756647006496
375a28cd-Audio_SP16,375a28cd-Audio_SP16,o,997,468.2451264228405,468.64214901538577,0.07988980054140529,0.0845820846761598,1006.5516882504492,985.8158179755766,-0.8957607440666624,-0.9314921993100936,2454.257111875304,2399.524442572805,-0.560031837745302,-0.6288067085589647
375a28cd-Audio_SP16,375a28cd-Audio_SP16,u,203,419.9185232703098,412.670403975195,-0.4912669988877085,-0.5769302226283027,873.1992194638274,845.450760096715,-1.1255498827373571,-1.1733652298053612,2387.097955608766,2368.874861941173,-0.6444213322656227,-0.6673197388075589
42d56bbf-Audio_SP23,42d56bbf-Audio_SP23,a,2356,562.7996085807914,575.3709335561932,1.2398030268168905,1.3473973738024867,1443.473747627,1441.6197917941886,-0.2132958428631382,-0.2167796554260913,2485.3788527772253,2351.8623740245603,-0.39592177375183374,-0.5886246614575291
42d56bbf-Audio_SP23,42d56bbf-Audio_SP23,e,2706,394.70767234133206,391.443752732736,-0.19884740570453074,-0.22678235286304665,1961.5552967485826,1971.9312223859063,0.7602435357567772,0.7797411847556526,3136.437672716095,3333.2639954252463,0.5437443696378149,0.8278216694354579
42d56bbf-Audio_SP23,42d56bbf-Audio_SP23,i,1563,303.7207753677206,297.6249051630466,-0.9775780314163663,-1.0297508274632596,2190.292535273994,2217.6415953312303,1.1900691287330765,1.2414613988865,3375.429425873521,3506.9802894637287,0.8886785785199774,1.078544515150703
42d56bbf-Audio_SP23,42d56bbf-Audio_SP23,o,2443,399.07409809796025,397.6124858481869,-0.16147642620437788,-0.1739859441643564,990.3592953524052,963.3294256862428,-1.0647540024116642,-1.1155464742987444,2361.0044128018417,2359.4201661019915,-0.5754300559050336,-0.5777165820084135
42d56bbf-Audio_SP23,42d56bbf-Audio_SP23,u,702,341.3036971219035,339.04996468135096,-0.6559166367849836,-0.675205683142148,940.2353767569975,792.9646724867293,-1.1589430516957115,-1.4356829397833826,2244.6809449658645,2249.4307823969416,-0.7433184571671583,-0.7364630682469882
49ae7020-Audio_SP17,49ae7020-Audio_SP17,a,626,666.0290182687493,659.8446743090141,0.917213641308372,0.8571537452939857,1542.8645242818507,1539.480883859387,-0.30918395502042956,-0.31595691240443047,2600.780659847986,2593.56661713116,-0.45759247136072884,-0.48127217862497146
49ae7020-Audio_SP17,49ae7020-Audio_SP17,e,652,557.2630503078749,549.8002336625806,-0.13907830625560053,-0.21155422198878632,1944.7165789594992,1945.9531979114104,0.4951943184318922,0.4976696309402603,2733.896948376006,2713.424458374807,-0.020645412938987914,-0.08784526040701204
49ae7020-Audio_SP17,49ae7020-Audio_SP17,i,447,466.8778311415155,452.4096220745617,-1.0168637107727017,-1.1573732195796556,2378.6762236183044,2371.9694851499057,1.3638416369049635,1.3504169084584847,3028.871269939128,2997.0564531367404,0.9475919345876099,0.8431615093575384
49ae7020-Audio_SP17,49ae7020-Audio_SP17,o,565,575.9405673824724,571.463190162369,0.042310332638165915,-0.0011721793319655546,1146.2704138149609,1138.8638080084982,-1.1030375191004151,-1.1178631563502321,2686.802699801856,2686.744325526301,-0.17522975126904736,-0.1754213616893281
49ae7020-Audio_SP17,49ae7020-Audio_SP17,u,87,509.0163085725989,502.0233756931644,-0.6076315287994661,-0.6755441197402209,1032.720322862738,954.9290121085972,-1.3303281974665384,-1.4860413249860758,2653.8510324103504,2691.118953500301,-0.28339182742082564,-0.1610618806215672
501e6487-Audio_SP19,501e6487-Audio_SP19,a,1576,546.6283199321839,544.0426584768383,0.9674100826920268,0.9450277141085132,1444.9331204924479,1457.1923311733067,-0.1884551958768067,-0.15250937946557558,2052.796478313668,2092.0609722612353,-0.44293114429914304,-0.3107865919020574
501e6487-Audio_SP19,501e6487-Audio_SP19,e,1452,403.8734358537971,406.0862720062988,-0.2683249459341787,-0.24916988049518962,1730.813885015359,1733.3190307229575,0.6497894305156425,0.657134887742291,2283.528757179364,2305.6611269449922,0.333597740931936,0.40808417389274915
501e6487-Audio_SP19,501e6487-Audio_SP19,i,718,316.99735476854147,313.903376582243,-1.0203539727510256,-1.0471365045522836,1973.3231357899492,1969.7343333086478,1.3608623725917013,1.3503394736476082,2451.0366413388133,2466.922241061535,0.8973450899947302,0.9508080346011615
501e6487-Audio_SP19,501e6487-Audio_SP19,o,1210,414.54865627956184,417.62918961509934,-0.1759165922474505,-0.1492504436659131,1153.1489302754633,1156.2871557735175,-1.0440095383448456,-1.0348077976662038,2079.8945411268282,2077.669313801108,-0.35173268428448146,-0.35922168106950936
501e6487-Audio_SP19,501e6487-Audio_SP19,u,303,362.60005204662286,356.59563758039883,-0.625601451391275,-0.677577713571059,1103.6221427584014,1071.3555951748183,-1.1892293944899086,-1.2838396777991488,2179.4814665665886,2164.337365022233,-0.01657314537861011,-0.0675405797916763
514fc6b6-Audio_SP19,514fc6b6-Audio_SP19,a,1228,786.4303493560238,787.0688197287611,1.0507895605261546,1.0548870487853113,1636.2488150584984,1683.4332713401059,-0.3568191062699964,-0.27931898262676375,2979.3598516696666,3107.244860688418,-0.2115996033282792,0.08645683375464537
514fc6b6-Audio_SP19,514fc6b6-Audio_SP19,e,1269,577.7040422564468,569.5252795531554,-0.28874572448799346,-0.3412342745948553,2217.0746835218197,2208.673887283487,0.5971831259999103,0.5833848797451124,3134.2033401415806,3162.1240679926577,0.14928787545871822,0.21436159072767375
514fc6b6-Audio_SP19,514fc6b6-Audio_SP19,i,698,487.2650728662418,468.96387326754575,-0.8691526330464757,-0.9866035809466112,2631.268342447329,2692.8589916899664,1.277493175296431,1.3786553652999216,3277.906816406906,3270.6821247453477,0.4842117767096715,0.467373478990577
514fc6b6-Audio_SP19,514fc6b6-Audio_SP19,o,831,593.0762257918582,585.6740601809934,-0.19009221722513786,-0.2375968282109554,1192.8605680143269,1191.0330761731277,-1.0850810525939187,-1.0880826945500037,2952.520798483181,3086.9716061915974,-0.2741523030451789,0.03920677645894072
514fc6b6-Audio_SP19,514fc6b6-Audio_SP19,u,201,499.1907974215503,498.0778283096007,-0.7926173411458993,-0.7997600028319329,915.5908347627596,873.3472533816238,-1.5404945574412512,-1.6098793302705006,2985.2733715214295,3044.1032886179546,-0.1978172009094233,-0.06070468382696211
51a17262-Audio_SP18,51a17262-Audio_SP18,a,727,698.3279230935628,718.7786961345718,1.049950234113106,1.1876419602508372,1646.9788704297014,1777.5164300981637,-0.22817270323163405,-0.03522365234872932,2676.017977404413,2833.4088980936604,-0.16906964786756415,0.038610854939747634
51a17262-Audio_SP18,51a17262-Audio_SP18,e,835,522.9719267518254,512.2561462495378,-0.13069314677418936,-0.2028407527015709,2142.8969017094964,2072.0085852707325,0.5048493763459183,0.4000685499670182,3107.745650791496,2995.639196936981,0.4006037481086096,0.2526770150893724
51a17262-Audio_SP18,51a17262-Audio_SP18,i,429,415.1190426869238,405.05825023136873,-0.856849060100793,-0.9245867381211297,2732.8292462559666,2841.783807637792,1.3768350811075538,1.5378820568697757,3567.8452807522235,3328.3042376299218,1.0077145145572246,0.6916352638560356
51a17262-Audio_SP18,51a17262-Audio_SP18,o,637,492.5811286037965,498.52475526709503,-0.33530944403172425,-0.29529197314459743,1031.1818300366479,1007.7391877290588,-1.1383893089511876,-1.1730401450394734,2100.076834635011,2089.6780791523465,-0.9290356331605066,-0.9427570013166405
51a17262-Audio_SP18,51a17262-Audio_SP18,u,110,443.8097928512154,441.95851316731364,-0.6636789092030247,-0.676143273984199,1056.0716386240767,916.4845745850535,-1.1015993999334395,-1.3079246261002635,2445.17193174846,2696.6940507981444,-0.47367567357069346,-0.14178715088688337
5278b5b9-Audio_SP15,5278b5b9-Audio_SP15,a,514,499.1930642801437,496.29711589397755,1.0762204902656123,1.0403046526164301,1532.7325215067203,1508.2060263176397,-0.26866667219437673,-0.3237387880611666,2448.154034128259,2403.6924481808346,-0.48729813712094383,-0.6048305991867524
5278b5b9-Audio_SP15,5278b5b9-Audio_SP15,e,411,389.13836105778375,387.8139001765837,-0.2886887989831569,-0.30511489352583254,1940.0062371810648,1946.9746455712268,0.6458311019964257,0.6614780581274006,2656.1135771177214,2642.597465828125,0.062434774488066266,0.026705463363173303
