audio,vowel_norm,f1_median,f2_median,chosen_k,cluster,join_key,Part,InfoInterv,Time.code.and.speaker,Time.code.and.speaker.2,Speaker,Sex,Age,CivilStatus,CountryRes,MigrationStatus,Location,Education,Discipline,English,EmploymentStatus,Type_mw_earnings,Amount_mw_earnings,Income_group,_merge
12c532f8-Audio_SP15,u,424.9503410050058,906.9393148913596,8,7,12c532f8-audio_sp15,Part1,Interviewee,12c532f8-Audio_SP15,ITW1-Audio_SP15.v0.seg,ITW1,M,45-64,Divorced,AR,Native,Lujan,Secondary/Vocational,Eng-Science,ENG,Independent,Extra_income,1071.71,4,both
181d5ce9-Audio_SP21,u,362.0744260890253,928.3703287687084,8,6,181d5ce9-audio_sp21,Part2,Interviewee,181d5ce9-Audio_SP21,ITW22b-Audio_SP21.v0.seg,ITW22b,M,25-34,Single,VE,Native,Ciudad Bolívar,Bachelor,Eng-Science,ENG,Independent,Main_income,276.8,2,both
1c403477-Audio_SP13,u,409.0953939649327,951.4957379444772,8,7,1c403477-audio_sp13,Part2,Interviewee,1c403477-Audio_SP13,ITW41-Audio_SP13.v0.seg,ITW41,M,35-44,Married,SV,Native,San Salvador,Master,Bus-Econ,noENG,Employee,Extra_income,73.24,1,both
1d46eb6e-Audio_SP18,u,429.3830480766045,891.974585002455,8,7,1d46eb6e-audio_sp18,Part1,Interviewee,1d46eb6e-Audio_SP18,ITW9-Audio_SP18.v0.seg,ITW9,M,35-44,Cohabitation,VE,Native,San Cristóbal,Secondary/Vocational,CompScience,ENG,Not_in_work,Main_income,1096.45,4,both
2988c6fc-Audio_SP13,u,425.9377099391624,897.3243534150889,8,7,2988c6fc-audio_sp13,Part2,Interviewee,2988c6fc-Audio_SP13,ITW42-Audio_SP13.v0.seg,ITW42,M,35-44,Cohabitation,VE,Native,Barinas,Secondary/Vocational,Bus-Econ,noENG,Employee,Main_income,194.03,2,both
2e25304d-Audio_SP12,u,498.54314881731,937.4160717948253,8,1,2e25304d-audio_sp12,Part2,Interviewee,2e25304d-Audio_SP12,ITW32-Audio_SP12.v0.seg,ITW32,F,25-34,Cohabitation,AR,Native,Buenos Aires,Secondary/Vocational,Eng-Science,ENG,Student,Extra_income,798.92,3,both
30a90cb2-Audio_SP21,u,418.6653028479277,1050.114584733094,8,2,30a90cb2-audio_sp21,Part1,Interviewee,30a90cb2-Audio_SP21,ITW3-Audio_SP21.v0.seg,ITW3,M,25-34,Single,EC,Native,Quito,Master,Law-Soc,ENG,Employee,Main_income,617.4,3,both
3361ee02-Audio_SP10,u,394.5243415210237,972.2735361093628,8,6,3361ee02-audio_sp10,Part2,Interviewee,3361ee02-Audio_SP10,ITW29-Audio_SP10.v0.seg,ITW29,M,18-24,Single,PY,Native,Itagua,Secondary/Vocational,CompScience,ENG,Student,Main_income,19.6,1,both
34ad326e-Audio_SP7,u,357.0016975366337,964.5957255395532,8,6,34ad326e-audio_sp7,Part1,Interviewee,34ad326e-Audio_SP7,ITW2-Audio_SP7.v0.seg,ITW2,M,18-24,Single,CO,Native,Popayán,Bachelor,Bus-Econ,ENG,Student,Main_income,327.21,2,both
375a28cd-Audio_SP16,u,412.670403975195,845.450760096715,8,8,375a28cd-audio_sp16,Part1,Interviewee,375a28cd-Audio_SP16,ITW17-Audio_SP16.v0.seg,ITW17,M,35-44,Single,AR,Native,Buenos Aires,Short HE,CompScience,ENG,Independent,Main_income,235.2,2,both
42d56bbf-Audio_SP23,u,339.04996468135096,792.9646724867293,8,8,42d56bbf-audio_sp23,Part2,Interviewee,42d56bbf-Audio_SP23,ITW21-Audio_SP23.v0.seg,ITW21,M,45-64,Married,VE,Native,San Antonio de los Altos,Master,Eng-Science,ENG,Not_in_work,Main_income,991.55,3,both
49ae7020-Audio_SP17,u,502.0233756931644,954.9290121085972,8,1,49ae7020-audio_sp17,Part1,Interviewee,49ae7020-Audio_SP17,ITW13-Audio_SP17.v0.seg,ITW13,M,25-34,Married,PE,Native,Chincha,Bachelor,Eng-Science,ENG,Not_in_work,Extra_income,2151.72,4,both
501e6487-Audio_SP19,u,356.59563758039883,1071.3555951748183,8,5,501e6487-audio_sp19,Part2,Interviewee,501e6487-Audio_SP19,ITW38-Audio_SP19.v0.seg,ITW38,M,35-44,Cohabitation,VE,Native,Merida,Bachelor,Eng-Science,noENG,Independent,Main_income,51.58,1,both
514fc6b6-Audio_SP19,u,498.0778283096007,873.3472533816238,8,1,514fc6b6-audio_sp19,Part1,Interviewee,514fc6b6-Audio_SP19,ITW10-Audio_SP19.v0.seg,ITW10,F,25-34,Single,VE,Native,Cua,Short HE,Law-Soc,ENG,Employee,Main_income,1164.84,4,both
51a17262-Audio_SP18,u,441.9585131673136,916.4845745850536,8,7,51a17262-audio_sp18,Part1,Interviewee,51a17262-Audio_SP18,ITW23-Audio_SP18.v0.seg,ITW23,F,25-34,Single,VE,Native,Valencia,Bachelor,Law-Soc,noENG,Other,Main_income,1208.04,4,both
5278b5b9-Audio_SP15,u,356.2899651987251,1138.7376982365845,8,5,5278b5b9-audio_sp15,Part2,Interviewee,5278b5b9-Audio_SP15,ITW39-Audio_SP15.v0.seg,ITW39,M,18-24,Single,CO,Native,Alban,Secondary/Vocational,Bus-Econ,ENG,Other,Main_income,556.52,3,both
5586979c-Audio_SP18,u,442.3057582097944,1018.2689828587676,8,2,5586979c-audio_sp18,Part2,Interviewee,5586979c-Audio_SP18,ITW43-Audio_SP18.v0.seg,ITW43,M,18-24,Single,CO,Native,Turbaco,Bachelor,Bus-Econ,ENG,Student,Extra_income,1135.3,4,both
5819ce7a-Audio_SP11,u,460.7589559721139,973.7771957354092,8,3,5819ce7a-audio_sp11,Part2,Interviewee,5819ce7a-Audio_SP11,ITW40-Audio_SP11.v0.seg,ITW40,F,18-24,Single,VE,Native,Caracas,Secondary/Vocational,Law-Soc,ENG,Student,Main_income,666.55,3,both
5a932187-audio_SP16,u,484.37835255644495,1193.1836767731015,8,4,5a932187-audio_sp16,Part2,Interviewee,5a932187-audio_SP16,ITW20b-audio_SP16.v0.seg,ITW20b,F,35-44,Divorced,VE,Native,Valencia,Secondary/Vocational,Law-Soc,ENG,Independent,Main_income,888.73,3,both
63239054-Audio_SP15,u,432.5440503390523,952.351143381052,8,7,63239054-audio_sp15,Part2,Interviewee,63239054-Audio_SP15,ITW26-Audio_SP15.v0.seg,ITW26,M,25-34,Single,CO,Native,Bogotá,Bachelor,Law-Soc,ENG,Employee,Extra_income,71.38,1,both
713a2f9b-Audio_SP16,u,373.4504956335479,1017.591613213347,8,6,713a2f9b-audio_sp16,Part2,Interviewee,713a2f9b-Audio_SP16,ITW29b-Audio_SP16.v0.seg,ITW29b,M,25-34,,PE,Native,Lima,Bachelor,Eng-Science,ENG,Employee,Extra_income,301.53,2,both
7a414497-Audio_SP15,u,409.485653608252,992.7449020340098,8,6,7a414497-audio_sp15,Part1,Interviewee,7a414497-Audio_SP15,ITW20-Audio_SP15.v0.seg,ITW20,F,35-44,Married,DO,Native,Montellano,Bachelor,Bus-Econ,ENG,Student,Main_income,696.86,3,both
7aee4437-Audio_SP12,u,461.6247067201473,1097.6118000296494,8,3,7aee4437-audio_sp12,Part1,Interviewee,7aee4437-Audio_SP12,ITW12-Audio_SP12.v0.seg,ITW12,M,18-24,Single,VE,Native,Maracay,Short HE,Eng-Science,ENG,Student,Main_income,654.16,3,both
7c3c98d2-Audio_SP13,u,384.2300811559452,1197.0577195017145,8,5,7c3c98d2-audio_sp13,Part2,Interviewee,7c3c98d2-Audio_SP13,ITW36-Audio_SP13.v0.seg,ITW36,F,18-24,Cohabitation,EC,Native,Quito,Bachelor,Eng-Science,ENG,Student,Main_income,447.88,2,both
7dec1dd7-Audio_SP13,u,416.94373833122927,927.5592837035234,8,7,7dec1dd7-audio_sp13,Part1,Interviewee,7dec1dd7-Audio_SP13,ITW25-Audio_SP13.v0.seg,ITW25,M,18-24,Married,AR,Native,Buenos Aires,Bachelor,Eng-Science,ENG,Independent,Extra_income,1343.28,4,both
7e277fda-Audio_SP28,u,449.6995008256927,894.0251391319285,8,7,7e277fda-audio_sp28,Part2,Interviewee,7e277fda-Audio_SP28,ITW19-Audio_SP28.v0.seg,ITW19,M,35-44,Married,VE,Native,Guacara,Short HE,Eng-Science,ENG,Employee,Main_income,847.28,3,both
85c7895f-Audio_SP16,u,364.2411622643758,998.8292556763474,8,6,85c7895f-audio_sp16,Part2,Interviewee,85c7895f-Audio_SP16,ITW37-Audio_SP16.v0.seg,ITW37,M,35-44,Married,CO,Native,Bogotá,Bachelor,Eng-Science,ENG,Employee,Extra_income,362.23,2,both
919b9bc1-Audio_SP14,u,427.4945633732293,1065.2508178791531,8,2,919b9bc1-audio_sp14,Part2,Interviewee,919b9bc1-Audio_SP14,ITW33-Audio_SP14.v0.seg,ITW33,M,25-34,Married,PE,Native,Trujillo,Bachelor,Bus-Econ,noENG,Independent,Main_income,295.96,2,both
9a0c18cb-Audio_SP14,u,399.08562807486175,817.342751467971,8,8,9a0c18cb-audio_sp14,Part2,Interviewee,9a0c18cb-Audio_SP14,ITW29c-Audio_SP14.v0.seg,ITW29c,M,25-34,Married,VE,Native,Caracas,Bachelor,Eng-Science,ENG,Student,Main_income,976.5,3,both
a1a056ce-Audio_SP11,u,432.05138042671376,901.4936298231002,8,7,a1a056ce-audio_sp11,Part1,Interviewee,a1a056ce-Audio_SP11,ITW14-Audio_SP11.v0.seg,ITW14,F,18-24,Single,PE,Native,Lima,Bachelor,Law-Soc,ENG,Student,Main_income,2153.38,4,both
a452055c-Audio_SP11,u,393.28584273756553,876.7333404203047,8,8,a452055c-audio_sp11,Part2,Interviewee,a452055c-Audio_SP11,ITW35-Audio_SP11.v0.seg,ITW35,M,45-64,Married,EC,Migrant,Quevedo,Master,Eng-Science,ENG,Employee,Extra_income,513.67,3,both
adad0062-Audio_SP17,u,443.1538767376656,1009.5310479326408,8,2,adad0062-audio_sp17,Part1,Interviewee,adad0062-Audio_SP17,ITW15-Audio_SP17.v0.seg,ITW15,M,25-34,Cohabitation,EC,Migrant,Cuenca,Bachelor,Eng-Science,ENG,Independent,Main_income,757.84,3,both
c3533b36-Audio_SP16,u,438.7150328647799,870.3360372571398,8,7,c3533b36-audio_sp16,Part2,Interviewee,c3533b36-Audio_SP16,ITW26b-Audio_SP16.v0.seg,ITW26b,M,18-24,Single,VE,Native,Caracas,Bachelor,Eng-Science,ENG,Student,Main_income,833.62,3,both
cafd9c21-Audio_SP27,u,421.91852962558,891.7463465220592,8,7,cafd9c21-audio_sp27,Part1,Interviewee,cafd9c21-Audio_SP27,ITW8-Audio_SP27.v0.seg,ITW8,M,25-34,Single,CO,Migrant,Barranquilla,Bachelor,Eng-Science,noENG,Employee,Extra_income,128.76,2,both
d4c363bf-Audio_SP13,u,438.38045946358034,994.4002414132538,8,2,d4c363bf-audio_sp13,Part1,Interviewee,d4c363bf-Audio_SP13,ITW18-Audio_SP13.v0.seg,ITW18,F,18-24,Single,AR,Migrant,Victoria,Bachelor,Eng-Science,ENG,Not_in_work,Main_income,1004.9,4,both
dbeec025-Audio_SP13,u,474.67895061699113,978.58161301206,8,3,dbeec025-audio_sp13,Part1,Interviewee,dbeec025-Audio_SP13,ITW6-Audio_SP13.v0.seg,ITW6,M,35-44,Single,VE,Native,Caracas,Short HE,Bus-Econ,noENG,Independent,Extra_income,1016.88,4,both
e90f8e4d-Audio_SP22,u,398.3404778959821,794.6830916117715,8,8,e90f8e4d-audio_sp22,Part1,Interviewee,e90f8e4d-Audio_SP22,ITW22-Audio_SP22.v0.seg,ITW22,M,25-34,Single,CO,Native,Turbaco,Bachelor,CompScience,ENG,Student,Extra_income,625.18,3,both
f061152e-Audio_SP12,u,489.5655292741939,1010.567984132161,8,3,f061152e-audio_sp12,Part2,Interviewee,f061152e-Audio_SP12,ITW23b-Audio_SP12.v0.seg,ITW23b,F,25-34,Cohabitation,VE,Native,Puerto La Cruz,Bachelor,CompScience,ENG,Employee,Main_income,1653.98,4,both
fcd45f4d-Audio_SP21,u,424.5716626359148,804.7419504000968,8,8,fcd45f4d-audio_sp21,Part2,Interviewee,fcd45f4d-Audio_SP21,ITW34-Audio_SP21.v0.seg,ITW34,M,25-34,Single,VE,Native,Caracas,Bachelor,Eng-Science,noENG,Independent,Extra_income,230.76,2,both
