vowel,social_variable,cluster,category,observed,expected,std_residual,row_percent,column_percent,total_percent
i,CivilStatus,2,Divorced,2,1.5714285714285714,0.34188172937891387,6.0606060606060606,100.0,4.761904761904762
i,CivilStatus,2,Married,9,7.857142857142857,0.40771775315010056,27.27272727272727,90.0,21.428571428571427
i,CivilStatus,2,Single,16,16.5,-0.12309149097933272,48.484848484848484,76.19047619047619,38.095238095238095
o,CivilStatus,1,Cohabitation,3,1.2857142857142858,1.5118578920369088,50.0,33.33333333333333,7.142857142857142
o,CivilStatus,1,Divorced,1,0.2857142857142857,1.3363062095621219,16.666666666666664,50.0,2.380952380952381
o,CivilStatus,1,Married,0,1.4285714285714286,-1.1952286093343938,0.0,0.0,0.0
o,CivilStatus,1,Single,2,3.0,-0.5773502691896258,33.33333333333333,9.523809523809524,4.761904761904762
o,CivilStatus,2,Cohabitation,6,7.714285714285714,-0.6172133998483678,16.666666666666664,66.66666666666666,14.285714285714285
o,CivilStatus,2,Divorced,1,1.7142857142857142,-0.5455447255899809,2.7777777777777777,50.0,2.380952380952381
o,CivilStatus,2,Married,10,8.571428571428571,0.48795003647426666,27.77777777777778,100.0,23.809523809523807
o,CivilStatus,2,Single,19,18.0,0.23570226039551587,52.77777777777778,90.47619047619048,45.23809523809524
u,CivilStatus,1,Cohabitation,1,0.6428571428571429,0.4454354031873739,33.33333333333333,11.11111111111111,2.380952380952381
u,CivilStatus,1,Divorced,0,0.14285714285714285,-0.37796447300922725,0.0,0.0,0.0
u,CivilStatus,1,Married,1,0.7142857142857143,0.3380617018914066,33.33333333333333,10.0,2.380952380952381
u,CivilStatus,1,Single,1,1.5,-0.4082482904638631,33.33333333333333,4.761904761904762,2.380952380952381
u,CivilStatus,2,Cohabitation,1,1.0714285714285714,-0.0690065559342354,20.0,11.11111111111111,2.380952380952381
u,CivilStatus,2,Divorced,0,0.23809523809523808,-0.48795003647426655,0.0,0.0,0.0
u,CivilStatus,2,Married,1,1.1904761904761905,-0.1745743121887939,20.0,10.0,2.380952380952381
u,CivilStatus,2,Single,3,2.5,0.31622776601683794,60.0,14.285714285714285,7.142857142857142
u,CivilStatus,3,Cohabitation,1,1.0714285714285714,-0.0690065559342354,20.0,11.11111111111111,2.380952380952381
u,CivilStatus,3,Divorced,0,0.23809523809523808,-0.48795003647426655,0.0,0.0,0.0
u,CivilStatus,3,Married,0,1.1904761904761905,-1.091089451179962,0.0,0.0,0.0
u,CivilStatus,3,Single,4,2.5,0.9486832980505138,80.0,19.047619047619047,9.523809523809524
u,CivilStatus,4,Cohabitation,0,0.21428571428571427,-0.4629100498862757,0.0,0.0,0.0
u,CivilStatus,4,Divorced,1,0.047619047619047616,4.364357804719848,100.0,50.0,2.380952380952381
u,CivilStatus,4,Married,0,0.23809523809523808,-0.48795003647426655,0.0,0.0,0.0
u,CivilStatus,4,Single,0,0.5,-0.7071067811865475,0.0,0.0,0.0
u,CivilStatus,5,Cohabitation,2,0.6428571428571429,1.6926545321120212,66.66666666666666,22.22222222222222,4.761904761904762
u,CivilStatus,5,Divorced,0,0.14285714285714285,-0.37796447300922725,0.0,0.0,0.0
u,CivilStatus,5,Married,0,0.7142857142857143,-0.8451542547285166,0.0,0.0,0.0
u,CivilStatus,5,Single,1,1.5,-0.4082482904638631,33.33333333333333,4.761904761904762,2.380952380952381
u,CivilStatus,6,Cohabitation,1,1.2857142857142858,-0.2519763153394849,16.666666666666664,11.11111111111111,2.380952380952381
u,CivilStatus,6,Divorced,0,0.2857142857142857,-0.5345224838248487,0.0,0.0,0.0
u,CivilStatus,6,Married,2,1.4285714285714286,0.47809144373375745,33.33333333333333,20.0,4.761904761904762
u,CivilStatus,6,Single,3,3.0,0.0,50.0,14.285714285714285,7.142857142857142
u,CivilStatus,7,Cohabitation,2,2.5714285714285716,-0.3563483225498993,16.666666666666664,22.22222222222222,4.761904761904762
u,CivilStatus,7,Divorced,1,0.5714285714285714,0.566946709513841,8.333333333333332,50.0,2.380952380952381
u,CivilStatus,7,Married,3,2.857142857142857,0.08451542547285162,25.0,30.0,7.142857142857142
u,CivilStatus,7,Single,6,6.0,0.0,50.0,28.57142857142857,14.285714285714285
u,CivilStatus,8,Cohabitation,1,1.5,-0.4082482904638631,14.285714285714285,11.11111111111111,2.380952380952381
u,CivilStatus,8,Divorced,0,0.3333333333333333,-0.5773502691896257,0.0,0.0,0.0
u,CivilStatus,8,Married,3,1.6666666666666667,1.0327955589886444,42.857142857142854,30.0,7.142857142857142
u,CivilStatus,8,Single,3,3.5,-0.2672612419124244,42.857142857142854,14.285714285714285,7.142857142857142
a,CountryRes,1,AR,2,1.1627906976744187,0.7763959670647564,20.0,40.0,4.651162790697675
a,CountryRes,1,CO,0,1.8604651162790697,-1.363988678940947,0.0,0.0,0.0
a,CountryRes,1,DO,0,0.46511627906976744,-0.6819943394704735,0.0,0.0,0.0
a,CountryRes,1,EC,1,0.9302325581395349,0.07233642332556184,10.0,25.0,2.3255813953488373
a,CountryRes,1,PE,1,1.1627906976744187,-0.15096588248481382,10.0,20.0,2.3255813953488373
a,CountryRes,1,PY,0,0.23255813953488372,-0.48224282217041214,0.0,0.0,0.0
a,CountryRes,1,SV,0,0.23255813953488372,-0.48224282217041214,0.0,0.0,0.0
a,CountryRes,1,VE,6,3.953488372093023,1.0292573657905975,60.0,35.294117647058826,13.953488372093023
a,CountryRes,2,AR,0,0.23255813953488372,-0.48224282217041214,0.0,0.0,0.0
a,CountryRes,2,CO,0,0.37209302325581395,-0.6099942813304187,0.0,0.0,0.0
a,CountryRes,2,DO,1,0.09302325581395349,2.973722121485791,50.0,50.0,2.3255813953488373
a,CountryRes,2,EC,0,0.18604651162790697,-0.43133109281375365,0.0,0.0,0.0
a,CountryRes,2,PE,0,0.23255813953488372,-0.48224282217041214,0.0,0.0,0.0
a,CountryRes,2,PY,0,0.046511627906976744,-0.21566554640687682,0.0,0.0,0.0
a,CountryRes,2,SV,0,0.046511627906976744,-0.21566554640687682,0.0,0.0,0.0
