h1_audio,predicted_h2_audio,true_h2_audio,is_correct,assigned_cost,true_match_cost,true_match_rank,predicted_match_rank_for_this_h1,best_candidate_cost_for_this_h1,second_best_candidate_cost_for_this_h1,margin_best_to_second,centroids_distance_assigned,centroids_distance_true,geometry_distance_assigned,geometry_distance_true,ellipse_distance_assigned,ellipse_distance_true,overlap_distance_assigned,overlap_distance_true
49ae7020-Audio_SP17,49ae7020-Audio_SP17,49ae7020-Audio_SP17,True,0.3902807139093257,0.3902807139093257,1,1,0.3902807139093257,0.6027572955219924,0.2124765816126667,0.22037616433305365,0.22037616433305365,0.31762453897726,0.31762453897726,0.5502112156999246,0.5502112156999246,0.4729109366270644,0.4729109366270644
501e6487-Audio_SP19,501e6487-Audio_SP19,501e6487-Audio_SP19,True,0.38502012283096776,0.38502012283096776,1,1,0.38502012283096776,0.5238972599381406,0.13887713710717287,0.3062090108002664,0.3062090108002664,0.37360216839191596,0.37360216839191596,0.3239869640722397,0.3239869640722397,0.5362823480594491,0.5362823480594491
514fc6b6-Audio_SP19,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19,True,0.6269466077115831,0.6269466077115831,1,1,0.6269466077115831,0.7957573287082116,0.16881072099662853,0.42028637407452124,0.42028637407452124,0.73294903662852,0.73294903662852,0.4928024094570398,0.4928024094570398,0.8617486106862515,0.8617486106862515
51a17262-Audio_SP18,51a17262-Audio_SP18,51a17262-Audio_SP18,True,0.8275920308748361,0.8275920308748361,2,2,0.7436446832587653,0.8275920308748361,0.08394734761607081,0.5541403991958146,0.5541403991958146,1.007392516323322,1.007392516323322,0.80366132745201,0.80366132745201,0.9451738805281982,0.9451738805281982
5278b5b9-Audio_SP15,5278b5b9-Audio_SP15,5278b5b9-Audio_SP15,True,0.38955340360593427,0.38955340360593427,1,1,0.38955340360593427,0.6815474231745096,0.2919940195685753,0.23135020574378173,0.23135020574378173,0.31454525358253776,0.31454525358253776,0.49122712040510885,0.49122712040510885,0.5210910346923088,0.5210910346923088
5586979c-Audio_SP18,5586979c-Audio_SP18,5586979c-Audio_SP18,True,0.5899371727184696,0.5899371727184696,8,8,0.3358520836496495,0.4099161751020458,0.07406409145239629,0.5147578623725801,0.5147578623725801,0.7550283744984729,0.7550283744984729,0.33591248046692285,0.33591248046692285,0.7540499735359023,0.7540499735359023
5819ce7a-Audio_SP11,5819ce7a-Audio_SP11,5819ce7a-Audio_SP11,True,0.3396529542298306,0.3396529542298306,1,1,0.3396529542298306,0.4629451480470879,0.12329219381725731,0.17058094881103616,0.17058094881103616,0.2659451673835986,0.2659451673835986,0.4803216972037482,0.4803216972037482,0.4417640035209395,0.4417640035209395
5a932187-audio_SP16,5a932187-audio_SP16,5a932187-audio_SP16,True,0.4361268866736919,0.4361268866736919,1,1,0.4361268866736919,1.0204993709781525,0.5843724843044605,0.2093803414025222,0.2093803414025222,0.17525220833868155,0.17525220833868155,0.8324380444680738,0.8324380444680738,0.5274369524854904,0.5274369524854904
63239054-Audio_SP15,63239054-Audio_SP15,63239054-Audio_SP15,True,0.35331459678449717,0.35331459678449717,1,1,0.35331459678449717,0.5090285624077574,0.15571396562326023,0.18060352394674176,0.18060352394674176,0.19825173211506741,0.19825173211506741,0.49100778979367476,0.49100778979367476,0.5433953412825047,0.5433953412825047
713a2f9b-Audio_SP16,713a2f9b-Audio_SP16,713a2f9b-Audio_SP16,True,0.2770381287873939,0.2770381287873939,1,1,0.2770381287873939,0.3962788331328657,0.11924070434547179,0.10714374408706466,0.10714374408706466,0.0877426581403958,0.0877426581403958,0.3429186363836879,0.3429186363836879,0.5703474765384273,0.5703474765384273
