h1_audio,predicted_h2_audio,true_h2_audio,is_correct,assigned_cost,true_match_cost,true_match_rank,predicted_match_rank_for_this_h1,best_candidate_cost_for_this_h1,second_best_candidate_cost_for_this_h1,margin_best_to_second,centroids_distance_assigned,centroids_distance_true,geometry_distance_assigned,geometry_distance_true,ellipse_distance_assigned,ellipse_distance_true,overlap_distance_assigned,overlap_distance_true
3361ee02-Audio_SP10,501e6487-Audio_SP19,3361ee02-Audio_SP10,False,0.32450518334390177,0.43875917726203834,2,1,0.32450518334390177,0.43875917726203834,0.11425399391813656,0.5143523769500998,0.26878565814753363,0.2612227854751691,0.49541701696687324,1.1199274206126808,0.9661406192562323,0.7630488337760053,0.5363724740791619
34ad326e-Audio_SP7,34ad326e-Audio_SP7,34ad326e-Audio_SP7,True,0.61592089042867,0.61592089042867,4,4,0.5055318844006823,0.524555638416379,0.01902375401569667,0.36584436573311524,0.36584436573311524,0.6992797319938548,0.6992797319938548,0.4488689003896654,0.4488689003896654,2.006397883643092,2.006397883643092
375a28cd-Audio_SP16,375a28cd-Audio_SP16,375a28cd-Audio_SP16,True,0.4841222433191374,0.4841222433191374,1,1,0.4841222433191374,0.9041812586088491,0.42005901528971173,0.3647228101044205,0.3647228101044205,0.5239220543907097,0.5239220543907097,0.7149861535645842,0.7149861535645842,0.6969194629014565,0.6969194629014565
42d56bbf-Audio_SP23,42d56bbf-Audio_SP23,42d56bbf-Audio_SP23,True,0.07007722754429278,0.07007722754429278,1,1,0.07007722754429278,0.4772995853049232,0.4072223577606304,0.08584370481411428,0.08584370481411428,0.06482173512101895,0.06482173512101895,0.1753710866845804,0.1753710866845804,0.2095914301048858,0.2095914301048858
49ae7020-Audio_SP17,49ae7020-Audio_SP17,49ae7020-Audio_SP17,True,0.2933124453162084,0.2933124453162084,1,1,0.2933124453162084,0.5499324990499047,0.2566200537336963,0.22037616433305365,0.22037616433305365,0.31762453897726,0.31762453897726,0.5502112156999246,0.5502112156999246,0.4729109366270644,0.4729109366270644
501e6487-Audio_SP19,3361ee02-Audio_SP10,501e6487-Audio_SP19,False,0.3856887776487653,0.35675387899400357,1,2,0.35675387899400357,0.3856887776487653,0.02893489865476173,0.5583125461034156,0.3062090108002664,0.32814752149721516,0.37360216839191596,0.9070993730455754,0.3239869640722397,0.39946426349523867,0.5362823480594491
514fc6b6-Audio_SP19,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19,True,0.6547833709900203,0.6547833709900203,1,1,0.6547833709900203,0.8937217212963542,0.23893835030633392,0.42028637407452124,0.42028637407452124,0.73294903662852,0.73294903662852,0.4928024094570398,0.4928024094570398,0.8617486106862515,0.8617486106862515
51a17262-Audio_SP18,51a17262-Audio_SP18,51a17262-Audio_SP18,True,0.894079487041445,0.894079487041445,1,1,0.894079487041445,1.0272308372831969,0.13315135024175184,0.5541403991958146,0.5541403991958146,1.007392516323322,1.007392516323322,0.80366132745201,0.80366132745201,0.9451738805281982,0.9451738805281982
5278b5b9-Audio_SP15,5278b5b9-Audio_SP15,5278b5b9-Audio_SP15,True,0.29374649162284877,0.29374649162284877,1,1,0.29374649162284877,0.4188291594779483,0.12508266785509953,0.23135020574378173,0.23135020574378173,0.31454525358253776,0.31454525358253776,0.49122712040510885,0.49122712040510885,0.5210910346923088,0.5210910346923088
5586979c-Audio_SP18,181d5ce9-Audio_SP21,5586979c-Audio_SP18,False,0.35832862746259964,0.6949607464669998,21,4,0.2709352678807566,0.3243078941680707,0.053372626287314096,0.6957893291503262,0.5147578623725801,0.2458417269000241,0.7550283744984729,0.5553876755541052,0.33591248046692285,0.8347216348743935,0.7540499735359023
5819ce7a-Audio_SP11,5819ce7a-Audio_SP11,5819ce7a-Audio_SP11,True,0.24210411274045796,0.24210411274045796,1,1,0.24210411274045796,0.48798250591767395,0.245878393177216,0.17058094881103616,0.17058094881103616,0.2659451673835986,0.2659451673835986,0.4803216972037482,0.4803216972037482,0.4417640035209395,0.4417640035209395
5a932187-audio_SP16,5a932187-audio_SP16,5a932187-audio_SP16,True,0.18378424160464168,0.18378424160464168,1,1,0.18378424160464168,0.6553138093967588,0.4715295677921171,0.2093803414025222,0.2093803414025222,0.17525220833868155,0.17525220833868155,0.8324380444680738,0.8324380444680738,0.5274369524854904,0.5274369524854904
63239054-Audio_SP15,63239054-Audio_SP15,63239054-Audio_SP15,True,0.193839680072986,0.193839680072986,1,1,0.193839680072986,0.3262412250497694,0.1324015449767834,0.18060352394674176,0.18060352394674176,0.19825173211506741,0.19825173211506741,0.49100778979367476,0.49100778979367476,0.5433953412825047,0.5433953412825047
713a2f9b-Audio_SP16,713a2f9b-Audio_SP16,713a2f9b-Audio_SP16,True,0.09259292962706302,0.09259292962706302,1,1,0.09259292962706302,0.3667273103777918,0.2741343807507288,0.10714374408706466,0.10714374408706466,0.0877426581403958,0.0877426581403958,0.3429186363836879,0.3429186363836879,0.5703474765384273,0.5703474765384273
7a414497-Audio_SP15,0e6115f2-Audio_SP19,7a414497-Audio_SP15,False,0.3021214071535876,0.5760384687680236,6,1,0.3021214071535876,0.39609561184517234,0.09397420469158474,0.6620173676910223,0.41837713566157736,0.18215608697444272,0.6285922464701722,0.7809251610186367,0.3963626271214643,1.2791779611742768,0.754241994444534
7aee4437-Audio_SP12,7aee4437-Audio_SP12,7aee4437-Audio_SP12,True,0.4450655278990533,0.4450655278990533,3,3,0.3583215846309961,0.39313860231123,0.034817017680233875,0.2909882669864841,0.2909882669864841,0.49642461486990974,0.49642461486990974,0.5545373041158304,0.5545373041158304,0.5207439837944546,0.5207439837944546
7c3c98d2-Audio_SP13,7c3c98d2-Audio_SP13,7c3c98d2-Audio_SP13,True,0.12764451492645867,0.12764451492645867,1,1,0.12764451492645867,0.7890699292453115,0.6614254143188528,0.1309239117484708,0.1309239117484708,0.1265513826524546,0.1265513826524546,0.685877063294659,0.685877063294659,0.2564770184546824,0.2564770184546824
7dec1dd7-Audio_SP13,7dec1dd7-Audio_SP13,7dec1dd7-Audio_SP13,True,0.18746700251472348,0.18746700251472348,1,1,0.18746700251472348,0.2595393688467337,0.0720723663320102,0.1935892959190668,0.1935892959190668,0.18542623804660902,0.18542623804660902,0.45936625552002597,0.45936625552002597,0.4387990630973771,0.4387990630973771
7e277fda-Audio_SP28,7e277fda-Audio_SP28,7e277fda-Audio_SP28,True,0.13496274049464974,0.13496274049464974,1,1,0.13496274049464974,0.45870434383388103,0.3237416033392313,0.10698121744910667,0.10698121744910667,0.14428991484316409,0.14428991484316409,0.2658167721845171,0.2658167721845171,0.23684145969702777,0.23684145969702777
85c7895f-Audio_SP16,85c7895f-Audio_SP16,85c7895f-Audio_SP16,True,0.31167820493445225,0.31167820493445225,1,1,0.31167820493445225,0.5772319929974831,0.2655537880630308,0.3222404657070375,0.3222404657070375,0.3081574513435905,0.3081574513435905,0.37782143469816915,0.37782143469816915,0.4545108073704433,0.4545108073704433
919b9bc1-Audio_SP14,5586979c-Audio_SP18,919b9bc1-Audio_SP14,False,0.4609273184542017,0.2686083129272962,1,6,0.2686083129272962,0.31377166407971246,0.045163351152416265,0.5408936333456318,0.2941703397062028,0.43427188015705837,0.2600876373343273,0.5644910374300471,0.3770479538533375,0.8091236335071829,0.39573970402636666
9a0c18cb-Audio_SP14,9a0c18cb-Audio_SP14,9a0c18cb-Audio_SP14,True,0.2607216401139731,0.2607216401139731,1,1,0.2607216401139731,0.3252334623297911,0.06451182221581803,0.23190370132508534,0.23190370132508534,0.27032761971026903,0.27032761971026903,0.6683098474853265,0.6683098474853265,0.5430226389493931,0.5430226389493931
a1a056ce-Audio_SP11,a1a056ce-Audio_SP11,a1a056ce-Audio_SP11,True,0.9507659767061949,0.9507659767061949,11,11,0.41699478614473523,0.4419949366507363,0.025000150506001073,0.6049034250284041,0.6049034250284041,1.0660534939321251,1.0660534939321251,1.0466209874962704,1.0466209874962704,1.6301108001319735,1.6301108001319735
a452055c-Audio_SP11,a452055c-Audio_SP11,a452055c-Audio_SP11,True,0.2988123024834156,0.2988123024834156,1,1,0.2988123024834156,0.3319966608137802,0.033184358330364594,0.17900604774571433,0.17900604774571433,0.338747720729316,0.338747720729316,0.3819542494232908,0.3819542494232908,0.6082642572813453,0.6082642572813453
adad0062-Audio_SP17,adad0062-Audio_SP17,adad0062-Audio_SP17,True,0.25328747596839396,0.25328747596839396,1,1,0.25328747596839396,0.2980511465877016,0.04476367061930764,0.19310357167736805,0.19310357167736805,0.2733487773987359,0.2733487773987359,0.46184308970340193,0.46184308970340193,0.5723640738713848,0.5723640738713848
c3533b36-Audio_SP16,1c403477-Audio_SP13,c3533b36-Audio_SP16,False,0.20895479772827882,0.368681976713589,6,1,0.20895479772827882,0.2655272837469982,0.056572486018719365,0.40355213614238344,0.3448979002583148,0.14408901825691062,0.37661000219868035,0.48279839234755384,0.6064882075206963,0.895666863048118,0.7535126077439098
cafd9c21-Audio_SP27,cafd9c21-Audio_SP27,cafd9c21-Audio_SP27,True,0.21717604216330302,0.21717604216330302,1,1,0.21717604216330302,0.27301115078313615,0.055835108619833124,0.20989232754703938,0.20989232754703938,0.2196039470353909,0.2196039470353909,0.38440223852361866,0.38440223852361866,0.3605244082577113,0.3605244082577113
d4c363bf-Audio_SP13,d4c363bf-Audio_SP13,d4c363bf-Audio_SP13,True,0.13574572845071606,0.13574572845071606,1,1,0.13574572845071606,0.4062648301073193,0.2705191016566032,0.18347821348906918,0.18347821348906918,0.11983490010459835,0.11983490010459835,0.32267345630240574,0.32267345630240574,0.3820203817139994,0.3820203817139994
dbeec025-Audio_SP13,dbeec025-Audio_SP13,dbeec025-Audio_SP13,True,0.23093172132059764,0.23093172132059764,1,1,0.23093172132059764,0.47137428769853,0.24044256637793238,0.363109518104353,0.363109518104353,0.18687245572601252,0.18687245572601252,0.6147502903780104,0.6147502903780104,0.8753772349169301,0.8753772349169301
e90f8e4d-Audio_SP22,e90f8e4d-Audio_SP22,e90f8e4d-Audio_SP22,True,0.3919139438074225,0.3919139438074225,2,2,0.3569781158459677,0.3919139438074225,0.03493582796145478,0.3096232765253819,0.3096232765253819,0.4193441662347694,0.4193441662347694,0.7154505311341771,0.7154505311341771,0.2871874721641189,0.2871874721641189
f061152e-Audio_SP12,f061152e-Audio_SP12,f061152e-Audio_SP12,True,0.2194461480100598,0.2194461480100598,1,1,0.2194461480100598,0.7309922085520975,0.5115460605420377,0.14781178133271958,0.14781178133271958,0.24332427023583986,0.24332427023583986,0.8586957492158637,0.8586957492158637,0.4772167073004119,0.4772167073004119
fcd45f4d-Audio_SP21,c3533b36-Audio_SP16,fcd45f4d-Audio_SP21,False,0.25950456790766,0.34907110568757754,2,1,0.25950456790766,0.34907110568757754,0.08956653777991752,0.540865726683588,0.3210914862425227,0.1657175149823507,0.35839764550259584,0.8360650225140079,0.4325810135419524,0.9326638435245246,0.7217824570151188
