social_variable,vowel,social_group,n_tokens,n_audios,f1_20_mean,f1_20_median,f1_20_std,f1_20_iqr,f2_20_mean,f2_20_median,f2_20_std,f2_20_iqr,f3_20_mean,f3_20_median,f3_20_std,f3_20_iqr,f1_80_mean,f1_80_median,f1_80_std,f1_80_iqr,f2_80_mean,f2_80_median,f2_80_std,f2_80_iqr,f3_80_mean,f3_80_median,f3_80_std,f3_80_iqr,delta_f1_mean,delta_f1_median,delta_f1_std,delta_f1_iqr,delta_f2_mean,delta_f2_median,delta_f2_std,delta_f2_iqr,delta_f3_mean,delta_f3_median,delta_f3_std,delta_f3_iqr,delta_magnitude_mean,delta_magnitude_median,delta_magnitude_iqr
Sex,a,F,9103,10,739.1557840811141,727.7568470373615,155.37099293739132,182.00193116409127,1651.9146804094537,1672.3229556679685,266.81240789191895,279.49855516663456,2737.542412653246,2741.830969043762,409.79629500987113,521.621594770173,746.092797409489,745.455281614638,163.16575415739325,190.93637290962738,1618.901616688498,1641.1434430517531,246.86141457107502,270.87722472089536,2738.6095111352847,2741.8227935866566,432.865823593853,551.070542724081,6.937013328375059,10.37307551212939,163.2074202528399,158.6395522781956,-33.01306372095582,-23.37316446999489,193.3181945515627,201.93418616355643,1.0670984820383014,0.3191075961867682,232.22184266714663,225.8904610143161,292.17641553471435,251.73451106964276,222.23805370369757
Sex,a,M,30557,33,614.9502531256293,612.0897243580877,104.94000736338042,121.30229990862847,1441.6189198476798,1458.5225914497769,266.16583870303737,286.18619500390423,2441.620353398549,2443.120381334035,448.4541490690545,427.12990604833385,616.809303777613,621.7333095542987,117.54383172196135,136.53096439167325,1421.3554231196324,1444.8512679322464,243.48728700585508,263.5597485922351,2435.962553984148,2437.005905907396,462.0617758616034,441.6323028912798,1.8590506519836092,4.854440544228623,104.53155709040078,100.64764656576091,-20.263496728047105,-15.611273645012261,172.36769826033947,180.12088810819137,-5.6577994144006,-9.421739111808165,235.81284237265837,219.0773749388827,255.85893836158542,212.06295559502982,200.54724204750372
Sex,e,F,8375,10,539.2024902248179,519.8607181494643,120.49481720425995,117.69018421300308,2028.1537317511159,1995.5685727321331,284.3110418181028,364.4783941006042,2882.02289030713,2858.597534238135,327.58787987698895,401.8327244070756,525.0158652472694,511.2360396593979,111.78194636975051,125.52459766055443,2073.4566769777716,2053.9118212394364,291.70945445243115,406.0652353500259,2878.2952510161585,2857.6923067872385,323.19422836435075,407.5534595941658,-14.186624977548492,-8.391043038985572,124.69498331924164,102.57183824376452,45.30294522665557,36.0181027029073,219.20613441351915,222.28833182650317,-3.7276392909717173,-1.5527975266227259,194.4340455751253,175.80828033458306,263.14846183379467,218.57123527913518,208.1728817597275
Sex,e,M,28264,33,465.3954124956017,458.59772270289113,82.10936565417128,96.52759381425238,1866.161132600904,1859.3145625104316,240.48909128012858,292.04828447516866,2693.226023155336,2595.2831947406394,460.7807653920181,365.1533194585463,454.9000377664507,452.2665582319763,86.00200389571786,108.01479344337383,1891.327303326614,1887.715738144073,241.76968178519846,304.92020446537936,2687.7116018814318,2586.402529427235,456.53805413098775,352.82453238603784,-10.495374729151017,-8.32284924560983,73.49191839506551,71.20664150933038,25.166170725709815,21.504716757223832,174.52840459858928,174.58653539358943,-5.5144212739039355,-3.8099343498549842,206.52879674964024,184.41969473750237,224.92870636204623,180.939176100677,176.67277135110862
Sex,i,F,6353,10,448.69899908614747,424.02014794143344,144.53244957509068,128.51637196044157,2326.5693891551764,2367.593976500308,371.4649538288434,470.84373396629053,3049.2941223140792,2992.029146014447,451.4933730804639,498.93324209022285,424.66062145383836,413.56949794435127,106.44627963927127,96.59992300497498,2422.8770675683445,2451.306741718432,323.5663130933337,412.84436482475985,3050.596850357323,2996.4769734518104,422.6049058741304,479.0704433311148,-24.038377632309043,-6.74508174454121,157.6726131064546,112.52014358668481,96.30767841316788,60.23217525176278,277.7711426152976,272.43437517800567,1.302728043243685,7.396835087875843,270.7855662522545,272.09925373945,348.21837281436336,275.85975788729974,296.7663734915466
Sex,i,M,21825,33,400.2711620017516,371.6345700192751,137.13637821374715,120.48240782192221,2067.678296655698,2084.249309424797,285.7712360139281,344.4210076663694,2831.7193569843103,2750.6909483908084,431.60539475458376,472.7164526912188,370.5510755402693,365.0644491973658,75.46210901163262,90.1666283885636,2135.870941234423,2141.838237548532,250.18454443714216,301.7121049031625,2827.4916206767557,2751.790284394516,410.10518305367776,447.0711241590402,-29.72008646148223,-8.105430513968713,135.08503227540396,99.58217925927073,68.19264457872512,42.263563781928724,237.91757267293934,234.73038877159843,-4.227736307554239,5.188638316006745,267.2033360851888,261.9403724909571,311.7187919992933,245.26313464301958,261.03544979997014
Sex,o,F,6335,10,561.745516969827,541.1105547916792,124.5838991621206,130.84893837580694,1246.5209645235986,1250.3396764445697,291.4667721057071,439.0792688742499,2548.256219948376,2616.532257773364,553.6497093196577,565.4727862396858,548.8936969678833,531.3607110807333,136.41032986140215,157.47156204575663,1191.23440692753,1191.6837503390827,254.0991817061386,335.2934986854142,2552.8274135473534,2623.481637301657,583.2736675243614,617.1886957661832,-12.851820001943631,-8.055710140096664,130.1094986879293,110.26258388282216,-55.28655759606866,-40.46204758031968,207.40854197513414,227.988098380039,4.571193598977576,-0.17854441271083488,238.36276447994453,232.46701390529995,291.7046975194851,250.33911756497002,233.00511924660057
Sex,o,M,26873,33,482.44968604114285,480.5095826611289,80.30346411493413,93.63418326271551,1101.8106370082398,1092.3652275546956,243.97579904178997,323.6980356832504,2464.6114415970974,2464.633672310906,399.5518751729349,454.80804562358117,474.4176742710193,476.4153207655133,96.09194362534679,116.71989712086906,1065.5025435676105,1054.367015042319,208.71099486190155,258.8279520880602,2485.6218123926496,2488.729741800129,402.7739116519775,458.94046285291915,-8.032011770123479,-5.736999904799916,82.24802756045243,83.41264513499874,-36.3080934406292,-34.17835124124781,201.44142629186302,223.3593646331642,21.010370795551975,13.921034007824346,265.5042378883875,249.1313150916185,286.0229567539188,240.17711576544315,226.79473919847166
Sex,u,F,1303,10,483.02485619480194,460.80090922384494,137.77851500487554,122.65816885074503,1122.0257404133104,1036.7130359309374,358.2041779191861,458.59780371747956,2591.379131711001,2623.512736559,513.0184938446675,539.3640791674297,506.16133801579235,500.4602503104153,124.45857015911815,155.91813441998136,1156.2581645767918,1147.3987595887463,260.1075397935822,274.2276980792385,2610.7505483042933,2640.195221807868,531.8127383100352,523.3484751707683,23.13648182099046,21.26718885149853,151.66722300982235,125.35019921577555,34.232424163481376,66.47417098898063,298.58237484650033,383.5211412772472,19.37141659329173,1.8492665698399833,284.553003207655,289.2677882984369,379.32277034772903,342.80137202910305,276.0905818968016
Sex,u,M,5396,33,423.0621401794119,407.7390051694593,113.60140109055882,108.3795105656198,1024.5570871718073,945.5860525376274,346.95100682042505,429.82512863642114,2443.262650096102,2438.84080711528,433.99994551575594,504.31394951725906,430.21457457684454,431.61053308713855,89.59595545205747,129.7108066569433,1057.4519661007982,1037.1061293636114,265.38058047212377,264.5922064538121,2452.955979455383,2439.2497651922376,436.4485454891471,459.59777753261733,7.152434397432654,13.888165352750633,116.27688157392227,99.79702328303239,32.89487892899107,53.15143141074128,297.8081852318064,370.2155250059192,9.693329359280964,6.081203155679532,304.3735990665211,307.60279659712353,375.25507747812065,326.17552246447775,283.45559551000906
Income_group,a,1,4809,5,579.9507951951265,581.8392254814543,105.25740389286317,118.212921975457,1298.651186077092,1383.0172550935756,323.5184585335145,368.4934628809717,2113.4456705221155,2178.472893660996,497.4358244060956,675.0133422523431,579.4635799111493,589.4575205693613,123.29574231506729,139.2192483222658,1284.2153007484571,1363.605101476712,299.6175579799021,363.5335683662079,2101.3718567640326,2177.6393413064834,515.7472722631841,749.2156120973061,-0.4872152839770232,1.534662302507968,117.31856155671053,113.16468456070999,-14.435885328635024,-14.117365724222395,150.041256791301,159.97295273563077,-12.073813758083073,-9.62449719596816,259.09724514326285,271.0887133295623,268.5332702733959,226.67974151012248,215.4372304885723
Income_group,a,2,10761,12,645.648594761652,626.6695408093259,134.8693981494848,153.0473312237052,1497.623199719595,1488.5772475460797,240.95215709537516,279.36407895020943,2640.3852514029745,2608.704154806404,436.96967000250953,443.84724945803146,640.0095583786068,631.5105854047349,134.91564405821615,156.16221000694736,1473.500591526486,1475.968809436028,219.07571306700078,254.4696274260914,2632.276207178899,2587.285802248224,458.24443273697,451.91530191585616,-5.639036383045201,1.8076991542825454,124.05057252298656,106.87418283669058,-24.122608193108643,-18.54395889364423,174.6963577553436,182.81813302378555,-8.109044224075669,-11.730392484194454,231.43220010292126,204.84004755204433,258.6992224865959,211.0669875194149,205.00770460803253
Income_group,a,3,13731,15,639.0163844828691,630.5370188910294,126.12141744947058,140.60600279358346,1481.8832377348074,1484.2524729650731,270.9207590506593,330.64167093675314,2444.6938102597564,2430.450785059341,402.4640875603286,383.0391064256246,643.5291052476131,640.8275599249937,145.53114048942197,160.18686300552258,1460.018519733402,1472.3072427476836,245.1602092273608,294.28191824554733,2442.7063549531736,2423.282224404312,417.17742942348315,404.0639119386792,4.5127207647439125,6.852906361660985,118.35910842255618,110.28196307002077,-21.864718001405343,-15.591098573334193,180.50106469085296,189.76123261576055,-1.9874553065835345,-5.122108265722545,231.55448976750338,220.37099656586815,263.7845274143189,223.90242739022244,204.28577045459022
Income_group,a,4,10359,11,676.5545042564398,659.7239342915636,126.58150008403985,139.9406775691357,1581.2388383230889,1591.2692337212477,264.25834869203186,312.28284947378893,2643.4602850291512,2629.18104793915,397.5962686189731,468.091171612336,688.2366321740726,675.9164404196345,132.46812876014448,151.44129975758096,1553.1975615220413,1562.277222030637,246.2138555380756,291.80568968132025,2644.371817498381,2628.471492180626,408.8518254913993,487.076301044096,11.682127917632746,10.895937177737324,120.63437129619842,114.75583668359565,-28.04127680104754,-20.890244827782453,187.60006727490668,193.1957981368139,0.9115324692300284,-3.3109996730695457,231.32271019005492,219.85840678560623,268.4331802566308,224.79611869286526,206.68339184046198
Income_group,e,1,4487,5,448.71898493119505,443.9260953640574,73.22873614180439,84.24137747917433,1786.94982424226,1762.1061499688744,235.46990617816303,264.08434885908196,2503.1904189419834,2442.0995982914,393.3660261667065,348.93992131558934,433.1979876895322,433.8666316203724,81.6564123010533,111.18754808838793,1807.5819539059726,1782.930484742489,236.5919100653688,281.116174784077,2495.5091849959067,2439.812470061409,369.02907356330235,314.67513778574994,-15.520997241662787,-12.449376581749164,75.4573039030745,79.49055355687074,20.632129663712345,16.28821898409069,167.67826253470858,159.59973285175715,-7.681233946076499,-5.001272785333185,235.7072365429889,212.21488726143548,238.81935229110888,190.66054152422308,188.60390558786003
Income_group,e,2,9781,12,467.58798991212944,454.3796172287446,102.21696980115355,91.87766538557025,1886.715290864114,1877.0154742984848,254.24416825473054,299.56354836971104,2771.50066293845,2671.108601964791,485.3493233435406,386.5908724900737,456.60579307570333,447.7924734505798,91.4553087440742,99.58506167003742,1910.5456980553574,1907.0112138329057,252.5901638800478,310.86886190658356,2764.1311446049103,2657.2947241597385,486.0052825048462,385.3430793254797,-10.982196836426102,-6.977594718208309,98.54684241916331,73.71097080566278,23.830407191243335,18.779448553732436,183.89642333847297,177.3029411846926,-7.36951833353987,-6.554414219251157,191.8624808812549,161.10765859682215,224.5699661432748,176.26651364632343,179.42376543799068
Income_group,e,3,12754,15,480.9889393932146,473.8209915473145,98.38990287868411,117.09577564094627,1902.793395196408,1896.4051566774515,233.12373215591865,284.01964629735517,2747.3508932058544,2632.677566464069,449.5654566290899,362.1754226156677,468.97843124290046,464.5711028574656,102.47277706504813,128.3526595535077,1931.1915185690593,1927.6500878036247,235.1479899345345,294.5361032965179,2745.0459789998727,2628.6682943585756,451.1002322395083,367.2094307342936,-12.010508150314163,-9.211988082528762,87.10079417526785,79.58413787863262,28.39812337265125,24.581988672268608,176.2142988954775,186.4044632401832,-2.3049142059818757,-0.3727210129568448,200.6915662548112,192.3955543617642,231.2678647014976,193.05603946039736,178.11147065802294
Income_group,e,4,9617,11,514.5412963159681,502.79737799913767,91.45677113695835,102.7000703472068,1974.7044474987665,1943.845044546898,287.4522884533049,353.5054978692749,2794.915809383747,2755.800550957877,362.51318314042766,448.80681651429677,505.68066902032905,498.0059987382487,91.07142841976506,109.29390504409736,2016.5945974032359,1991.1492254798964,298.3445749918364,389.97012195142315,2789.5986885947264,2747.443663169885,351.6284487475643,449.8044418776785,-8.860627295639127,-6.976254394833973,82.54967909731012,71.73691859255126,41.89014990446919,34.92200861994388,206.7078675938042,201.26462783170018,-5.3171207890212555,-2.555160950006666,203.71184291519901,181.39510175912483,243.6894775391939,193.4514934788064,197.87518938082783
Income_group,i,1,3329,5,382.052411496339,354.75172477737857,124.54923555168652,109.18004540167192,1982.7566931467802,1973.2927693081715,267.2000137156923,346.9565466218412,2680.846862024388,2633.673919897119,366.9944619952714,396.2394646561961,358.8972656015462,353.00825139595486,73.20707617320697,88.03585082192495,2053.676968771659,2052.620434424815,243.50183546742292,322.9588948285309,2705.7652721770887,2664.155766803224,329.7836175514431,352.0381154413658,-23.155145894792728,-6.794123583853036,123.17490613852657,102.54131540213126,70.92027562487938,52.491537813210016,219.79440089509515,217.30429801720538,24.918410152700883,20.09091922715379,268.90730884837757,256.0549918596148,304.13616098118524,243.28030725165843,254.0905521271798
Income_group,i,2,7935,12,396.859224654519,366.3683834032007,139.75838840289933,110.9254584872051,2085.85328303722,2091.366676606423,310.04809195620186,373.437115331983,2825.260578669187,2770.7811267743587,402.0788327862944,422.81960196349564,366.5574792330427,360.05183767735065,81.05530590934625,83.41720391689387,2168.8314444601415,2160.419507046088,270.93260894101724,334.0200342414587,2819.5880969677714,2769.1228315858966,387.6249060491846,409.00016447607595,-30.30174542147629,-9.158189099400488,149.52316741877308,103.26410866042394,82.97816142292142,48.31549361635848,265.010299093534,247.4630900809426,-5.672481701415586,-0.3641759877173172,246.37468518937817,232.061481947851,314.5269809404013,238.11175200830013,271.8833334387133
Income_group,i,3,10186,15,405.22296621871027,376.77700743822027,142.68745930376804,127.14708996170793,2108.3032077262064,2131.4893648809075,292.85445551621035,337.0073680587657,2907.885952648322,2815.0254156090905,447.06117297357065,553.8684061862891,377.0091375633094,371.2042068693562,83.73149514798963,93.1934510926859,2178.5136440210244,2186.4736692100623,256.7145950898512,298.40822046435846,2908.639937782874,2817.8778636073625,431.65094189765193,519.4335141988504,-28.213828655400828,-6.353239732089918,139.62348217192744,101.17043516514443,70.21043629481848,43.89743945702844,235.66280709347146,246.82253288708864,0.7539851345517883,10.417873299879147,264.20752482624636,276.7458861980182,316.8847197204304,255.22544757652872,258.07169105613025
Income_group,i,4,6728,11,451.5415119610314,428.3011873489037,136.2763906813993,124.4527934973687,2271.2180213329866,2265.4176158310875,363.444851330027,468.49072134871176,3004.1219257058456,2945.0493712404586,481.4584271388714,582.1624233678081,422.3437101131097,415.00049687159765,89.952915293832,98.32429320836951,2344.116109374664,2339.4545202279414,336.5669500703086,459.64207216066416,2984.8566981000495,2935.748625288141,453.89532293856604,546.7280206584105,-29.197801847921653,-9.41441471959314,138.8887029424244,102.40479360551171,72.89808804167737,42.90610363491555,257.1665789504133,245.2532627907135,-19.26522760579625,-0.8513264035279917,295.2216628899187,286.6243051079713,338.80281348595025,264.07791217885415,291.6213109430752
Income_group,o,1,4313,5,469.88413699848644,471.4232767098703,75.59038336263546,91.88481484554529,1110.566432661784,1115.10554439087,232.5646313439938,298.8112009396781,2358.521513870677,2364.622783983968,399.068220325644,503.08233307790715,457.81206848866833,466.1301677182797,101.17620581368517,119.84222108125425,1084.8506874098075,1083.7363193481826,203.4535616454793,239.79947120265092,2388.717794602762,2399.5222986427766,383.05778772968705,466.75270779475113,-12.072068509818042,-7.131628748307435,89.25584810336355,95.3312077577134,-25.71574525197652,-32.08020403140392,197.8340440145101,225.25342937155733,30.196280732084745,28.57072526766251,282.41467438149976,295.6579671525251,304.0144802286161,261.1626096338636,233.70856216560625
Income_group,o,2,9514,12,495.41558494580084,481.6711517351511,101.37651401805216,84.63715517071904,1120.7386161473294,1099.2057646453595,246.84863250228432,338.93843420360724,2586.4876286974554,2581.9018550092037,360.5149868731266,405.6857665728935,485.68418313859985,477.90481271427166,106.075367228508,103.40657832890963,1083.8901049086182,1059.3371224003627,212.9115978082826,272.703788657554,2607.4136819127416,2591.7289483099958,370.3297509408767,406.3866905045152,-9.731401807201062,-5.790757116767111,102.52411961915378,89.00478365180832,-36.848511238710955,-33.381363471990596,203.53624968744214,226.33148172130234,20.926053215286306,9.237564974453107,262.59559603359,236.68738478268085,287.6333977231015,238.75446344414132,232.41548327729612
Income_group,o,3,11555,15,489.152140269374,483.9271576020196,100.61114971930692,123.31866458034938,1114.3534225442627,1097.1144310276204,272.15127933139036,347.98159606106606,2388.1747377126703,2390.3332853948045,411.26860563729093,454.647022104592,477.8837353498232,473.6685723076464,115.51082785383355,144.86572144502838,1071.2135858763943,1054.5866283924097,235.09567206850383,282.4817925526779,2398.7383014846164,2400.4751972477857,420.94413480238734,473.63077334341233,-11.268404919550811,-8.139000161803665,93.95606623902508,90.06208636102448,-43.139836667868614,-35.9534555474678,205.1873705518759,227.43581789650466,10.563563771945862,9.74288029514355,247.47174576793648,235.54216416338545,280.9853299635207,237.03788415824752,220.30023616691435
Income_group,o,4,7826,11,527.9045648001592,518.658539206838,82.37783313399294,94.53161717615728,1172.5956482218885,1168.9273566263464,266.7681474629162,378.24730423756057,2555.481822181195,2588.664576788409,515.1230703514545,522.7705077897585,525.0419625910006,517.0913376363337,96.71396676300262,118.19841273807293,1125.8312501249,1121.7745605818777,225.43004927975042,293.4834258127132,2573.649621486823,2619.2346050805554,533.682419041488,539.5230293516283,-2.8626022091586227,-3.5198246312529875,81.82068154042477,78.97858923994801,-46.764398096988366,-38.45229960698725,200.32023498629894,221.19225789512456,18.16779930562754,7.9736545919372475,264.317391469919,245.21419171209305,286.1870800845778,242.92967412126745,226.97732721171877
Income_group,u,1,874,5,405.56528144832396,388.29818861131434,114.98523825215538,87.0612746454355,1036.0368380406871,971.1012456573737,334.62594027799156,423.6799332813807,2338.576068024829,2324.7119287525948,393.23422013967286,507.29640532957865,413.43156354021744,413.1932000316172,87.4605897330368,127.35487413756556,1086.65432687903,1067.512944403972,251.76768336900392,248.62567564811047,2350.3598454971675,2339.216311321727,390.5839223936812,447.2740845868566,7.8662820918933685,16.154166097861037,120.66688419041733,102.55259753382539,50.6174888383428,65.87212289744505,307.62837954657755,372.57357211581245,11.783777472338432,15.558951926218015,312.1869438925258,356.44741516545673,393.0748410336812,343.2626021760647,291.3435007571115
Income_group,u,2,1688,12,428.9885106678241,409.47801439542764,131.2586277916081,99.07946120189843,1053.735022521303,963.7114457911646,329.5205333580357,446.1538947363475,2554.3836697643887,2540.447524218719,383.0563432288082,451.41096474303913,434.0700417093426,427.5525796462537,98.7112262647441,126.46774589237356,1066.6670819378685,1042.1203349549037,239.97479002731978,268.8846019790507,2556.960291287208,2548.9753891005557,388.7632248827335,444.7074364097425,5.081531041518496,13.875671556765496,137.83227727743412,100.8255958324578,12.932059416565604,39.48549751180923,303.87509194695275,358.34635255971057,2.5766215228190625,-0.8363245317609653,291.78876015393934,270.91537566364184,371.5883230465701,324.3794592412838,289.9333765076999
Income_group,u,3,2619,15,427.52043575635645,408.270911111358,124.18675526856383,124.89383641475723,1039.976149292297,958.1645416505236,380.5285366903037,467.676179881591,2372.9825673096075,2368.224821775741,462.5824812411017,526.0645751042157,441.68939835470064,437.71873033795055,109.2969530249422,144.90271049473193,1069.4917032265405,1043.3250535236143,301.7779241909731,293.01223255413186,2388.268686722089,2388.2954723771472,465.51743103270576,454.72380097437645,14.16896259834415,16.98567597338632,125.25168015362202,109.1822190000598,29.51555393424363,53.74651542014067,296.63625394592293,382.2526500458913,15.286119412481868,11.002358363163694,287.0222072533177,297.06329897986507,369.5264925079533,326.00679636949525,266.6746646984153
Income_group,u,4,1518,11,470.32411909809866,460.84456967956265,96.99454223986612,101.69025881255027,1042.5633285095985,966.3096628660785,330.96460475651867,398.7497266793181,2628.3635090501657,2644.0626662988025,479.87232891356484,509.9694305030912,480.98294902552675,483.51891524584596,89.20959507766509,117.43329262723216,1094.431166514996,1089.365973594115,238.80178208507598,262.6351286786462,2643.425074044307,2652.3365475939518,500.0893508545621,514.0363125246799,10.658829927428075,14.62167447411673,106.59810393638769,98.61710505446796,51.86783800539763,73.3120831848995,286.21925731142596,366.2341604920721,15.061564994141529,-0.40435808368124526,325.52392496528273,321.8226136063686,382.447683524804,332.2658101831408,287.703691953362
