F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context,chunk_part,chunk_offset,chunk_time,original_chunk_id,chunk_file_name,B1_Hz,B2_Hz,B3_Hz,_source_file,_audio_id,_token_time,_audio_duration,_split_time,_time_basis,_split_basis,half
399.8154081785127,1180.1083063935448,2393.183939227173,2.970205437203903,3.8512566673048014,3.95846790000256,4974.358974358975,0.0005998802265561,46.28575000000001,0.031,0.3297872340425531,part01_0-0-43-3,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,108.60643624927708,75.55464398158448,4,Pero,,0.0700000000000002,[silence],bueno,R,#,R,b,final,1,0.0,46.28575000000001,0-0-43-3,42d56bbf-Audio_SP23_part01,19.495924372842616,47.05215499926455,52.377017616054346,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,46.28575000000001,6174.432,3087.216,time column: time,audio_duration,H1
363.5328055980985,1846.661260973064,2396.5147379148675,3.187160488077589,3.8135001645320825,4.495949824917767,6230.769230769231,0.0008507938208188,46.545750000000005,0.031,0.3297872340425531,part01_0-0-45-0,y,42d56bbf-Audio_SP23.v0,group_0,1,fave,112.67587139826742,77.17704877262531,4,yo,,0.0700000000000002,bueno,soy,#,ó,o,ó,initial,1,0.0,46.545750000000005,0-0-45-0,42d56bbf-Audio_SP23_part01,24.219557987886397,45.30874972645124,89.6532834794211,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,46.545750000000005,6174.432,3087.216,time column: time,audio_duration,H1
265.7923254699046,1460.728654091277,2423.223889139238,2.3427062540105146,3.661485291385005,4.141683256388941,4615.384615384615,0.0006461897014561,46.84575,0.031,0.3297872340425531,part01_0-0-47-0,y,42d56bbf-Audio_SP23.v0,group_0,1,fave,127.15627934102612,66.7711210043843,4,yo,,0.0700000000000002,soy,estoy,#,ó,y,ó,initial,1,0.0,46.84575,0-0-47-0,42d56bbf-Audio_SP23_part01,10.409368875235966,38.91910617615923,62.908623720843146,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,46.84575,6174.432,3087.216,time column: time,audio_duration,H1
268.98657859580175,1718.7137576163225,3181.134885427371,3.1179813560886367,4.014121984047758,4.328489092806948,6589.74358974359,0.0100707454733501,47.07075,0.041,0.3306451612903226,part01_0-0-48-0,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,115.15835519083214,71.6162162636983,4,estoy,,0.1000000000000014,yo,como,#,s,ó,s,initial,1,0.0,47.07075,0-0-48-0,42d56bbf-Audio_SP23_part01,22.6007107768918,55.37465422199571,75.82962844104621,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,47.07075,6174.432,3087.216,time column: time,audio_duration,H1
374.7608360807404,864.8104686046563,1310.3715466936176,3.2278028884987795,3.6200422844823095,3.9072256596609374,3897.4358974358975,0.0046890996306378,48.66275,0.045,0.335820895522388,part01_0-0-54-3,u,42d56bbf-Audio_SP23.v0,group_0,1,fave,115.72109574398986,75.77415345007847,4,proud,,0.1099999999999994,very,to,ó,d,ó,d,internal,1,0.0,48.66275,0-0-54-3,42d56bbf-Audio_SP23_part01,25.22417571745389,37.33914665515954,49.76070715583023,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,48.66275,6174.432,3087.216,time column: time,audio_duration,H1
277.8103629114407,1883.762076428028,3645.383741316888,2.2972453740628413,2.763611508314772,4.275255596782945,6410.25641025641,5.62397282592e-05,49.48375,0.027,0.3214285714285714,part01_0-0-57-4,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,121.37320031847337,72.55360238551299,4,study,,0.0600000000000022,be,there,d,#,d,t,final,1,0.0,49.48375,0-0-57-4,42d56bbf-Audio_SP23_part01,9.946745120268885,15.857007375208832,71.89851399017883,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,49.48375,6174.432,3087.216,time column: time,audio_duration,H1
269.8516034010464,2162.859185887454,3193.226595458108,2.946574491414582,2.964707170010761,4.300983490956144,7128.205128205128,0.0023387342128599,50.71574999999999,0.051,0.3311688311688311,part01_0-0-65-2,y,42d56bbf-Audio_SP23.v0,group_0,1,fave,209.7115533655278,76.8900986547387,4,muy,,0.1300000000000025,[silence],muy,ú,#,ú,m,final,1,0.0,50.71574999999999,0-0-65-2,42d56bbf-Audio_SP23_part01,19.040618087490085,19.3890247221908,73.77231243508392,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,50.71574999999999,6174.432,3087.216,time column: time,audio_duration,H1
266.0612818109416,2218.7223313788177,3518.3100467678087,3.2179846364119453,2.718661707537368,3.981609047888736,7666.666666666666,0.0009432123954122,51.04075,0.061,0.3315217391304348,part01_0-0-66-2,y,42d56bbf-Audio_SP23.v0,group_0,1,fave,131.11256924382056,75.57319983580531,4,muy,,0.1600000000000037,muy,realmente,ú,#,ú,r,final,1,0.0,51.04075,0-0-66-2,42d56bbf-Audio_SP23_part01,24.97773021335593,15.16002012223219,53.60321501433911,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,51.04075,6174.432,3087.216,time column: time,audio_duration,H1
369.41101521698624,1853.092951078669,2337.159237286696,2.0778370461432125,2.651740126406083,3.204823709469565,5153.846153846154,3.74957208701e-05,51.59375,0.027,0.3214285714285714,part01_0-0-67-8,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,130.45774220185987,76.20728351690518,4,realmente,,0.0600000000000022,muy,muy,t,#,t,m,final,1,0.0,51.59375,0-0-67-8,42d56bbf-Audio_SP23_part01,7.987174327825432,14.17868990370771,24.65115386838384,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,51.59375,6174.432,3087.216,time column: time,audio_duration,H1
315.8086424205683,2234.260614068221,3501.9351195058643,2.305434119699629,2.5237696702904704,3.643965465176681,6230.769230769231,0.0020164196852396,51.82574999999999,0.051,0.3311688311688312,part01_0-0-68-2,y,42d56bbf-Audio_SP23.v0,group_0,1,fave,115.27060931638466,63.48525182870829,4,muy,,0.1300000000000025,realmente,contento,ú,#,ú,k,final,1,0.0,51.82574999999999,0-0-68-2,42d56bbf-Audio_SP23_part01,10.028530890391506,12.475536793993456,38.24318846915133,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,51.82574999999999,6174.432,3087.216,time column: time,audio_duration,H1
481.31452931855335,824.6105739372009,2511.858862163121,2.7297642935262907,3.6848648297209774,4.925108122907402,4794.871794871795,0.0128054114792846,52.02375,0.027,0.3214285714285714,part01_0-0-69-1,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,128.12708148801485,67.95269496319466,4,contento,,0.0600000000000022,muy,de,k,n,k,n,internal,1,0.0,52.02375,0-0-69-1,42d56bbf-Audio_SP23_part01,15.329273385071245,39.839736937530965,137.70422981965734,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,52.02375,6174.432,3087.216,time column: time,audio_duration,H1
414.0059608395956,1377.8635392280494,2290.304600912972,2.5221019075552205,4.062794201616772,3.740657085677507,4794.871794871795,2.66495464679e-05,52.405750000000005,0.031,0.3297872340425531,part01_0-0-69-7,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,129.12694539231578,72.04436331305537,4,contento,,0.0700000000000002,muy,de,t,#,t,d,final,1,0.0,52.405750000000005,0-0-69-7,42d56bbf-Audio_SP23_part01,12.454747898917027,58.13652952268204,42.125661241524575,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,52.405750000000005,6174.432,3087.216,time column: time,audio_duration,H1
373.6107610251358,1930.3351378013244,2426.7826198460584,3.051940358139412,2.796537632724352,3.54255929088641,6410.25641025641,0.0005569871222557,52.67775,0.035,0.3365384615384615,part01_0-0-72-0,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,113.60027139827255,58.20842981825333,4,estudiado,,0.0800000000000054,haber,allí,#,s,R,s,initial,1,0.0,52.67775,0-0-72-0,42d56bbf-Audio_SP23_part01,21.15635552820652,16.387807819701898,34.55524303802385,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,52.67775,6174.432,3087.216,time column: time,audio_duration,H1
312.04255490772914,1978.6870610535284,2416.6637720512786,2.066630174072388,3.22961296009084,3.8540937776882433,4974.358974358975,0.000340577855969,52.91775,0.035,0.3365384615384615,part01_0-0-72-5,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,155.23478913934858,68.46572226585924,4,estudiado,,0.0799999999999983,haber,allí,d,á,d,á,internal,1,0.0,52.91775,0-0-72-5,42d56bbf-Audio_SP23_part01,7.898162788997867,25.26987462802593,47.18583670198054,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,52.91775,6174.432,3087.216,time column: time,audio_duration,H1
299.19384782294765,2300.624475258564,3616.13927152359,2.3100331655981994,3.2877743972364453,3.9442789235092968,6410.25641025641,0.000811645280641,53.21875000000001,0.037,0.3245614035087719,part01_0-0-73-2,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,163.89000872727112,66.97338722510646,4,allí,,0.0899999999999963,estudiado,porque,L,#,L,p,final,1,0.0,53.21875000000001,0-0-73-2,42d56bbf-Audio_SP23_part01,10.074758784874565,26.783188535553087,51.63908895092995,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,53.21875000000001,6174.432,3087.216,time column: time,audio_duration,H1
362.5877248517856,2283.8416416990217,4079.693199437216,2.9251980014108625,2.7261420590603618,4.732323058830733,8923.076923076922,0.0002839183310863,53.52875,0.037,0.324561403508772,part01_0-0-74-4,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,363.5234595240985,53.40978896476893,4,porque,,0.0900000000000034,allí,[silence],k,#,k,.,final,1,0.0,53.52875,0-0-74-4,42d56bbf-Audio_SP23_part01,18.637916018244628,15.273847605863594,113.55906054766628,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,53.52875,6174.432,3087.216,time column: time,audio_duration,H1
395.83079704519,2236.637250592144,4269.036516276097,2.786236774276192,3.0853220316917755,4.54319532492213,8025.641025641025,1.67572946394e-05,53.95275,0.025,0.3378378378378378,part01_0-0-76-1,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,111.37180126591736,70.41647506290448,4,de,,0.0500000000000042,[silence],verdad,d,#,d,b,final,1,0.0,53.95275,0-0-76-1,42d56bbf-Audio_SP23_part01,16.219865789607624,21.87450999341536,93.99065147419736,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,53.95275,6174.432,3087.216,time column: time,audio_duration,H1
341.16535533631406,401.1534828583865,878.8135168593444,3.005019994862779,3.457697284256464,3.8837994041557655,3358.974358974359,0.0157301799849998,54.70575,0.031,0.3297872340425531,part01_0-0-81-1,u,42d56bbf-Audio_SP23.v0,group_0,1,fave,114.31913207692232,77.78716695737545,4,buena,,0.0700000000000002,muy,la,b,é,b,é,internal,1,0.0,54.70575,0-0-81-1,42d56bbf-Audio_SP23_part01,20.18661972064348,31.743795351980303,48.60854819159391,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,54.70575,6174.432,3087.216,time column: time,audio_duration,H1
365.1985970029167,1640.5527392791537,3812.5245507357567,3.4323289397776007,3.11441206474309,4.094080818835736,7666.666666666666,0.0041328445773773,56.64075,0.0809999999999999,0.3319672131147541,part01_0-0-87-3,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,176.51295546809163,77.42643562376895,4,Este,,0.2199999999999988,[silence],luego,t,#,t,l,final,1,0.0,56.64075,0-0-87-3,42d56bbf-Audio_SP23_part01,30.948636393064557,22.520186049108965,59.98417748345189,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,56.64075,6174.432,3087.216,time column: time,audio_duration,H1
389.8975703695874,1187.874356140063,3438.8389306800564,2.956243750134927,3.868173661935401,3.848853186380319,5871.794871794871,0.0021493286803244,56.89274999999999,0.045,0.335820895522388,part01_0-0-88-1,u,42d56bbf-Audio_SP23.v0,group_0,1,fave,136.28216760770644,80.34055770968683,4,luego,,0.1099999999999994,Este,hice,l,é,l,é,internal,1,0.0,56.89274999999999,0-0-88-1,42d56bbf-Audio_SP23_part01,19.22561972292664,47.8549069837302,46.93920183702832,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,56.89274999999999,6174.432,3087.216,time column: time,audio_duration,H1
