,061ea7d0-Audio_SP16,0af9ac47-Audio_SP14,0e6115f2-Audio_SP19,0f786745-Audio_SP20,12c532f8-Audio_SP15,181d5ce9-Audio_SP21,1c403477-Audio_SP13,1d46eb6e-Audio_SP18,2988c6fc-Audio_SP13,2e25304d-Audio_SP12,30a90cb2-Audio_SP21,3361ee02-Audio_SP10,34ad326e-Audio_SP7,375a28cd-Audio_SP16,42d56bbf-Audio_SP23,49ae7020-Audio_SP17,501e6487-Audio_SP19,514fc6b6-Audio_SP19,51a17262-Audio_SP18,5278b5b9-Audio_SP15,5586979c-Audio_SP18,5819ce7a-Audio_SP11,5a932187-audio_SP16,63239054-Audio_SP15,713a2f9b-Audio_SP16,7a414497-Audio_SP15,7aee4437-Audio_SP12,7c3c98d2-Audio_SP13,7dec1dd7-Audio_SP13,7e277fda-Audio_SP28,85c7895f-Audio_SP16,919b9bc1-Audio_SP14,9a0c18cb-Audio_SP14,a1a056ce-Audio_SP11,a452055c-Audio_SP11,adad0062-Audio_SP17,c3533b36-Audio_SP16,cafd9c21-Audio_SP27,d4c363bf-Audio_SP13,dbeec025-Audio_SP13,e90f8e4d-Audio_SP22,f061152e-Audio_SP12,fcd45f4d-Audio_SP21
30a90cb2-Audio_SP21,0.28475919365882874,0.24337725341320038,0.573132336139679,0.1427202671766281,0.4078548848628998,0.5713211297988892,0.4847491979598999,0.325149267911911,0.33931049704551697,0.11092998087406158,1.0,0.5657338500022888,0.3467334508895874,0.384792298078537,0.5021827220916748,0.4049101173877716,0.3182258605957031,0.1450144499540329,0.2023317515850067,0.4473971724510193,0.4528827965259552,0.14876329898834229,0.2508125901222229,0.5848116278648376,0.6842474341392517,0.34834760427474976,0.272382915019989,0.12863433361053467,0.44312620162963867,0.14076274633407593,0.4607231914997101,0.5193115472793579,0.49667036533355713,0.24942785501480103,0.5923992991447449,0.4639206528663635,0.30681875348091125,0.4774928092956543,0.41126748919487,0.4624179005622864,0.4949037432670593,0.1456689089536667,0.32327452301979065
3361ee02-Audio_SP10,0.3348233997821808,0.28419941663742065,0.3746207654476166,0.15250691771507263,0.5285375714302063,0.40096697211265564,0.5622352957725525,0.2904732823371887,0.2532752454280853,0.12101342529058456,0.5657338500022888,1.0,0.3690131604671478,0.40536966919898987,0.5722794532775879,0.335744172334671,0.5160126686096191,0.1260087788105011,0.13202692568302155,0.47533267736434937,0.4428744912147522,0.19876353442668915,0.21991115808486938,0.5218673348426819,0.6526786088943481,0.3717259466648102,0.30724987387657166,0.0958234891295433,0.354223370552063,0.192094087600708,0.38775455951690674,0.47100651264190674,0.5979440808296204,0.14579957723617554,0.5480667352676392,0.6325870752334595,0.5048582553863525,0.5207550525665283,0.3039391040802002,0.4276650846004486,0.44999098777770996,0.1476580649614334,0.4770689308643341
34ad326e-Audio_SP7,0.3412877917289734,0.30723705887794495,0.32134708762168884,0.12440113723278046,0.3535010814666748,0.3817441165447235,0.3762392997741699,0.3714490532875061,0.3895336985588074,0.22370590269565582,0.3467334508895874,0.3690131604671478,1.0,0.15807197988033295,0.387544184923172,0.40577471256256104,0.2274724394083023,0.23284579813480377,0.16199500858783722,0.163274884223938,0.35961952805519104,0.21760448813438416,0.25378161668777466,0.5229142904281616,0.3512876629829407,0.44199463725090027,0.2799209952354431,0.15442906320095062,0.40522462129592896,0.140894815325737,0.48324763774871826,0.3558090031147003,0.43446487188339233,0.17253530025482178,0.4858717918395996,0.32422205805778503,0.34984031319618225,0.4289773106575012,0.24913953244686127,0.5097549557685852,0.4806705117225647,0.19777563214302063,0.25059598684310913
375a28cd-Audio_SP16,0.10936882346868515,0.0792132169008255,0.1734868288040161,0.11788041889667511,0.23879007995128632,0.18953728675842285,0.24397186934947968,0.08796654641628265,0.08444217592477798,0.02500971592962742,0.384792298078537,0.40536966919898987,0.15807197988033295,1.0,0.35613059997558594,0.1306190937757492,0.27100256085395813,0.06501012295484543,0.07517053186893463,0.34919169545173645,0.1885547786951065,0.059973906725645065,0.07690189778804779,0.270202100276947,0.34526577591896057,0.11234063655138016,0.10073772072792053,0.03171941265463829,0.11593765020370483,0.11156056076288223,0.13499121367931366,0.1899760365486145,0.29526767134666443,0.11059020459651947,0.28663164377212524,0.3196938931941986,0.19844146072864532,0.23912610113620758,0.13582171499729156,0.18390902876853943,0.19842006266117096,0.04214398190379143,0.33122047781944275
42d56bbf-Audio_SP23,0.35289159417152405,0.29748067259788513,0.2985070049762726,0.12074398994445801,0.5728710293769836,0.3291368782520294,0.5931715965270996,0.2942475378513336,0.2118617743253708,0.09950116276741028,0.5021827220916748,0.5722794532775879,0.387544184923172,0.35613059997558594,1.0,0.3191488981246948,0.48258352279663086,0.13046254217624664,0.13638585805892944,0.48687583208084106,0.4969925284385681,0.19008570909500122,0.23885948956012726,0.5125613212585449,0.5543473958969116,0.34699422121047974,0.24079850316047668,0.10560350865125656,0.32623347640037537,0.12655837833881378,0.3418112099170685,0.4124203622341156,0.6265473365783691,0.17372862994670868,0.5317039489746094,0.5861672163009644,0.4610278010368347,0.5065772533416748,0.28546589612960815,0.4144745171070099,0.4433130621910095,0.1349838227033615,0.40528973937034607
49ae7020-Audio_SP17,0.5509562492370605,0.5686925649642944,0.5664621591567993,0.09292528033256531,0.38678619265556335,0.5972073674201965,0.47564852237701416,0.6716950535774231,0.5338007211685181,0.32935208082199097,0.4049101173877716,0.335744172334671,0.40577471256256104,0.1306190937757492,0.3191488981246948,1.0,0.18362092971801758,0.17027616500854492,0.2632777988910675,0.15569321811199188,0.5939834713935852,0.34868207573890686,0.48943647742271423,0.5399751663208008,0.39750656485557556,0.7105681896209717,0.36606860160827637,0.19025729596614838,0.7616471648216248,0.12461873143911362,0.6397782564163208,0.5928573608398438,0.4117460250854492,0.22795753180980682,0.4846463203430176,0.38529136776924133,0.3107427656650543,0.5874956846237183,0.5723693370819092,0.6025448441505432,0.7017506957054138,0.28724613785743713,0.11448876559734344
501e6487-Audio_SP19,0.2664121687412262,0.2060946375131607,0.18200646340847015,0.09567233920097351,0.44894418120384216,0.1704532653093338,0.44422832131385803,0.18678373098373413,0.10768146067857742,0.06397468596696854,0.3182258605957031,0.5160126686096191,0.2274724394083023,0.27100256085395813,0.48258352279663086,0.18362092971801758,1.0,0.07446637004613876,0.06583413481712341,0.43818962574005127,0.34164366126060486,0.15692734718322754,0.16853825747966766,0.2780107855796814,0.4799629747867584,0.24042105674743652,0.31051236391067505,0.038979992270469666,0.19820338487625122,0.14705854654312134,0.20110449194908142,0.3095797300338745,0.3816440999507904,0.07963220775127411,0.30157649517059326,0.4506397545337677,0.42250320315361023,0.2965361773967743,0.1754361391067505,0.22305484116077423,0.25523000955581665,0.11214626580476761,0.4866805076599121
514fc6b6-Audio_SP19,0.10620130598545074,0.08933597803115845,0.16947828233242035,0.09253337234258652,0.11525271832942963,0.14846327900886536,0.13388916850090027,0.2771269977092743,0.29651692509651184,0.4455602169036865,0.1450144499540329,0.1260087788105011,0.23284579813480377,0.06501012295484543,0.13046254217624664,0.17027616500854492,0.07446637004613876,1.0,0.4341449439525604,0.05357958748936653,0.1172582358121872,0.16307984292507172,0.3100009262561798,0.157745823264122,0.13272100687026978,0.1897122859954834,0.2338554412126541,0.6121134757995605,0.13924607634544373,0.13385801017284393,0.2027047872543335,0.15073886513710022,0.13293713331222534,0.4644893407821655,0.1283256858587265,0.08812110126018524,0.11669781059026718,0.10478843003511429,0.19597114622592926,0.18564747273921967,0.19070762395858765,0.5231975317001343,0.08719562739133835
51a17262-Audio_SP18,0.17315423488616943,0.15657098591327667,0.2528112828731537,0.11740758270025253,0.12271450459957123,0.18846750259399414,0.17688259482383728,0.3768727779388428,0.3456955850124359,0.5497562885284424,0.2023317515850067,0.13202692568302155,0.16199500858783722,0.07517053186893463,0.13638585805892944,0.2632777988910675,0.06583413481712341,0.4341449439525604,1.0,0.07945705205202103,0.16776779294013977,0.26810991764068604,0.36698657274246216,0.14647997915744781,0.15162183344364166,0.2518729269504547,0.29495516419410706,0.4263155162334442,0.22140304744243622,0.1611187905073166,0.24730461835861206,0.22174906730651855,0.11081944406032562,0.5188297629356384,0.10896757245063782,0.10576251149177551,0.11376191675662994,0.1262272745370865,0.36832842230796814,0.17709626257419586,0.2176537960767746,0.5415673851966858,0.06526927649974823
5278b5b9-Audio_SP15,0.1732122153043747,0.11873631179332733,0.31909871101379395,0.0502934567630291,0.34273549914360046,0.29286855459213257,0.3518194258213043,0.14411045610904694,0.11946851760149002,0.032280344516038895,0.4473971724510193,0.47533267736434937,0.163274884223938,0.34919169545173645,0.48687583208084106,0.15569321811199188,0.43818962574005127,0.05357958748936653,0.07945705205202103,1.0,0.2966707646846771,0.08297968655824661,0.158428356051445,0.28905075788497925,0.5739975571632385,0.14758706092834473,0.171075701713562,0.05700233206152916,0.20309092104434967,0.07633921504020691,0.215041846036911,0.32988157868385315,0.3000848889350891,0.10957498848438263,0.34622371196746826,0.3349749445915222,0.22965450584888458,0.2554801106452942,0.2523362636566162,0.1844044178724289,0.22653253376483917,0.06673970073461533,0.37340274453163147
5586979c-Audio_SP18,0.6513105034828186,0.5916534662246704,0.45099231600761414,0.08757872134447098,0.6760066747665405,0.4742158055305481,0.6919060349464417,0.5191022753715515,0.3060532510280609,0.19271467626094818,0.4528827965259552,0.4428744912147522,0.35961952805519104,0.1885547786951065,0.4969925284385681,0.5939834713935852,0.34164366126060486,0.1172582358121872,0.16776779294013977,0.2966707646846771,1.0,0.3424505889415741,0.4826897084712982,0.5424298644065857,0.4995324909687042,0.5684258341789246,0.375469833612442,0.11888768523931503,0.5331171751022339,0.1630309522151947,0.46091365814208984,0.6310709118843079,0.5334875583648682,0.17245514690876007,0.5222136974334717,0.6250718235969543,0.4666747450828552,0.6419784426689148,0.5062041878700256,0.46986013650894165,0.6449235677719116,0.22335368394851685,0.2430504858493805
5819ce7a-Audio_SP11,0.4835599660873413,0.42692726850509644,0.21101292967796326,0.08617447316646576,0.33452108502388,0.20063205063343048,0.30422094464302063,0.49197399616241455,0.2611430585384369,0.3051662743091583,0.14876329898834229,0.19876353442668915,0.21760448813438416,0.059973906725645065,0.19008570909500122,0.34868207573890686,0.15692734718322754,0.16307984292507172,0.26810991764068604,0.08297968655824661,0.3424505889415741,1.0,0.5112167000770569,0.22407549619674683,0.185281440615654,0.42537787556648254,0.4195096790790558,0.15840740501880646,0.26624223589897156,0.18281731009483337,0.28675153851509094,0.3313780426979065,0.20679518580436707,0.16739055514335632,0.1917085498571396,0.24878446757793427,0.33665168285369873,0.27189722657203674,0.46041539311408997,0.24237534403800964,0.35795944929122925,0.32364416122436523,0.07453767210245132
5a932187-audio_SP16,0.5234423875808716,0.4668901264667511,0.392039030790329,0.04481225833296776,0.3478800356388092,0.36292362213134766,0.3884073495864868,0.6364291310310364,0.3777455985546112,0.4531692862510681,0.2508125901222229,0.21991115808486938,0.25378161668777466,0.07690189778804779,0.23885948956012726,0.48943647742271423,0.16853825747966766,0.3100009262561798,0.36698657274246216,0.158428356051445,0.4826897084712982,0.5112167000770569,1.0,0.31614717841148376,0.29176440834999084,0.5117608308792114,0.4844956696033478,0.3536902964115143,0.42834147810935974,0.14619404077529907,0.4101371765136719,0.5085179209709167,0.24230575561523438,0.2664472460746765,0.2578856945037842,0.29244378209114075,0.2821429371833801,0.33647090196609497,0.646139919757843,0.3190068304538727,0.45204398036003113,0.5229765176773071,0.11223486065864563
63239054-Audio_SP15,0.42111504077911377,0.3676307201385498,0.4857717454433441,0.14131608605384827,0.4987453520298004,0.6030315160751343,0.5311796069145203,0.41080209612846375,0.38923555612564087,0.16351008415222168,0.5848116278648376,0.5218673348426819,0.5229142904281616,0.270202100276947,0.5125613212585449,0.5399751663208008,0.2780107855796814,0.157745823264122,0.14647997915744781,0.28905075788497925,0.5424298644065857,0.22407549619674683,0.31614717841148376,1.0,0.5679270029067993,0.5151486396789551,0.3209124207496643,0.12398135662078857,0.548638105392456,0.16046708822250366,0.52724289894104,0.5562533736228943,0.6371020674705505,0.18766608834266663,0.7940651774406433,0.5301224589347839,0.4255634844303131,0.7077636122703552,0.3791428506374359,0.6879792809486389,0.6725463271141052,0.17657910287380219,0.31301695108413696
713a2f9b-Audio_SP16,0.32994043827056885,0.27934330701828003,0.5172120332717896,0.09426228702068329,0.47225165367126465,0.5360763072967529,0.5587723851203918,0.3374493718147278,0.303861141204834,0.13645100593566895,0.6842474341392517,0.6526786088943481,0.3512876629829407,0.34526577591896057,0.5543473958969116,0.39750656485557556,0.4799629747867584,0.13272100687026978,0.15162183344364166,0.5739975571632385,0.4995324909687042,0.185281440615654,0.29176440834999084,0.5679270029067993,1.0,0.380617618560791,0.3300461173057556,0.1307086944580078,0.42322221398353577,0.12708309292793274,0.4325962960720062,0.5577014088630676,0.5020447969436646,0.16770170629024506,0.6004893779754639,0.4951397478580475,0.36285173892974854,0.5017220377922058,0.37680214643478394,0.4479679763317108,0.485100120306015,0.17309275269508362,0.38607919216156006
7a414497-Audio_SP15,0.6199882626533508,0.6162403225898743,0.447001576423645,0.11309990286827087,0.4518531858921051,0.4991912543773651,0.5194495916366577,0.7136614322662354,0.5174760818481445,0.38696083426475525,0.34834760427474976,0.3717259466648102,0.44199463725090027,0.11234063655138016,0.34699422121047974,0.7105681896209717,0.24042105674743652,0.1897122859954834,0.2518729269504547,0.14758706092834473,0.5684258341789246,0.42537787556648254,0.5117608308792114,0.5151486396789551,0.380617618560791,1.0,0.4631156027317047,0.20766347646713257,0.668778657913208,0.16698847711086273,0.6204447746276855,0.5842791795730591,0.4489946663379669,0.20795735716819763,0.48217180371284485,0.4073203206062317,0.4046936333179474,0.5963292717933655,0.5163270831108093,0.5985117554664612,0.6956512928009033,0.3367636799812317,0.14255474507808685
7aee4437-Audio_SP12,0.390668660402298,0.3314141631126404,0.3161199688911438,0.0900341346859932,0.3662194013595581,0.2930428087711334,0.3877556025981903,0.4664984345436096,0.31470784544944763,0.34155431389808655,0.272382915019989,0.30724987387657166,0.2799209952354431,0.10073772072792053,0.24079850316047668,0.36606860160827637,0.31051236391067505,0.2338554412126541,0.29495516419410706,0.171075701713562,0.375469833612442,0.4195096790790558,0.4844956696033478,0.3209124207496643,0.3300461173057556,0.4631156027317047,1.0,0.2623705565929413,0.34891417622566223,0.19687147438526154,0.3515258729457855,0.4865401089191437,0.280996710062027,0.2164313644170761,0.27828723192214966,0.3207845985889435,0.4027256965637207,0.3224574029445648,0.41557037830352783,0.30740994215011597,0.3899766206741333,0.45258885622024536,0.19680054485797882
7c3c98d2-Audio_SP13,0.10934322327375412,0.10062383860349655,0.20879219472408295,0.022642260417342186,0.08450397104024887,0.17004570364952087,0.1463274359703064,0.31958696246147156,0.3544468879699707,0.5278844833374023,0.12863433361053467,0.0958234891295433,0.15442906320095062,0.03171941265463829,0.10560350865125656,0.19025729596614838,0.038979992270469666,0.6121134757995605,0.4263155162334442,0.05700233206152916,0.11888768523931503,0.15840740501880646,0.3536902964115143,0.12398135662078857,0.1307086944580078,0.20766347646713257,0.2623705565929413,1.0,0.16430750489234924,0.03714725747704506,0.22160713374614716,0.18910498917102814,0.0895795151591301,0.331474632024765,0.09592103958129883,0.059170931577682495,0.05970282852649689,0.09860026836395264,0.23009240627288818,0.17347076535224915,0.17409776151180267,0.6128308773040771,0.031100578606128693
7dec1dd7-Audio_SP13,0.49922975897789,0.5008043646812439,0.6124342679977417,0.08227592706680298,0.3713962137699127,0.6398264765739441,0.47589442133903503,0.589336633682251,0.5712758898735046,0.27689921855926514,0.44312620162963867,0.354223370552063,0.40522462129592896,0.11593765020370483,0.32623347640037537,0.7616471648216248,0.19820338487625122,0.13924607634544373,0.22140304744243622,0.20309092104434967,0.5331171751022339,0.26624223589897156,0.42834147810935974,0.548638105392456,0.42322221398353577,0.668778657913208,0.34891417622566223,0.16430750489234924,1.0,0.10753828287124634,0.7249420285224915,0.6087918877601624,0.4085518717765808,0.19968317449092865,0.5171526670455933,0.37448543310165405,0.30546483397483826,0.5782206654548645,0.5113573670387268,0.6342324018478394,0.6594433188438416,0.23120751976966858,0.136063352227211
7e277fda-Audio_SP28,0.18053007125854492,0.14425812661647797,0.09255529940128326,0.3274786174297333,0.22258904576301575,0.08623160421848297,0.1527947634458542,0.14091697335243225,0.08116929233074188,0.07050801813602448,0.14076274633407593,0.192094087600708,0.140894815325737,0.11156056076288223,0.12655837833881378,0.12461873143911362,0.14705854654312134,0.13385801017284393,0.1611187905073166,0.07633921504020691,0.1630309522151947,0.18281731009483337,0.14619404077529907,0.16046708822250366,0.12708309292793274,0.16698847711086273,0.19687147438526154,0.03714725747704506,0.10753828287124634,1.0,0.13737496733665466,0.13045662641525269,0.1796424239873886,0.23598861694335938,0.11725959181785583,0.21900303661823273,0.3031593859195709,0.1503346562385559,0.13266006112098694,0.12428411096334457,0.16975510120391846,0.10967004299163818,0.18777498602867126
85c7895f-Audio_SP16,0.4499601721763611,0.4238714277744293,0.62119460105896,0.11288563162088394,0.37244513630867004,0.6094951033592224,0.45903298258781433,0.5960630178451538,0.6710513234138489,0.34714609384536743,0.4607231914997101,0.38775455951690674,0.48324763774871826,0.13499121367931366,0.3418112099170685,0.6397782564163208,0.20110449194908142,0.2027047872543335,0.24730461835861206,0.215041846036911,0.46091365814208984,0.28675153851509094,0.4101371765136719,0.52724289894104,0.4325962960720062,0.6204447746276855,0.3515258729457855,0.22160713374614716,0.7249420285224915,0.13737496733665466,1.0,0.5475416779518127,0.3978665769100189,0.23036476969718933,0.4993801712989807,0.3544965088367462,0.32361117005348206,0.5051397085189819,0.48746031522750854,0.6213903427124023,0.617441713809967,0.2671107053756714,0.1622360646724701
919b9bc1-Audio_SP14,0.5121151804924011,0.46476325392723083,0.5928933620452881,0.08933839946985245,0.49054062366485596,0.6159153580665588,0.5899980068206787,0.5469996333122253,0.4069138169288635,0.2858613431453705,0.5193115472793579,0.47100651264190674,0.3558090031147003,0.1899760365486145,0.4124203622341156,0.5928573608398438,0.3095797300338745,0.15073886513710022,0.22174906730651855,0.32988157868385315,0.6310709118843079,0.3313780426979065,0.5085179209709167,0.5562533736228943,0.5577014088630676,0.5842791795730591,0.4865401089191437,0.18910498917102814,0.6087918877601624,0.13045662641525269,0.5475416779518127,1.0,0.45690879225730896,0.16974982619285583,0.5318513512611389,0.48675164580345154,0.39663824439048767,0.5783223509788513,0.5782163739204407,0.4982934594154358,0.6208620667457581,0.31147482991218567,0.2284700572490692
